,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-10549022.0,-2472788.0,-4503033.0,-6770692.0
Tax Rate For Calcs,0.242,0.284,0.243,0.289
Normalized EBITDA,707427000.0,617944000.0,605323000.0,578127000.0
Total Unusual Items,-43591000.0,-8707000.0,-18531000.0,-23428000.0
Total Unusual Items Excluding Goodwill,-43591000.0,-8707000.0,-18531000.0,-23428000.0
Net Income From Continuing Operation Net Minority Interest,284487000.0,239288000.0,244097000.0,214040000.0
Reconciled Depreciation,248593000.0,233706000.0,234853000.0,220300000.0
Reconciled Cost Of Revenue,2224051000.0,2158411000.0,2070538000.0,1842821000.0
EBITDA,663836000.0,609237000.0,586792000.0,554699000.0
EBIT,415243000.0,375531000.0,351939000.0,334399000.0
Net Interest Income,-36045000.0,-38127000.0,-26616000.0,-32286000.0
Interest Expense,40418000.0,40827000.0,30284000.0,33244000.0
Interest Income,4373000.0,2700000.0,3668000.0,958000.0
Normalized Income,317528978.0,245522212.0,258124967.0,230697308.0
Net Income From Continuing And Discontinued Operation,284487000.0,239288000.0,244097000.0,214040000.0
Total Expenses,3038427000.0,2936379000.0,2856633000.0,2563350000.0
Total Operating Income As Reported,404019000.0,379273000.0,347348000.0,339498000.0
Diluted Average Shares,66905000.0,66719000.0,67682000.0,66657000.0
Basic Average Shares,65616000.0,65402000.0,65663000.0,64418000.0
Diluted EPS,4.25,3.59,3.61,3.21
Basic EPS,4.34,3.66,3.72,3.32
Diluted NI Availto Com Stockholders,284487000.0,239288000.0,244097000.0,214040000.0
Net Income Common Stockholders,284487000.0,239288000.0,244097000.0,214040000.0
Net Income,284487000.0,239288000.0,244097000.0,214040000.0
Minority Interests,311000.0,-267000.0,459000.0,-50000.0
Net Income Including Noncontrolling Interests,284176000.0,239555000.0,243638000.0,214090000.0
Net Income Continuous Operations,284176000.0,239555000.0,243638000.0,214090000.0
Tax Provision,90649000.0,95149000.0,78017000.0,87065000.0
Pretax Income,374825000.0,334704000.0,321655000.0,301155000.0
Other Income Expense,-38153000.0,-13039000.0,-22317000.0,-32549000.0
Other Non Operating Income Expenses,3212000.0,-4799000.0,-3094000.0,-7678000.0
Special Income Charges,-45004000.0,-6597000.0,-23240000.0,-26492000.0
Restructuring And Mergern Acquisition,45004000.0,6597000.0,23240000.0,26492000.0
Earnings From Equity Interest,2226000.0,467000.0,-692000.0,-1443000.0
Gain On Sale Of Security,1413000.0,-2110000.0,4709000.0,3064000.0
Net Non Operating Interest Income Expense,-36045000.0,-38127000.0,-26616000.0,-32286000.0
Interest Expense Non Operating,40418000.0,40827000.0,30284000.0,33244000.0
Interest Income Non Operating,4373000.0,2700000.0,3668000.0,958000.0
Operating Income,449023000.0,385870000.0,370588000.0,365990000.0
Operating Expense,814376000.0,777968000.0,786095000.0,720529000.0
Depreciation Amortization Depletion Income Statement,248593000.0,233706000.0,234853000.0,220300000.0
Depreciation And Amortization In Income Statement,248593000.0,233706000.0,234853000.0,220300000.0
Selling General And Administration,565783000.0,544262000.0,551242000.0,500229000.0
Gross Profit,1263399000.0,1163838000.0,1156683000.0,1086519000.0
Cost Of Revenue,2224051000.0,2158411000.0,2070538000.0,1842821000.0
Total Revenue,3487450000.0,3322249000.0,3227221000.0,2929340000.0
Operating Revenue,3487450000.0,3322249000.0,3227221000.0,2929340000.0
