,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Free Cash Flow,-604320000.0,-330627000.0,-188908000.0,147745000.0,
Repayment Of Debt,,,,0.0,0.0
Issuance Of Debt,392000000.0,0.0,0.0,,
Issuance Of Capital Stock,429265000.0,0.0,0.0,0.0,
Capital Expenditure,-141469000.0,-176737000.0,-52777000.0,-23567000.0,
Interest Paid Supplemental Data,,0.0,0.0,0.0,0.0
Income Tax Paid Supplemental Data,3744000.0,0.0,2000.0,2000.0,
End Cash Position,102685000.0,110891000.0,108005000.0,184434000.0,
Beginning Cash Position,110891000.0,108005000.0,184434000.0,143583000.0,
Effect Of Exchange Rate Changes,4197000.0,-122000.0,-67000.0,-88000.0,
Changes In Cash,-12403000.0,3008000.0,-76362000.0,40939000.0,
Financing Cash Flow,870520000.0,253053000.0,65186000.0,11305000.0,
Cash Flow From Continuing Financing Activities,870520000.0,253053000.0,65186000.0,11305000.0,
Net Other Financing Charges,46866000.0,250000000.0,60000000.0,,
Proceeds From Stock Option Exercised,2389000.0,3053000.0,5186000.0,11305000.0,
Net Common Stock Issuance,429265000.0,0.0,0.0,0.0,
Common Stock Issuance,429265000.0,0.0,0.0,0.0,
Net Issuance Payments Of Debt,392000000.0,0.0,0.0,0.0,
Net Long Term Debt Issuance,392000000.0,0.0,0.0,0.0,
Long Term Debt Payments,,,,0.0,0.0
Long Term Debt Issuance,392000000.0,0.0,0.0,,
Investing Cash Flow,-420072000.0,-96155000.0,-5417000.0,-141678000.0,
Cash Flow From Continuing Investing Activities,-420072000.0,-96155000.0,-5417000.0,-141678000.0,
Net Investment Purchase And Sale,-278603000.0,80582000.0,47360000.0,-118111000.0,
Sale Of Investment,442344000.0,326723000.0,270751000.0,122592000.0,
Purchase Of Investment,-720947000.0,-246141000.0,-223391000.0,-240703000.0,
Net PPE Purchase And Sale,-141469000.0,-176737000.0,-52777000.0,-23567000.0,
Purchase Of PPE,-141469000.0,-176737000.0,-52777000.0,-23567000.0,
Operating Cash Flow,-462851000.0,-153890000.0,-136131000.0,171312000.0,
Cash Flow From Continuing Operating Activities,-462851000.0,-153890000.0,-136131000.0,171312000.0,
Change In Working Capital,25091000.0,-51547000.0,-98293000.0,228662000.0,
Change In Other Working Capital,174000.0,-82593000.0,-99008000.0,226281000.0,
Change In Payables And Accrued Expense,26581000.0,18033000.0,11161000.0,12150000.0,
Change In Accrued Expense,32117000.0,-14965000.0,17750000.0,9522000.0,
Change In Payable,-5536000.0,32998000.0,-6589000.0,2628000.0,
Change In Account Payable,-5536000.0,32998000.0,-6589000.0,2628000.0,
Change In Prepaid Assets,-1664000.0,11603000.0,-19291000.0,-360000.0,
Change In Receivables,0.0,1410000.0,8845000.0,-9409000.0,
Changes In Account Receivables,0.0,1410000.0,8845000.0,-9409000.0,
Other Non Cash Items,32352000.0,18326000.0,2910000.0,266000.0,
Stock Based Compensation,73968000.0,78130000.0,120893000.0,76673000.0,
Amortization Of Securities,-3244000.0,-2017000.0,2910000.0,266000.0,
Depreciation Amortization Depletion,18595000.0,12493000.0,10421000.0,8267000.0,
Depreciation And Amortization,18595000.0,12493000.0,10421000.0,8267000.0,
Operating Gains Losses,80000.0,,4432000.0,-1708000.0,-20000.0
Gain Loss On Investment Securities,80000.0,,4432000.0,-1708000.0,-20000.0
Net Income From Continuing Operations,-609693000.0,-209275000.0,-176494000.0,-140848000.0,
