,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Free Cash Flow,-159898000.0,157723000.0,66026000.0,17011000.0,
Repurchase Of Capital Stock,-12928000.0,0.0,-8154000.0,0.0,
Repayment Of Debt,-482195000.0,-8998000.0,-268900000.0,-82476000.0,
Issuance Of Debt,530000000.0,0.0,195000000.0,0.0,
Capital Expenditure,-22353000.0,-20334000.0,-15048000.0,-14645000.0,
Interest Paid Supplemental Data,75226000.0,67342000.0,70132000.0,74171000.0,
Income Tax Paid Supplemental Data,11359000.0,1956000.0,4216000.0,3462000.0,
End Cash Position,242610000.0,386289000.0,251828000.0,274143000.0,
Beginning Cash Position,386289000.0,251828000.0,274143000.0,342528000.0,
Changes In Cash,-143679000.0,134461000.0,-22315000.0,-68385000.0,
Financing Cash Flow,23878000.0,-13926000.0,-88680000.0,-85852000.0,
Cash Flow From Continuing Financing Activities,23878000.0,-13926000.0,-88680000.0,-85852000.0,
Net Other Financing Charges,-11019000.0,-5190000.0,-6631000.0,-3945000.0,
Proceeds From Stock Option Exercised,20000.0,262000.0,5000.0,569000.0,
Net Common Stock Issuance,-12928000.0,0.0,-8154000.0,0.0,
Common Stock Payments,-12928000.0,0.0,-8154000.0,0.0,
Net Issuance Payments Of Debt,47805000.0,-8998000.0,-73900000.0,-82476000.0,
Net Short Term Debt Issuance,0.0,0.0,0.0,0.0,
Short Term Debt Payments,-280000000.0,0.0,-195000000.0,0.0,
Short Term Debt Issuance,280000000.0,0.0,195000000.0,0.0,
Net Long Term Debt Issuance,47805000.0,-8998000.0,-73900000.0,-82476000.0,
Long Term Debt Payments,-202195000.0,-8998000.0,-73900000.0,-82476000.0,
Long Term Debt Issuance,250000000.0,0.0,0.0,,0.0
Investing Cash Flow,-30012000.0,-29670000.0,-14709000.0,-14189000.0,
Cash Flow From Continuing Investing Activities,-30012000.0,-29670000.0,-14709000.0,-14189000.0,
Net Other Investing Changes,,-2000.0,,,
Net Investment Purchase And Sale,-8087000.0,-9779000.0,0.0,0.0,
Purchase Of Investment,-8087000.0,-9779000.0,0.0,0.0,
Net Business Purchase And Sale,,,,,0.0
Sale Of Business,,,,,0.0
Purchase Of Business,,,,,0.0
Net PPE Purchase And Sale,428000.0,445000.0,339000.0,456000.0,
Sale Of PPE,428000.0,445000.0,339000.0,456000.0,
Capital Expenditure Reported,-22353000.0,-20334000.0,-15048000.0,-14645000.0,
Operating Cash Flow,-137545000.0,178057000.0,81074000.0,31656000.0,
Cash Flow From Continuing Operating Activities,-137545000.0,178057000.0,81074000.0,31656000.0,
Dividend Received Cfo,,,380000.0,132000.0,306000.0
Change In Working Capital,-312304000.0,-26263000.0,-217057000.0,-140427000.0,
Change In Other Working Capital,,,,,3000.0
Change In Other Current Liabilities,-20892000.0,-19624000.0,17104000.0,13609000.0,
Change In Other Current Assets,341000.0,-2784000.0,-2761000.0,-2384000.0,
Change In Payables And Accrued Expense,10133000.0,10615000.0,10250000.0,1199000.0,
Change In Payable,10133000.0,10615000.0,10250000.0,1199000.0,
Change In Account Payable,10133000.0,10615000.0,10250000.0,1199000.0,
Change In Inventory,-282061000.0,-14749000.0,-231445000.0,-147511000.0,
Change In Receivables,-19825000.0,279000.0,-10205000.0,-5340000.0,
Changes In Account Receivables,-19825000.0,-9708000.0,-10205000.0,-5800000.0,
Stock Based Compensation,7391000.0,7275000.0,8478000.0,12167000.0,
Provisionand Write Offof Assets,,0.0,-6000.0,-68000.0,54000.0
Asset Impairment Charge,1996000.0,641000.0,2963000.0,853000.0,
Deferred Tax,18910000.0,23936000.0,53267000.0,21501000.0,
Deferred Income Tax,18910000.0,23936000.0,53267000.0,21501000.0,
Depreciation Amortization Depletion,14867000.0,12198000.0,13360000.0,13976000.0,
Depreciation And Amortization,14867000.0,12198000.0,13360000.0,13976000.0,
Operating Gains Losses,-8580000.0,1659000.0,-641000.0,1633000.0,
Earnings Losses From Equity Investments,,,-521000.0,-594000.0,-347000.0
Gain Loss On Investment Securities,-8591000.0,,,132000.0,306000.0
Gain Loss On Sale Of PPE,-426000.0,1113000.0,-332000.0,-392000.0,
Net Income From Continuing Operations,140175000.0,158611000.0,220704000.0,122021000.0,
