,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0
Normalized EBITDA,-5635531.0,-5732780.0,-5399578.0,-2010442.0
Total Unusual Items,,0.0,536144.0,0.0
Total Unusual Items Excluding Goodwill,,0.0,536144.0,0.0
Net Income From Continuing Operation Net Minority Interest,-8807496.0,-6897446.0,-13478069.0,-4051221.0
Reconciled Depreciation,1840837.0,991639.0,166656.0,372366.0
Reconciled Cost Of Revenue,181679.0,180690.0,190187.0,402016.0
EBITDA,-5635531.0,-5732780.0,-4863434.0,-2010442.0
EBIT,-7476368.0,-6724419.0,-5030090.0,-2382808.0
Net Interest Income,-1331128.0,-173026.0,-8444778.0,-1668371.0
Interest Expense,1331128.0,173027.0,8447979.0,1668413.0
Interest Income,0.0,1.0,3201.0,42.0
Normalized Income,-8807496.0,-6897446.0,-14014213.0,-4051221.0
Net Income From Continuing And Discontinued Operation,-8807496.0,-6897446.0,-13478069.0,-4051221.0
Total Expenses,7476368.0,6724420.0,5569435.0,2493774.0
Total Operating Income As Reported,-7476368.0,-6724420.0,-5569435.0,-2382850.0
Diluted Average Shares,681229.0,500095.0,415910.0,416693.0
Basic Average Shares,681229.0,500095.0,415910.0,416693.0
Diluted EPS,-12.93,-13.79,-32.5,-9.722316
Basic EPS,-12.93,-13.79,-32.5,-9.722316
Diluted NI Availto Com Stockholders,-8807496.0,-6897446.0,-13478069.0,-4051221.0
Net Income Common Stockholders,-8807496.0,-6897446.0,-13478069.0,-4051221.0
Net Income,-8807496.0,-6897446.0,-13478069.0,-4051221.0
Net Income Including Noncontrolling Interests,-8807496.0,-6897446.0,-13478069.0,-4051221.0
Net Income Continuous Operations,-8807496.0,-6897446.0,-13478069.0,-4051221.0
Tax Provision,0.0,0.0,0.0,
Pretax Income,-8807496.0,-6897446.0,-13478069.0,-4051221.0
Other Income Expense,,,536144.0,
Special Income Charges,,0.0,536144.0,0.0
Other Special Charges,,,-536144.0,
Net Non Operating Interest Income Expense,-1331128.0,-173026.0,-8444778.0,-1668371.0
Interest Expense Non Operating,1331128.0,173027.0,8447979.0,1668413.0
Interest Income Non Operating,0.0,1.0,3201.0,42.0
Operating Income,-7476368.0,-6724420.0,-5569435.0,-2382850.0
Operating Expense,7294689.0,6543730.0,5379248.0,2091758.0
Depreciation Amortization Depletion Income Statement,1840837.0,991639.0,166656.0,372366.0
Depreciation And Amortization In Income Statement,1840837.0,991639.0,166656.0,372366.0
Research And Development,781017.0,654879.0,399521.0,106053.0
Selling General And Administration,4672835.0,4897212.0,4813071.0,1613339.0
Selling And Marketing Expense,1096106.0,1673692.0,740652.0,322369.0
General And Administrative Expense,3576729.0,3223520.0,4072419.0,1290970.0
Other Gand A,3576729.0,3223520.0,4072419.0,1290970.0
Gross Profit,-181679.0,-180690.0,-190187.0,-291092.0
Cost Of Revenue,181679.0,180690.0,190187.0,402016.0
Total Revenue,0.0,0.0,0.0,110924.0
Operating Revenue,0.0,0.0,0.0,110924.0
