,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-2954.825067,0.0,0.0,0.0
Tax Rate For Calcs,1.2e-05,0.0,0.0,0.0
Normalized EBITDA,-64639000.0,-15270000.0,-26958000.0,-40847000.0
Total Unusual Items,-249419000.0,0.0,1528000.0,-685000.0
Total Unusual Items Excluding Goodwill,-249419000.0,0.0,1528000.0,-685000.0
Net Income From Continuing Operation Net Minority Interest,-267627000.0,-16891000.0,-29199000.0,-44836000.0
Reconciled Depreciation,4693000.0,1534000.0,2338000.0,1869000.0
Reconciled Cost Of Revenue,,0.0,28557000.0,35127000.0
EBITDA,-314058000.0,-15270000.0,-25430000.0,-41532000.0
EBIT,-318751000.0,-16804000.0,-27768000.0,-43401000.0
Net Interest Income,-18365000.0,-87000.0,-1414000.0,-878000.0
Interest Expense,18892000.0,87000.0,1431000.0,1435000.0
Interest Income,527000.0,60000.0,17000.0,557000.0
Normalized Income,-18210954.825067,-16891000.0,-30727000.0,-44151000.0
Net Income From Continuing And Discontinued Operation,-267627000.0,-16891000.0,-29199000.0,-44836000.0
Total Expenses,71281000.0,22527000.0,55319000.0,66998000.0
Total Operating Income As Reported,-318883000.0,-22370000.0,-29332000.0,-43832000.0
Diluted Average Shares,10314554.0,919950.0,749515.0,677648.0
Basic Average Shares,10314554.0,919950.0,749515.0,677648.0
Diluted EPS,-25.95,-18.5,-39.0,-66.0
Basic EPS,-25.95,-18.5,-39.0,-66.0
Diluted NI Availto Com Stockholders,-267627000.0,-16891000.0,-29199000.0,-44836000.0
Net Income Common Stockholders,-267627000.0,-16891000.0,-29199000.0,-44836000.0
Net Income,-267627000.0,-16891000.0,-29199000.0,-44836000.0
Minority Interests,70012000.0,0.0,,
Net Income Including Noncontrolling Interests,-337639000.0,-16891000.0,-29199000.0,-44836000.0
Net Income Continuous Operations,-337639000.0,-16891000.0,-29199000.0,-44836000.0
Tax Provision,-4000.0,0.0,0.0,0.0
Pretax Income,-337643000.0,-16891000.0,-29199000.0,-44836000.0
Other Income Expense,-249814000.0,5566000.0,1547000.0,-811000.0
Other Non Operating Income Expenses,-395000.0,5566000.0,19000.0,-126000.0
Special Income Charges,-249419000.0,0.0,1528000.0,-685000.0
Other Special Charges,,,-1528000.0,
Impairment Of Capital Assets,249419000.0,0.0,,
Restructuring And Mergern Acquisition,,0.0,0.0,685000.0
Net Non Operating Interest Income Expense,-18365000.0,-87000.0,-1414000.0,-878000.0
Total Other Finance Cost,,72000.0,,
Interest Expense Non Operating,18892000.0,87000.0,1431000.0,1435000.0
Interest Income Non Operating,527000.0,60000.0,17000.0,557000.0
Operating Income,-69464000.0,-22370000.0,-29332000.0,-43147000.0
Operating Expense,71281000.0,22527000.0,26762000.0,31871000.0
Other Operating Expenses,,,45000.0,252000.0
Research And Development,42367000.0,11553000.0,11335000.0,11082000.0
Selling General And Administration,28914000.0,10974000.0,15427000.0,20789000.0
Selling And Marketing Expense,,,,4380000.0
General And Administrative Expense,,,,16157000.0
Other Gand A,,,,16157000.0
Gross Profit,1817000.0,157000.0,-2570000.0,-11276000.0
Cost Of Revenue,,0.0,28557000.0,35127000.0
Total Revenue,1817000.0,157000.0,25987000.0,23851000.0
Operating Revenue,1817000.0,157000.0,25987000.0,23851000.0
