,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,0.0,,,
Ordinary Shares Number,2580158.0,1723923.0,1708453.0,1536864.0
Share Issued,2580158.0,1723923.0,1708453.0,1536864.0
Net Debt,,,,2740704.0
Total Debt,10416000.0,12082000.0,0.0,42793.0
Tangible Book Value,13369000.0,52344000.0,76827000.0,-1793473.0
Invested Capital,13448000.0,64148000.0,130201000.0,-1750680.0
Working Capital,-3078000.0,35834000.0,78480000.0,-1733604.0
Net Tangible Assets,13369000.0,52344000.0,76827000.0,-1793473.0
Capital Lease Obligations,10416000.0,12082000.0,0.0,
Common Stock Equity,13448000.0,64148000.0,130201000.0,-1793473.0
Total Capitalization,13448000.0,64148000.0,130201000.0,-1750680.0
Total Equity Gross Minority Interest,13448000.0,64148000.0,130201000.0,-1793473.0
Stockholders Equity,13448000.0,64148000.0,130201000.0,-1793473.0
Gains Losses Not Affecting Retained Earnings,-2334000.0,-2604000.0,-1273000.0,111780.0
Other Equity Adjustments,-2334000.0,-2604000.0,-1273000.0,111780.0
Retained Earnings,-179159000.0,-107762000.0,-33425000.0,-12901518.0
Additional Paid In Capital,194933000.0,174509000.0,164894000.0,10993762.0
Capital Stock,8000.0,5000.0,5000.0,2503.0
Common Stock,8000.0,5000.0,5000.0,2503.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,21289000.0,25440000.0,32830000.0,3687534.0
Total Non Current Liabilities Net Minority Interest,9376000.0,11774000.0,13959000.0,258742.0
Other Non Current Liabilities,684000.0,852000.0,996000.0,
Preferred Securities Outside Stock Equity,,,,78024156.0
Derivative Product Liabilities,59000.0,998000.0,10373000.0,0.0
Employee Benefits,83000.0,72000.0,90000.0,33676.0
Non Current Pension And Other Postretirement Benefit Plans,83000.0,72000.0,90000.0,33676.0
Non Current Accrued Expenses,,,840024.0,0.0
Non Current Deferred Liabilities,320000.0,50000.0,2500000.0,182273.0
Non Current Deferred Revenue,320000.0,50000.0,0.0,182273.0
Non Current Deferred Taxes Liabilities,,0.0,2500000.0,0.0
Long Term Debt And Capital Lease Obligation,8230000.0,9802000.0,137805.0,42793.0
Long Term Capital Lease Obligation,8230000.0,9802000.0,0.0,
Long Term Debt,,,137805.0,42793.0
Long Term Provisions,,,17805.0,
Current Liabilities,11913000.0,13666000.0,18871000.0,3428792.0
Other Current Liabilities,,88000.0,84000.0,14097.0
Current Deferred Liabilities,2545000.0,1820000.0,1323000.0,326580.0
Current Deferred Revenue,2545000.0,1820000.0,1323000.0,326580.0
Current Debt And Capital Lease Obligation,2186000.0,2280000.0,,2765649.0
Current Capital Lease Obligation,2186000.0,2280000.0,0.0,
Current Debt,,,,2765649.0
Current Notes Payable,,,,2765649.0
Pensionand Other Post Retirement Benefit Plans Current,338000.0,423000.0,578000.0,19366.0
Current Provisions,228000.0,213000.0,208000.0,
Payables And Accrued Expenses,6616000.0,8930000.0,16762000.0,3082846.0
Current Accrued Expenses,831000.0,1522000.0,5903000.0,814965.0
Payables,5785000.0,7408000.0,10859000.0,2267881.0
Other Payable,262000.0,2260000.0,4590000.0,64386.0
Dueto Related Parties Current,,,0.0,1114659.0
Total Tax Payable,436000.0,468000.0,1432000.0,207442.0
Income Tax Payable,179000.0,183000.0,196000.0,201780.0
Accounts Payable,5087000.0,4680000.0,4837000.0,881394.0
Total Assets,34737000.0,89588000.0,163031000.0,1894061.0
Total Non Current Assets,25902000.0,40088000.0,65680000.0,198873.0
Other Non Current Assets,1058000.0,5971000.0,2475000.0,136.0
Non Current Deferred Assets,,0.0,1246000.0,0.0
Non Current Deferred Taxes Assets,,0.0,1246000.0,0.0
Investments And Advances,0.0,320000.0,0.0,
Investmentin Financial Assets,0.0,320000.0,0.0,
Available For Sale Securities,,320000.0,,
Goodwill And Other Intangible Assets,79000.0,11804000.0,53374000.0,0.0
Other Intangible Assets,79000.0,6062000.0,23344000.0,
Goodwill,0.0,5742000.0,30030000.0,0.0
Net PPE,24765000.0,21993000.0,8585000.0,198737.0
Accumulated Depreciation,-12019000.0,-7317000.0,-6581000.0,-492296.0
Gross PPE,36784000.0,29310000.0,15166000.0,691033.0
Construction In Progress,0.0,10436000.0,431000.0,0.0
Other Properties,36784000.0,18874000.0,14735000.0,691033.0
Current Assets,8835000.0,49500000.0,97351000.0,1695188.0
Other Current Assets,10000.0,121000.0,298000.0,24488.0
Restricted Cash,100000.0,0.0,,
Prepaid Assets,1149000.0,688000.0,1140000.0,1724.0
Inventory,2707000.0,12620000.0,6958000.0,107939.0
Inventories Adjustments Allowances,-12252000.0,-232000.0,-48000.0,0.0
Other Inventories,5498000.0,5334000.0,1645000.0,
Receivables,1307000.0,3202000.0,9191000.0,1045303.0
Other Receivables,722000.0,789000.0,3346000.0,210702.0
Duefrom Related Parties Current,,,0.0,67781.0
Taxes Receivable,293000.0,1369000.0,1089000.0,259831.0
Accrued Interest Receivable,0.0,13000.0,0.0,
Accounts Receivable,191000.0,979000.0,3139000.0,421059.0
Allowance For Doubtful Accounts Receivable,-361000.0,-316000.0,-411000.0,-18834.0
Gross Accounts Receivable,552000.0,1295000.0,3550000.0,439893.0
Cash Cash Equivalents And Short Term Investments,3562000.0,32869000.0,79764000.0,515734.0
Cash And Cash Equivalents,3562000.0,32869000.0,79764000.0,515734.0
Cash Financial,,,,24945.0
