,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,0.0,,,
Ordinary Shares Number,156300000.0,153856645.0,151995031.0,148571412.0
Share Issued,156300000.0,153856645.0,151995031.0,148571412.0
Net Debt,647400000.0,789300000.0,765200000.0,479600000.0
Total Debt,1243600000.0,1254900000.0,1176700000.0,711900000.0
Tangible Book Value,-125900000.0,-452200000.0,-428600000.0,-128600000.0
Invested Capital,3615900000.0,3330600000.0,3360200000.0,2766000000.0
Working Capital,620300000.0,360500000.0,402200000.0,258700000.0
Net Tangible Assets,-125900000.0,-452200000.0,-428600000.0,-128600000.0
Capital Lease Obligations,25900000.0,33700000.0,44000000.0,44100000.0
Common Stock Equity,2398200000.0,2109400000.0,2227500000.0,2098200000.0
Total Capitalization,3608300000.0,3322800000.0,3351900000.0,2758800000.0
Total Equity Gross Minority Interest,2398200000.0,2109400000.0,2227500000.0,2098200000.0
Stockholders Equity,2398200000.0,2109400000.0,2227500000.0,2098200000.0
Gains Losses Not Affecting Retained Earnings,-436700000.0,-485000000.0,-324800000.0,-276000000.0
Other Equity Adjustments,-436700000.0,-485000000.0,-324800000.0,-276000000.0
Retained Earnings,-317800000.0,-372600000.0,-309200000.0,-233800000.0
Additional Paid In Capital,3151100000.0,2965500000.0,2860000000.0,2606500000.0
Capital Stock,1600000.0,1500000.0,1500000.0,1500000.0
Common Stock,1600000.0,1500000.0,1500000.0,1500000.0
Total Liabilities Net Minority Interest,6612700000.0,6354100000.0,4938700000.0,4603100000.0
Total Non Current Liabilities Net Minority Interest,1277800000.0,1274300000.0,1196800000.0,739200000.0
Other Non Current Liabilities,21100000.0,19500000.0,19000000.0,20600000.0
Employee Benefits,27700000.0,17700000.0,20700000.0,24400000.0
Long Term Debt And Capital Lease Obligation,1229000000.0,1237100000.0,1157100000.0,694200000.0
Long Term Capital Lease Obligation,18900000.0,23700000.0,32700000.0,33600000.0
Long Term Debt,1210100000.0,1213400000.0,1124400000.0,660600000.0
Current Liabilities,5334900000.0,5079800000.0,3741900000.0,3863900000.0
Other Current Liabilities,5090100000.0,4845100000.0,3519900000.0,3697800000.0
Current Deferred Liabilities,40200000.0,41200000.0,48700000.0,24400000.0
Current Deferred Revenue,40200000.0,41200000.0,48700000.0,24400000.0
Current Debt And Capital Lease Obligation,14600000.0,17800000.0,19600000.0,17700000.0
Current Capital Lease Obligation,7000000.0,10000000.0,11300000.0,10500000.0
Current Debt,7600000.0,7800000.0,8300000.0,7200000.0
Other Current Borrowings,7600000.0,7800000.0,8300000.0,7200000.0
Pensionand Other Post Retirement Benefit Plans Current,92900000.0,97400000.0,77300000.0,64600000.0
Payables And Accrued Expenses,97100000.0,78300000.0,76400000.0,59400000.0
Current Accrued Expenses,30400000.0,24000000.0,24700000.0,20500000.0
Payables,66700000.0,54300000.0,51700000.0,38900000.0
Accounts Payable,66700000.0,54300000.0,51700000.0,38900000.0
Total Assets,9010900000.0,8463500000.0,7166200000.0,6701300000.0
Total Non Current Assets,3055700000.0,3023200000.0,3022100000.0,2578700000.0
Other Non Current Assets,302400000.0,262400000.0,208400000.0,187600000.0
Goodwill And Other Intangible Assets,2524100000.0,2561600000.0,2656100000.0,2226800000.0
Other Intangible Assets,230200000.0,281600000.0,332500000.0,195000000.0
Goodwill,2293900000.0,2280000000.0,2323600000.0,2031800000.0
Net PPE,229200000.0,199200000.0,157600000.0,164300000.0
Accumulated Depreciation,-501400000.0,-442700000.0,-382600000.0,-346500000.0
Gross PPE,730600000.0,641900000.0,540200000.0,510800000.0
Other Properties,19100000.0,24300000.0,29400000.0,27900000.0
Machinery Furniture Equipment,666600000.0,575800000.0,478900000.0,426500000.0
Buildings And Improvements,44900000.0,41800000.0,31900000.0,48900000.0
Land And Improvements,,,0.0,7500000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,5955200000.0,5440300000.0,4144100000.0,4122600000.0
Other Current Assets,126700000.0,98000000.0,92600000.0,73900000.0
Restricted Cash,5029400000.0,4730300000.0,3537700000.0,3759400000.0
Prepaid Assets,,,92600000.0,73900000.0
Receivables,228800000.0,180100000.0,146300000.0,101100000.0
Receivables Adjustments Allowances,-14000000.0,-9200000.0,-7900000.0,-7500000.0
Other Receivables,47200000.0,33600000.0,20700000.0,11700000.0
Accrued Interest Receivable,18100000.0,12700000.0,3200000.0,1800000.0
Accounts Receivable,177500000.0,143000000.0,130300000.0,95100000.0
Cash Cash Equivalents And Short Term Investments,570300000.0,431900000.0,367500000.0,188200000.0
Cash And Cash Equivalents,570300000.0,431900000.0,367500000.0,188200000.0
