,2023-11-30,2022-11-30,2021-11-30,2020-11-30
Tax Effect Of Unusual Items,-923160.0,1171725.0,0.0,-5519415.0
Tax Rate For Calcs,0.21,0.255,0.255,0.363
Normalized EBITDA,12071000.0,40814000.0,37387000.0,10672000.0
Total Unusual Items,-4396000.0,4595000.0,0.0,-15205000.0
Total Unusual Items Excluding Goodwill,-4396000.0,4595000.0,0.0,-15205000.0
Net Income From Continuing Operation Net Minority Interest,-3171000.0,25360000.0,16921000.0,-11477000.0
Reconciled Depreciation,10141000.0,11309000.0,14597000.0,13480000.0
Reconciled Cost Of Revenue,183648000.0,237262000.0,209799000.0,163567000.0
EBITDA,7675000.0,45409000.0,37387000.0,-4533000.0
EBIT,-2466000.0,34100000.0,22790000.0,-18013000.0
Net Interest Income,2506000.0,264000.0,15000.0,232000.0
Interest Expense,22000.0,38000.0,33000.0,0.0
Interest Income,2528000.0,302000.0,48000.0,232000.0
Normalized Income,301840.0,21936725.0,16921000.0,-1791415.0
Net Income From Continuing And Discontinued Operation,-3171000.0,65345000.0,18042000.0,-10421000.0
Total Expenses,388875000.0,455331000.0,406629000.0,339972000.0
Total Operating Income As Reported,-3135000.0,34865000.0,24257000.0,-17505000.0
Diluted Average Shares,8784759.0,9388649.0,9859016.0,9924762.0
Basic Average Shares,8784759.0,9388649.0,9859016.0,9924762.0
Diluted EPS,-0.36,6.96,1.83,-1.05
Basic EPS,-0.36,6.96,1.83,-1.05
Diluted NI Availto Com Stockholders,-3171000.0,65345000.0,18042000.0,-10421000.0
Net Income Common Stockholders,-3171000.0,65345000.0,18042000.0,-10421000.0
Net Income,-3171000.0,65345000.0,18042000.0,-10421000.0
Net Income Including Noncontrolling Interests,-3171000.0,65345000.0,18042000.0,-10421000.0
Net Income Discontinuous Operations,0.0,39985000.0,1121000.0,1056000.0
Net Income Continuous Operations,-3171000.0,25360000.0,16921000.0,-11477000.0
Tax Provision,683000.0,8702000.0,5836000.0,-6536000.0
Pretax Income,-2488000.0,34062000.0,22757000.0,-18013000.0
Other Income Expense,-6255000.0,3528000.0,-1515000.0,-15945000.0
Other Non Operating Income Expenses,-1859000.0,-1067000.0,-1515000.0,-740000.0
Special Income Charges,-4396000.0,4595000.0,0.0,-15205000.0
Gain On Sale Of Ppe,0.0,4595000.0,0.0,0.0
Gain On Sale Of Business,,,0.0,0.0
Other Special Charges,,,,1050000.0
Write Off,,,,12184000.0
Impairment Of Capital Assets,5409000.0,0.0,0.0,14155000.0
Restructuring And Mergern Acquisition,-1013000.0,0.0,0.0,1971000.0
Net Non Operating Interest Income Expense,2506000.0,264000.0,15000.0,232000.0
Interest Expense Non Operating,22000.0,38000.0,33000.0,0.0
Interest Income Non Operating,2528000.0,302000.0,48000.0,232000.0
Operating Income,1261000.0,30270000.0,24257000.0,-2300000.0
Operating Expense,205227000.0,218069000.0,196830000.0,176405000.0
Selling General And Administration,205227000.0,218069000.0,196830000.0,176405000.0
General And Administrative Expense,,,196831000.0,223314000.0
Other Gand A,,,196831000.0,223314000.0
Salaries And Wages,,,0.0,0.0
Gross Profit,206488000.0,248339000.0,221087000.0,174105000.0
Cost Of Revenue,183648000.0,237262000.0,209799000.0,163567000.0
Total Revenue,390136000.0,485601000.0,430886000.0,337672000.0
Operating Revenue,390136000.0,485601000.0,430886000.0,337672000.0
