,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Tax Effect Of Unusual Items,-429660.0,-184380.0,-549780.0,-3213270.0,
Tax Rate For Calcs,0.21,0.21,0.21,0.27,
Normalized EBITDA,7755000.0,9249000.0,14258000.0,30624000.0,
Total Unusual Items,-2046000.0,-878000.0,-2618000.0,-11901000.0,
Total Unusual Items Excluding Goodwill,-2046000.0,-878000.0,-2618000.0,-11901000.0,
Net Income From Continuing Operation Net Minority Interest,-15545000.0,-9280000.0,-5347000.0,-6311000.0,
Reconciled Depreciation,5905000.0,4527000.0,5513000.0,6389000.0,
Reconciled Cost Of Revenue,303630000.0,293645000.0,269954000.0,236782000.0,
EBITDA,5709000.0,8371000.0,11640000.0,18723000.0,
EBIT,-196000.0,3844000.0,6127000.0,12334000.0,
Net Interest Income,-11624000.0,-10632000.0,-8129000.0,-16893000.0,
Interest Expense,11624000.0,10632000.0,8129000.0,16893000.0,
Normalized Income,-13928660.0,-8586380.0,-3278780.0,2376730.0,
Net Income From Continuing And Discontinued Operation,-15545000.0,-9280000.0,-5347000.0,-6311000.0,
Total Expenses,446047000.0,445223000.0,421761000.0,374054000.0,
Total Operating Income As Reported,504000.0,2382000.0,8148000.0,22235000.0,
Diluted Average Shares,98272000.0,94884000.0,92095000.0,92031000.0,
Basic Average Shares,98272000.0,94884000.0,92095000.0,92031000.0,
Diluted EPS,-0.16,-0.1,-0.06,-0.07,
Basic EPS,-0.16,-0.1,-0.06,-0.07,
Diluted NI Availto Com Stockholders,-15545000.0,-9280000.0,-5347000.0,-6311000.0,
Net Income Common Stockholders,-15545000.0,-9280000.0,-5347000.0,-6311000.0,
Net Income,-15545000.0,-9280000.0,-5347000.0,-6311000.0,
Net Income Including Noncontrolling Interests,-15545000.0,-9280000.0,-5347000.0,-6311000.0,
Net Income Continuous Operations,-15545000.0,-9280000.0,-5347000.0,-6311000.0,
Tax Provision,3725000.0,2492000.0,3345000.0,1752000.0,
Pretax Income,-11820000.0,-6788000.0,-2002000.0,-4559000.0,
Other Income Expense,-700000.0,1462000.0,-2021000.0,-9901000.0,
Other Non Operating Income Expenses,-492000.0,-232000.0,356000.0,1128000.0,
Special Income Charges,,0.0,0.0,-9948000.0,0.0
Other Special Charges,,,,9948000.0,
Earnings From Equity Interest,1838000.0,2572000.0,241000.0,872000.0,
Gain On Sale Of Security,-2046000.0,-878000.0,-2618000.0,-1953000.0,
Net Non Operating Interest Income Expense,-11624000.0,-10632000.0,-8129000.0,-16893000.0,
Interest Expense Non Operating,11624000.0,10632000.0,8129000.0,16893000.0,
Operating Income,504000.0,2382000.0,8148000.0,22235000.0,
Operating Expense,142417000.0,151578000.0,151807000.0,137272000.0,
Research And Development,49732000.0,57129000.0,57752000.0,52729000.0,
Selling General And Administration,92685000.0,94449000.0,94055000.0,84543000.0,
Selling And Marketing Expense,42619000.0,46178000.0,49664000.0,42820000.0,
General And Administrative Expense,50066000.0,48271000.0,44391000.0,41723000.0,
Other Gand A,50066000.0,48271000.0,44391000.0,41723000.0,
Gross Profit,142921000.0,153960000.0,159955000.0,159507000.0,
Cost Of Revenue,303630000.0,293645000.0,269954000.0,236782000.0,
Total Revenue,446551000.0,447605000.0,429909000.0,396289000.0,
Operating Revenue,446551000.0,447605000.0,429909000.0,396289000.0,
