,2024-07-31,2023-07-31,2022-04-30,2021-04-30,2020-04-30
Free Cash Flow,36182042.0,117019532.0,49731688.0,26346374.0,
Repurchase Of Capital Stock,-122432759.0,-5729409.0,,,
Repayment Of Debt,-79129.0,0.0,0.0,-3102244.0,
Issuance Of Debt,,87406.0,7053.0,3102244.0,14369517.0
Issuance Of Capital Stock,,0.0,0.0,,
End Cash Position,0.0,438000.0,1429000.0,543546.0,
Beginning Cash Position,438000.0,2061625.0,543546.0,0.0,
Changes In Cash,-438000.0,-1623625.0,885454.0,543546.0,
Financing Cash Flow,-36620042.0,-118643157.0,-48846234.0,-25802828.0,
Net Other Financing Charges,106689984.0,-91715554.0,-18946585.0,3686653.0,
Cash Dividends Paid,-20798138.0,-21285600.0,-29906702.0,-29489481.0,
Common Stock Dividend Paid,-20798138.0,-21285600.0,-29906702.0,-29489481.0,
Net Preferred Stock Issuance,-116700000.0,,,,
Preferred Stock Payments,-116700000.0,,,,
Net Common Stock Issuance,-5732759.0,-5729409.0,0.0,,
Common Stock Payments,-5732759.0,-5729409.0,,,
Common Stock Issuance,,0.0,0.0,,
Net Issuance Payments Of Debt,-79129.0,87406.0,7053.0,0.0,
Net Long Term Debt Issuance,-79129.0,87406.0,7053.0,0.0,
Long Term Debt Payments,-79129.0,0.0,0.0,-3102244.0,
Long Term Debt Issuance,,87406.0,7053.0,3102244.0,14369517.0
Operating Cash Flow,36182042.0,117019532.0,49731688.0,26346374.0,
Change In Working Capital,636890.0,342635.0,303299.0,-196282.0,
Change In Other Current Liabilities,0.0,0.0,0.0,0.0,
Change In Other Current Assets,-2833.0,-41482.0,-110298.0,,
Change In Accrued Expense,12453.0,-10303.0,12389.0,17588.0,
Change In Payable,599396.0,-717229.0,-148056.0,-847357.0,
Change In Prepaid Assets,-22707.0,8795.0,18099.0,4334.0,
Change In Receivables,50581.0,1102854.0,531165.0,629153.0,
Other Non Cash Items,-554720.0,1418225.0,3775476.0,2912389.0,
Gain Loss On Investment Securities,24707319.0,120516338.0,130617649.0,-89373281.0,
Net Income From Continuing Operations,11392553.0,-5257666.0,-84964736.0,113003548.0,
