,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,207150.0,219295.0,,250070.0,1225066.0
Preferred Shares Number,6000000.0,6000000.0,6000000.0,6000000.0,
Ordinary Shares Number,64197432.0,64185287.0,64354695.0,63986236.0,
Share Issued,64404582.0,64404582.0,64354695.0,64236306.0,
Total Debt,222832000.0,222618000.0,222404000.0,222189000.0,
Tangible Book Value,3753136000.0,3570995000.0,2991776000.0,3638285000.0,
Invested Capital,3975968000.0,3793613000.0,3214180000.0,4516292000.0,
Net Tangible Assets,3898588000.0,3716447000.0,3137228000.0,3783737000.0,
Common Stock Equity,3753136000.0,3570995000.0,2991776000.0,4294103000.0,
Preferred Stock Equity,145452000.0,145452000.0,145452000.0,145452000.0,
Total Capitalization,4121420000.0,3939065000.0,3359632000.0,4661744000.0,
Total Equity Gross Minority Interest,3898588000.0,3716447000.0,3137228000.0,4439555000.0,
Stockholders Equity,3898588000.0,3716447000.0,3137228000.0,4439555000.0,
Gains Losses Not Affecting Retained Earnings,-1252004000.0,-1119219000.0,-1348294000.0,347318000.0,
Other Equity Adjustments,-1252004000.0,-1119219000.0,-1348294000.0,347318000.0,
Treasury Stock,22558000.0,23927000.0,0.0,20744000.0,
Retained Earnings,3951482000.0,3657688000.0,3309671000.0,2956966000.0,
Additional Paid In Capital,1075572000.0,1055809000.0,1029756000.0,1009921000.0,
Capital Stock,146096000.0,146096000.0,146095000.0,146094000.0,
Common Stock,644000.0,644000.0,643000.0,642000.0,
Preferred Stock,145452000.0,145452000.0,145452000.0,145452000.0,
Total Liabilities Net Minority Interest,48621671000.0,47128591000.0,49755148000.0,46438935000.0,
Long Term Debt And Capital Lease Obligation,222832000.0,222618000.0,222404000.0,222189000.0,
Long Term Debt,222832000.0,222618000.0,222404000.0,222189000.0,
Payables And Accrued Expenses,,,866257000.0,754326000.0,730165000.0
Payables,,,866257000.0,754326000.0,730165000.0
Accounts Payable,,,866257000.0,754326000.0,730165000.0
Total Assets,52520259000.0,50845038000.0,52892376000.0,50878490000.0,
Investments And Advances,18611310000.0,20229516000.0,20910733000.0,15698969000.0,
Held To Maturity Securities,3533775000.0,3619428000.0,2639083000.0,1749179000.0,
Trading Securities,33910000.0,31717000.0,28045000.0,25162000.0,
Goodwill And Other Intangible Assets,,,655338000.0,655818000.0,656515000.0
Other Intangible Assets,,,386000.0,866000.0,1563000.0
Goodwill,,,654952000.0,654952000.0,654952000.0
Net PPE,1245377000.0,1190033000.0,1102695000.0,1050331000.0,
Accumulated Depreciation,-449839000.0,-394026000.0,-363683000.0,-342272000.0,
Gross PPE,1695216000.0,1584059000.0,1466378000.0,1392603000.0,
Leases,250572000.0,230642000.0,209398000.0,192207000.0,
Construction In Progress,24135000.0,36910000.0,39506000.0,14513000.0,
Other Properties,270282000.0,280502000.0,288816000.0,281438000.0,
Machinery Furniture Equipment,281697000.0,262666000.0,236440000.0,256323000.0,
Buildings And Improvements,644240000.0,581745000.0,521280000.0,495903000.0,
Land And Improvements,224290000.0,191594000.0,170938000.0,152219000.0,
Receivables,,,1077942000.0,612502000.0,584561000.0
Accounts Receivable,,,1077942000.0,612502000.0,584561000.0
Other Short Term Investments,15043625000.0,16578371000.0,18243605000.0,13924628000.0,
Cash And Cash Equivalents,10218683000.0,8602626000.0,11820455000.0,16541022000.0,
Cash Financial,722906000.0,617569000.0,691553000.0,555778000.0,
Cash Cash Equivalents And Federal Funds Sold,10234258000.0,8687276000.0,12028132000.0,16583000000.0,
