,2024-07-31,2023-07-31,2022-07-31,2021-07-31,2020-07-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.0,0.0,0.27,
Total Unusual Items,0.0,,0.0,0.0,0.0
Total Unusual Items Excluding Goodwill,0.0,,0.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,46652512.0,-1199998.0,-162145850.0,123950234.0,
Net Interest Income,46357357.0,50777038.0,77356069.0,82634045.0,
Interest Expense,36870801.0,30988849.0,9269073.0,6782415.0,
Interest Income,83228158.0,81765887.0,86625142.0,89416460.0,
Normalized Income,46652512.0,-1199998.0,-162145850.0,123950234.0,
Net Income From Continuing And Discontinued Operation,46652512.0,-1199998.0,-162145850.0,123950234.0,
Diluted Average Shares,,59999900.0,70498196.0,70426269.0,70499226.0
Basic Average Shares,,59999900.0,70498196.0,70426269.0,70499226.0
Diluted EPS,,-0.02,-2.3,1.76,1.46
Basic EPS,,-0.02,-2.3,1.76,1.46
Diluted NI Availto Com Stockholders,46652512.0,-1199998.0,-162145850.0,123950234.0,
Net Income Common Stockholders,46652512.0,-1199998.0,-162145850.0,123950234.0,
Net Income,46652512.0,-1199998.0,-162145850.0,123950234.0,
Net Income Including Noncontrolling Interests,46652512.0,-1199998.0,-162145850.0,123950234.0,
Net Income Continuous Operations,46652512.0,-1199998.0,-162145850.0,123950234.0,
Pretax Income,46652512.0,-1199998.0,-162145850.0,123950234.0,
Special Income Charges,0.0,,0.0,0.0,0.0
Restructuring And Mergern Acquisition,0.0,,0.0,0.0,0.0
Gain On Sale Of Security,-606301.0,275054.0,10127147.0,7080617.0,
Operating Expense,657917.0,593111.0,607554.0,683965.0,
Other Operating Expenses,29663.0,3714.0,53287.0,42365.0,
Selling General And Administration,628254.0,589397.0,554267.0,641600.0,
General And Administrative Expense,628254.0,589397.0,554267.0,641600.0,
Total Revenue,47310429.0,-606887.0,-161538296.0,124634199.0,
Operating Revenue,47310429.0,-606887.0,-161538296.0,124634199.0,
