,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,3339900.0,-3053700.0
Tax Rate For Calcs,0.202,0.21,0.27,0.27
Normalized EBITDA,710879000.0,700263000.0,537108000.0,414058000.0
Total Unusual Items,0.0,0.0,12370000.0,-11310000.0
Total Unusual Items Excluding Goodwill,0.0,0.0,12370000.0,-11310000.0
Net Income From Continuing Operation Net Minority Interest,410757000.0,291263000.0,223482000.0,165621000.0
Reconciled Depreciation,205379000.0,314507000.0,240217000.0,159247000.0
Reconciled Cost Of Revenue,290639000.0,289363000.0,243936000.0,220960000.0
EBITDA,710879000.0,700263000.0,549478000.0,402748000.0
EBIT,505500000.0,385756000.0,309261000.0,243501000.0
Net Interest Income,-97206000.0,-97181000.0,-86616000.0,-78564000.0
Interest Expense,93065000.0,93284000.0,78448000.0,75890000.0
Normalized Income,410757000.0,291263000.0,214451900.0,173877300.0
Net Income From Continuing And Discontinued Operation,410757000.0,291263000.0,223482000.0,165621000.0
Total Expenses,553059000.0,658493000.0,531962000.0,421630000.0
Diluted Average Shares,226241000.0,225881000.0,205009000.0,194943000.0
Basic Average Shares,225424000.0,224928000.0,203832000.0,194147000.0
Diluted EPS,1.82,1.29,1.09,0.85
Basic EPS,1.82,1.29,1.1,0.85
Diluted NI Availto Com Stockholders,410757000.0,291263000.0,223482000.0,165621000.0
Net Income Common Stockholders,410757000.0,291263000.0,223482000.0,165621000.0
Net Income,410757000.0,291263000.0,223482000.0,165621000.0
Minority Interests,-1678000.0,-1209000.0,-7331000.0,-1990000.0
Net Income Including Noncontrolling Interests,412435000.0,292472000.0,230813000.0,167611000.0
Net Income Continuous Operations,412435000.0,292472000.0,230813000.0,167611000.0
Pretax Income,412435000.0,292472000.0,230813000.0,167611000.0
Other Income Expense,12366000.0,38522000.0,26827000.0,-11372000.0
Other Non Operating Income Expenses,6281000.0,-10355000.0,-10818000.0,-240000.0
Special Income Charges,0.0,0.0,-20328000.0,-18020000.0
Other Special Charges,,,20328000.0,18020000.0
Earnings From Equity Interest,6085000.0,48877000.0,25275000.0,178000.0
Gain On Sale Of Security,,,32698000.0,6710000.0
Net Non Operating Interest Income Expense,-97206000.0,-97181000.0,-86616000.0,-78564000.0
Total Other Finance Cost,4141000.0,3897000.0,8168000.0,2674000.0
Interest Expense Non Operating,93065000.0,93284000.0,78448000.0,75890000.0
Operating Income,497275000.0,351131000.0,290602000.0,257547000.0
Operating Expense,258279000.0,365233000.0,279858000.0,197996000.0
Depreciation Amortization Depletion Income Statement,201238000.0,310610000.0,232049000.0,156573000.0
Depreciation And Amortization In Income Statement,201238000.0,310610000.0,232049000.0,156573000.0
Selling General And Administration,57041000.0,54623000.0,47809000.0,41423000.0
General And Administrative Expense,57041000.0,54623000.0,47809000.0,41423000.0
Other Gand A,57041000.0,54623000.0,47809000.0,41423000.0
Gross Profit,755554000.0,716364000.0,570460000.0,455543000.0
Cost Of Revenue,294780000.0,293260000.0,252104000.0,223634000.0
Total Revenue,1050334000.0,1009624000.0,822564000.0,679177000.0
Operating Revenue,1050334000.0,1009624000.0,822564000.0,679177000.0
