,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,8402318.0,7541968.0,3236080.0,1070103.0
Ordinary Shares Number,43500872.0,44361222.0,48667110.0,50833087.0
Share Issued,51903190.0,51903190.0,51903190.0,51903190.0
Net Debt,,,1494000.0,480418000.0
Total Debt,568293000.0,188551000.0,176380000.0,645914000.0
Tangible Book Value,980462000.0,916532000.0,1136794000.0,1136606000.0
Invested Capital,1518807000.0,1079571000.0,1293279000.0,1759410000.0
Net Tangible Assets,980462000.0,916532000.0,1136794000.0,1136606000.0
Capital Lease Obligations,61707000.0,63042000.0,65536000.0,74277000.0
Common Stock Equity,1012221000.0,954062000.0,1182435000.0,1187773000.0
Total Capitalization,1258807000.0,1079571000.0,1293279000.0,1719410000.0
Total Equity Gross Minority Interest,1012221000.0,954062000.0,1182435000.0,1187773000.0
Stockholders Equity,1012221000.0,954062000.0,1182435000.0,1187773000.0
Other Equity Interest,-10109000.0,-8598000.0,-9056000.0,-6245000.0
Gains Losses Not Affecting Retained Earnings,-143016000.0,-181052000.0,-3243000.0,30871000.0
Other Equity Adjustments,-143016000.0,-181052000.0,-3243000.0,30871000.0
Treasury Stock,225319000.0,209571000.0,89856000.0,31276000.0
Retained Earnings,-33136000.0,-71428000.0,-139383000.0,-233344000.0
Additional Paid In Capital,1423273000.0,1424183000.0,1423445000.0,1427239000.0
Capital Stock,528000.0,528000.0,528000.0,528000.0
Common Stock,528000.0,528000.0,528000.0,528000.0
Preferred Stock,,,,0.0
Total Liabilities Net Minority Interest,11418600000.0,10708802000.0,10372478000.0,11650240000.0
Derivative Product Liabilities,75957000.0,97030000.0,35194000.0,65758000.0
Employee Benefits,43042000.0,45175000.0,45498000.0,38830000.0
Long Term Debt And Capital Lease Obligation,308293000.0,188551000.0,176380000.0,605914000.0
Long Term Capital Lease Obligation,61707000.0,63042000.0,65536000.0,74277000.0
Long Term Debt,246586000.0,125509000.0,110844000.0,531637000.0
Long Term Provisions,9256000.0,8588000.0,,
Current Debt And Capital Lease Obligation,260000000.0,0.0,0.0,40000000.0
Current Debt,260000000.0,0.0,0.0,40000000.0
Other Current Borrowings,260000000.0,0.0,0.0,40000000.0
Payables And Accrued Expenses,13766000.0,1610000.0,775000.0,3867000.0
Payables,13766000.0,1610000.0,775000.0,3867000.0
Accounts Payable,13766000.0,1610000.0,775000.0,3867000.0
Total Assets,12430821000.0,11662864000.0,11554913000.0,12838013000.0
Investments And Advances,1584739000.0,2026126000.0,2537790000.0,2188440000.0
Held To Maturity Securities,543351000.0,583453000.0,636503000.0,465091000.0
Available For Sale Securities,12961000.0,12765000.0,15348000.0,18409000.0
Trading Securities,6142000.0,6708000.0,8354000.0,9708000.0
Goodwill And Other Intangible Assets,31759000.0,37530000.0,45641000.0,51167000.0
Other Intangible Assets,31759000.0,37530000.0,45641000.0,51167000.0
Goodwill,,,,0.0
Net PPE,116263000.0,131628000.0,146563000.0,172681000.0
Accumulated Depreciation,-97449000.0,-94997000.0,-88853000.0,-86531000.0
Gross PPE,213712000.0,226625000.0,235416000.0,259212000.0
Construction In Progress,327000.0,1147000.0,703000.0,4035000.0
Other Properties,47348000.0,46411000.0,52180000.0,60018000.0
Machinery Furniture Equipment,64290000.0,63554000.0,62420000.0,63590000.0
Buildings And Improvements,89222000.0,99977000.0,104327000.0,113853000.0
Land And Improvements,12525000.0,15536000.0,15786000.0,17716000.0
Receivables,86660000.0,81254000.0,64148000.0,87670000.0
Other Receivables,33564000.0,34386000.0,30614000.0,40751000.0
Accounts Receivable,53096000.0,46868000.0,33534000.0,46919000.0
Other Short Term Investments,1022285000.0,1423200000.0,1877585000.0,1695232000.0
Cash And Cash Equivalents,1203244000.0,685355000.0,1627807000.0,1557875000.0
Cash Equivalents,1055096000.0,540013000.0,1518457000.0,1466656000.0
Cash Financial,148148000.0,145342000.0,109350000.0,91219000.0
Cash Cash Equivalents And Federal Funds Sold,1203244000.0,685355000.0,1627807000.0,1557875000.0
