,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.2116,0.257,0.2566,0.2491
Net Income From Continuing Operation Net Minority Interest,100534000.0,140930000.0,176691000.0,132217000.0
Reconciled Depreciation,3480000.0,3319000.0,5874000.0,4696000.0
Net Interest Income,290546000.0,332867000.0,324514000.0,321562000.0
Interest Expense,334781000.0,91746000.0,39982000.0,68424000.0
Interest Income,625327000.0,424613000.0,364496000.0,389986000.0
Normalized Income,100534000.0,140930000.0,176691000.0,132217000.0
Net Income From Continuing And Discontinued Operation,100534000.0,140930000.0,176691000.0,132217000.0
Diluted Average Shares,30399367.0,32102506.0,32003090.0,32383021.0
Basic Average Shares,30349952.0,32029545.0,31935824.0,32334201.0
Diluted EPS,3.299381,4.39,5.52,4.08
Basic EPS,3.312493,4.4,5.53,4.09
Diluted NI Availto Com Stockholders,100534000.0,140930000.0,176691000.0,132217000.0
Net Income Common Stockholders,100534000.0,140930000.0,176691000.0,132217000.0
Net Income,100534000.0,140930000.0,176691000.0,132217000.0
Net Income Including Noncontrolling Interests,100534000.0,140930000.0,176691000.0,132217000.0
Net Income Continuous Operations,100534000.0,140930000.0,176691000.0,132217000.0
Tax Provision,26986000.0,48750000.0,60983000.0,43928000.0
Pretax Income,127520000.0,189680000.0,237674000.0,176145000.0
Gain On Sale Of Security,-11000.0,-169000.0,2964000.0,1815000.0
Selling General And Administration,101308000.0,93743000.0,98460000.0,86659000.0
Selling And Marketing Expense,3359000.0,4721000.0,4165000.0,4278000.0
General And Administrative Expense,97949000.0,89022000.0,94295000.0,82381000.0
Other Gand A,,,11709000.0,10702000.0
Insurance And Claims,11853000.0,4969000.0,5897000.0,7941000.0
Salaries And Wages,86096000.0,84053000.0,88398000.0,74440000.0
Total Revenue,312082000.0,356521000.0,364899000.0,367258000.0
Operating Revenue,312082000.0,356521000.0,364899000.0,367258000.0
Occupancy And Equipment,12606000.0,13218000.0,14876000.0,15715000.0
Professional Expense And Contract Services Expense,10787000.0,8583000.0,11510000.0,16406000.0
Other Non Interest Expense,28592000.0,49554000.0,24319000.0,25382000.0
