,2024-01-31,2023-01-31,2022-01-31,2021-01-31
Free Cash Flow,33775000.0,24415000.0,80480000.0,24416762.0
Repayment Of Debt,0.0,0.0,,
Issuance Of Debt,0.0,0.0,,
Issuance Of Capital Stock,0.0,,,
End Cash Position,9729000.0,119000.0,100000.0,127671.0
Beginning Cash Position,119000.0,104000.0,128000.0,219572.0
Changes In Cash,9610000.0,15000.0,-28000.0,-91901.0
Financing Cash Flow,-24165000.0,-24400000.0,-80508000.0,-24508663.0
Net Other Financing Charges,0.0,0.0,0.0,0.0
Cash Dividends Paid,-24165000.0,-24400000.0,-80508000.0,-24508663.0
Common Stock Dividend Paid,-24165000.0,-24400000.0,-80508000.0,-24508663.0
Net Preferred Stock Issuance,0.0,,,
Preferred Stock Issuance,0.0,,,
Net Issuance Payments Of Debt,0.0,0.0,,
Net Long Term Debt Issuance,0.0,0.0,,
Long Term Debt Payments,0.0,0.0,,
Long Term Debt Issuance,0.0,0.0,,
Operating Cash Flow,33775000.0,24415000.0,80480000.0,24416762.0
Change In Working Capital,1578000.0,2109000.0,-4196000.0,5678190.0
Change In Other Current Liabilities,0.0,0.0,0.0,0.0
Change In Accrued Expense,,,,232278.0
Change In Payable,1335000.0,1915000.0,-4088000.0,1304040.0
Change In Prepaid Assets,3000.0,24000.0,-18000.0,-1824.0
Change In Receivables,240000.0,170000.0,-90000.0,4143696.0
Other Non Cash Items,-929000.0,-1122000.0,99000.0,94043.0
Gain Loss On Investment Securities,14508000.0,61521000.0,85458000.0,-113039483.0
Net Income From Continuing Operations,18604000.0,-38095000.0,-907000.0,131684012.0
