,2024-07-31,2023-07-31,2022-07-31,2021-07-31,2020-07-31
Ordinary Shares Number,18284661.0,15981726.0,15518018.0,15269583.0,
Share Issued,18284661.0,15981726.0,15518018.0,15269583.0,
Net Debt,,,,,384490.0
Total Debt,,,,25986.0,405739.0
Tangible Book Value,-2582206.0,-3992249.0,10098593.0,27426111.0,
Invested Capital,-2382410.0,-3777181.0,10328932.0,27697707.0,
Working Capital,-3807303.0,25147050.0,41405613.0,57241355.0,
Net Tangible Assets,-2582206.0,-3992249.0,10098593.0,27426111.0,
Common Stock Equity,-2382410.0,-3777181.0,10328932.0,27671721.0,
Total Capitalization,-2382410.0,-3777181.0,10328932.0,27697707.0,
Total Equity Gross Minority Interest,-2684932.0,-3777181.0,10328932.0,27671721.0,
Minority Interest,-302522.0,0.0,,,
Stockholders Equity,-2382410.0,-3777181.0,10328932.0,27671721.0,
Other Equity Interest,11033557.0,7421950.0,,18371605.0,2446886.0
Gains Losses Not Affecting Retained Earnings,-138684.0,-138684.0,-138684.0,-138684.0,
Other Equity Adjustments,-138684.0,-138684.0,-138684.0,-138684.0,
Retained Earnings,-85443697.0,-80652231.0,-60349837.0,-29141897.0,
Additional Paid In Capital,,7421950.0,5228160.0,2178130.0,
Capital Stock,72166414.0,69591784.0,65589293.0,54774172.0,
Common Stock,72166414.0,69591784.0,65589293.0,54774172.0,
Total Liabilities Net Minority Interest,8557193.0,30940758.0,32248109.0,30372041.0,
Total Non Current Liabilities Net Minority Interest,1096036.0,29139301.0,31307022.0,29815246.0,
Other Non Current Liabilities,,,,,191572.0
Derivative Product Liabilities,1096036.0,29139301.0,31307022.0,29789260.0,
Non Current Deferred Liabilities,,,,,191572.0
Non Current Deferred Revenue,,,,,191572.0
Long Term Debt And Capital Lease Obligation,,,,25986.0,155940.0
Long Term Debt,,,,25986.0,155940.0
Current Liabilities,7461157.0,1801457.0,941087.0,556795.0,
Current Debt And Capital Lease Obligation,,,,,249799.0
Current Debt,,,,,249799.0
Other Current Borrowings,,,,,306878.0
Payables And Accrued Expenses,7461157.0,1801457.0,941087.0,556795.0,
Current Accrued Expenses,290376.0,677718.0,477807.0,261712.0,
Payables,7170781.0,1123739.0,463280.0,295083.0,
Other Payable,,,,80967.0,
Accounts Payable,7170781.0,1123739.0,463280.0,214116.0,
Total Assets,5872261.0,27163577.0,42577041.0,58043762.0,
Total Non Current Assets,2218407.0,215070.0,230341.0,245612.0,
Non Current Prepaid Assets,1211946.0,0.0,,,
Investments And Advances,418490.0,2.0,2.0,2.0,
Long Term Equity Investment,418490.0,0.0,,,
Investmentsin Subsidiariesat Cost,418490.0,0.0,,,
Goodwill And Other Intangible Assets,199796.0,215068.0,230339.0,245610.0,
Other Intangible Assets,199796.0,215068.0,230339.0,245610.0,
Net PPE,388175.0,0.0,,,
Accumulated Depreciation,-68626.0,0.0,,,
Gross PPE,456801.0,0.0,,,
Other Properties,456801.0,,,,
Current Assets,3653854.0,26948507.0,42346700.0,57798150.0,
Prepaid Assets,1422749.0,4979673.0,1280945.0,516891.0,
Receivables,1369016.0,717742.0,24103.0,12574.0,
Other Receivables,1369016.0,717742.0,,,
Accounts Receivable,,18873.0,24103.0,12574.0,22515.0
Cash Cash Equivalents And Short Term Investments,862089.0,21251092.0,41041652.0,57268685.0,
Cash And Cash Equivalents,862089.0,21251092.0,41041652.0,57268685.0,
Cash Financial,,,,57268685.0,21249.0
