,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Free Cash Flow,-1388000.0,-5129000.0,-28823000.0,-25964000.0,
Repayment Of Debt,-15722000.0,-2346000.0,-20222000.0,-54947000.0,
Issuance Of Debt,13832000.0,0.0,15000000.0,51206000.0,
Issuance Of Capital Stock,3467000.0,15575000.0,11694000.0,40148000.0,
Interest Paid Supplemental Data,4039000.0,3812000.0,3148000.0,1249000.0,
Income Tax Paid Supplemental Data,1608000.0,0.0,,,
End Cash Position,20006000.0,22985000.0,19360000.0,49901000.0,
Beginning Cash Position,22985000.0,19360000.0,49901000.0,48333000.0,
Changes In Cash,-2979000.0,3625000.0,-30541000.0,1568000.0,
Financing Cash Flow,-1262000.0,8871000.0,1530000.0,30314000.0,
Cash Flow From Continuing Financing Activities,-1262000.0,8871000.0,1530000.0,30314000.0,
Net Other Financing Charges,-2839000.0,-4358000.0,-4942000.0,-6093000.0,
Proceeds From Stock Option Exercised,,,,0.0,26992000.0
Net Preferred Stock Issuance,,,,,65729900.0
Preferred Stock Issuance,,,,,65729900.0
Net Common Stock Issuance,3467000.0,15575000.0,11694000.0,40148000.0,
Common Stock Issuance,3467000.0,15575000.0,11694000.0,40148000.0,
Net Issuance Payments Of Debt,-1890000.0,-2346000.0,-5222000.0,-3741000.0,
Net Short Term Debt Issuance,832000.0,-2250000.0,-4121000.0,-2773000.0,
Short Term Debt Payments,,-2250000.0,-4121000.0,-53979000.0,-19437000.0
Short Term Debt Issuance,832000.0,,152236000.0,51206000.0,
Net Long Term Debt Issuance,-2722000.0,-96000.0,-1101000.0,-968000.0,
Long Term Debt Payments,-15722000.0,-96000.0,-16101000.0,-968000.0,
Long Term Debt Issuance,13000000.0,0.0,15000000.0,0.0,
Investing Cash Flow,-329000.0,-117000.0,-3248000.0,-2782000.0,
Cash Flow From Continuing Investing Activities,-329000.0,-117000.0,-3248000.0,-2782000.0,
Net Other Investing Changes,-329000.0,-117000.0,-70000.0,-2301000.0,
Net Business Purchase And Sale,,-5000.0,-3178000.0,-481000.0,-5662000.0
Sale Of Business,,,0.0,15722000.0,391000.0
Purchase Of Business,,-5000.0,-3178000.0,-16203000.0,-6053000.0
Net PPE Purchase And Sale,,,,,0.0
Purchase Of PPE,,,,,0.0
Operating Cash Flow,-1388000.0,-5129000.0,-28823000.0,-25964000.0,
Cash Flow From Continuing Operating Activities,-1388000.0,-5129000.0,-28823000.0,-25964000.0,
Change In Working Capital,-4660000.0,-5799000.0,-10863000.0,1681000.0,
Change In Other Working Capital,3847000.0,-1872000.0,50000.0,-332000.0,
Change In Other Current Assets,,,,,-3749846.0
Change In Payables And Accrued Expense,-12446000.0,5989000.0,-20973000.0,-2474000.0,
Change In Accrued Expense,-9567000.0,3605000.0,-13292000.0,771000.0,
Change In Interest Payable,,,,,0.0
Change In Payable,-2879000.0,2384000.0,-7681000.0,-3245000.0,
Change In Account Payable,-2879000.0,2384000.0,-7681000.0,-3245000.0,
Change In Prepaid Assets,1527000.0,846000.0,2228000.0,157000.0,
Change In Inventory,-2908000.0,-3609000.0,1299000.0,2786000.0,
Change In Receivables,5320000.0,-7153000.0,6533000.0,1544000.0,
Changes In Account Receivables,5320000.0,-7153000.0,6533000.0,1544000.0,
Other Non Cash Items,1257000.0,-403000.0,-1846000.0,-4465000.0,
Stock Based Compensation,2913000.0,6046000.0,5248000.0,3574000.0,
Provisionand Write Offof Assets,,,-69000.0,608000.0,405000.0
Asset Impairment Charge,2270000.0,8056000.0,77644000.0,20157000.0,
Depreciation Amortization Depletion,8272000.0,8815000.0,10146000.0,9201000.0,
Depreciation And Amortization,8272000.0,8815000.0,10146000.0,9201000.0,
Depreciation,8272000.0,8815000.0,10146000.0,9201000.0,
Operating Gains Losses,4404000.0,-4793000.0,-373000.0,1569000.0,
Gain Loss On Investment Securities,4004000.0,-4793000.0,-180000.0,,-1830.0
Net Income From Continuing Operations,-15844000.0,-17051000.0,-108779000.0,-58289000.0,
