,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,11321313.0,9998162.0,8725290.0,7265483.0
Ordinary Shares Number,48068881.0,48112069.0,47714912.0,47495439.0
Share Issued,59390194.0,58110231.0,56440202.0,54760922.0
Net Debt,445719000.0,,,
Total Debt,623642000.0,102582000.0,104663000.0,67270000.0
Tangible Book Value,26126000.0,491360000.0,406652000.0,361691000.0
Invested Capital,1229436000.0,604543000.0,522500000.0,448755000.0
Working Capital,264193000.0,283457000.0,214309000.0,167481000.0
Net Tangible Assets,26126000.0,491360000.0,406652000.0,361691000.0
Capital Lease Obligations,33627000.0,26697000.0,27685000.0,20821000.0
Common Stock Equity,639421000.0,528658000.0,445522000.0,402306000.0
Total Capitalization,1229000000.0,601497000.0,520298000.0,436492000.0
Total Equity Gross Minority Interest,639421000.0,528658000.0,445522000.0,448723000.0
Minority Interest,,,0.0,46417000.0
Stockholders Equity,639421000.0,528658000.0,445522000.0,402306000.0
Gains Losses Not Affecting Retained Earnings,-8478000.0,-8624000.0,-6765000.0,-3721000.0
Other Equity Adjustments,-8478000.0,-8624000.0,-6765000.0,-3721000.0
Treasury Stock,247431000.0,189524000.0,150479000.0,121812000.0
Retained Earnings,409268000.0,271723000.0,180337000.0,117773000.0
Additional Paid In Capital,486056000.0,455077000.0,422423000.0,410061000.0
Capital Stock,6000.0,6000.0,6000.0,5000.0
Common Stock,6000.0,6000.0,6000.0,5000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,873491000.0,213329000.0,226007000.0,182513000.0
Total Non Current Liabilities Net Minority Interest,648084000.0,118467000.0,122197000.0,70312000.0
Other Non Current Liabilities,22718000.0,14565000.0,15653000.0,13212000.0
Non Current Deferred Liabilities,6066000.0,7369000.0,7065000.0,5450000.0
Non Current Deferred Taxes Liabilities,6066000.0,7369000.0,7065000.0,5450000.0
Long Term Debt And Capital Lease Obligation,619300000.0,96533000.0,99479000.0,51650000.0
Long Term Capital Lease Obligation,29721000.0,23694000.0,24703000.0,17464000.0
Long Term Debt,589579000.0,72839000.0,74776000.0,34186000.0
Current Liabilities,225407000.0,94862000.0,103810000.0,112201000.0
Current Debt And Capital Lease Obligation,4342000.0,6049000.0,5184000.0,15620000.0
Current Capital Lease Obligation,3906000.0,3003000.0,2982000.0,3357000.0
Current Debt,436000.0,3046000.0,2202000.0,12263000.0
Other Current Borrowings,436000.0,3046000.0,2202000.0,12263000.0
Payables And Accrued Expenses,221065000.0,88813000.0,98626000.0,96581000.0
Current Accrued Expenses,194018000.0,63741000.0,67331000.0,71147000.0
Payables,27047000.0,25072000.0,31295000.0,25434000.0
Total Tax Payable,1609000.0,4571000.0,9081000.0,1077000.0
Income Tax Payable,1609000.0,4571000.0,9081000.0,1077000.0
Accounts Payable,25438000.0,20501000.0,22214000.0,24357000.0
Total Assets,1512912000.0,741987000.0,671529000.0,631236000.0
Total Non Current Assets,1023312000.0,363668000.0,353410000.0,351554000.0
Other Non Current Assets,25910000.0,20856000.0,16665000.0,5250000.0
Non Current Deferred Assets,53252000.0,38527000.0,22399000.0,24980000.0
Non Current Deferred Taxes Assets,53252000.0,38527000.0,22399000.0,24980000.0
Investments And Advances,15212000.0,2414000.0,3985000.0,0.0
Other Investments,14685000.0,0.0,,
Long Term Equity Investment,527000.0,2414000.0,3985000.0,0.0
Investmentsin Associatesat Cost,,2414000.0,3985000.0,0.0
Goodwill And Other Intangible Assets,613295000.0,37298000.0,38870000.0,40615000.0
Other Intangible Assets,610079000.0,34172000.0,35557000.0,36675000.0
Goodwill,3216000.0,3126000.0,3313000.0,3940000.0
Net PPE,315643000.0,264573000.0,271491000.0,280709000.0
Accumulated Depreciation,-245298000.0,-220030000.0,-199619000.0,-184147000.0
Gross PPE,560941000.0,484603000.0,471110000.0,464856000.0
Leases,41686000.0,31535000.0,29221000.0,30028000.0
Construction In Progress,18676000.0,50842000.0,41186000.0,43981000.0
Other Properties,32897000.0,26307000.0,27247000.0,20654000.0
Machinery Furniture Equipment,291427000.0,237742000.0,235259000.0,238148000.0
Buildings And Improvements,168771000.0,130726000.0,130582000.0,124326000.0
Land And Improvements,7484000.0,7451000.0,7615000.0,7719000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,489600000.0,378319000.0,318119000.0,279682000.0
Other Current Assets,9057000.0,7563000.0,7274000.0,6777000.0
Restricted Cash,2435000.0,2435000.0,2435000.0,4065000.0
Prepaid Assets,,,7274000.0,6777000.0
Inventory,105833000.0,103584000.0,92807000.0,96831000.0
Finished Goods,24929000.0,18887000.0,17656000.0,12523000.0
Work In Process,30822000.0,37090000.0,33298000.0,37257000.0
Raw Materials,50082000.0,47607000.0,41853000.0,47051000.0
Receivables,115469000.0,88975000.0,78930000.0,66390000.0
Taxes Receivable,526000.0,171000.0,126000.0,385000.0
Accounts Receivable,114943000.0,88804000.0,78804000.0,66005000.0
Allowance For Doubtful Accounts Receivable,-2800000.0,-2700000.0,-2300000.0,-1300000.0
Gross Accounts Receivable,117743000.0,91504000.0,81104000.0,67305000.0
Cash Cash Equivalents And Short Term Investments,256806000.0,175762000.0,136673000.0,105619000.0
Other Short Term Investments,112510000.0,19664000.0,10320000.0,12977000.0
Cash And Cash Equivalents,144296000.0,156098000.0,126353000.0,92642000.0
