,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,26181949.0,31781758.0,47448502.0,26872639.0
Ordinary Shares Number,405269637.0,414594856.0,426572612.0,450732625.0
Share Issued,431451586.0,446376614.0,474021114.0,477605264.0
Net Debt,12046000000.0,12865000000.0,14509000000.0,13201000000.0
Total Debt,14495000000.0,14877000000.0,16168000000.0,14948000000.0
Tangible Book Value,29372000000.0,25148000000.0,38810000000.0,37967000000.0
Invested Capital,74002000000.0,65396000000.0,75882000000.0,74389000000.0
Net Tangible Assets,29372000000.0,25148000000.0,38810000000.0,37967000000.0
Common Stock Equity,59507000000.0,50519000000.0,59714000000.0,59441000000.0
Total Capitalization,72542000000.0,64921000000.0,74883000000.0,74389000000.0
Total Equity Gross Minority Interest,63691000000.0,50519000000.0,59714000000.0,59441000000.0
Minority Interest,4184000000.0,0.0,,
Stockholders Equity,59507000000.0,50519000000.0,59714000000.0,59441000000.0
Gains Losses Not Affecting Retained Earnings,-6809000000.0,-10185000000.0,350000000.0,2869000000.0
Other Equity Adjustments,-6809000000.0,-10185000000.0,350000000.0,2869000000.0
Treasury Stock,4400000000.0,5113000000.0,7464000000.0,3644000000.0
Retained Earnings,54810000000.0,48305000000.0,47365000000.0,39337000000.0
Additional Paid In Capital,15665000000.0,7166000000.0,8478000000.0,9815000000.0
Capital Stock,241000000.0,10346000000.0,10985000000.0,11064000000.0
Common Stock,241000000.0,10346000000.0,10985000000.0,11064000000.0
Total Liabilities Net Minority Interest,166991000000.0,148498000000.0,140340000000.0,131333000000.0
Preferred Securities Outside Stock Equity,308000000.0,308000000.0,308000000.0,308000000.0
Non Current Deferred Liabilities,1555000000.0,377000000.0,389000000.0,892000000.0
Non Current Deferred Taxes Liabilities,1555000000.0,377000000.0,389000000.0,892000000.0
Long Term Debt And Capital Lease Obligation,13035000000.0,14402000000.0,15169000000.0,14948000000.0
Long Term Debt,13035000000.0,14402000000.0,15169000000.0,14948000000.0
Current Debt And Capital Lease Obligation,1460000000.0,475000000.0,999000000.0,0.0
Current Debt,1460000000.0,475000000.0,999000000.0,0.0
Other Current Borrowings,,,,0.0
Current Notes Payable,1460000000.0,475000000.0,999000000.0,0.0
Payables And Accrued Expenses,8302000000.0,7780000000.0,7243000000.0,6708000000.0
Payables,8302000000.0,7780000000.0,7243000000.0,6708000000.0
Other Payable,,,,1844000000.0
Accounts Payable,8302000000.0,7780000000.0,7243000000.0,6708000000.0
Total Assets,230682000000.0,199017000000.0,200054000000.0,190774000000.0
Investments And Advances,131208000000.0,112210000000.0,111154000000.0,110724000000.0
Long Term Equity Investment,191000000.0,2507000000.0,3130000000.0,2813000000.0
Investments In Other Ventures Under Equity Method,191000000.0,2507000000.0,3130000000.0,2813000000.0
Goodwill And Other Intangible Assets,30135000000.0,25371000000.0,20904000000.0,21474000000.0
Other Intangible Assets,10449000000.0,9143000000.0,5691000000.0,6074000000.0
Goodwill,19686000000.0,16228000000.0,15213000000.0,15400000000.0
Prepaid Assets,3221000000.0,3136000000.0,3028000000.0,2769000000.0
Receivables,33611000000.0,31094000000.0,28901000000.0,26278000000.0
Accounts Receivable,33611000000.0,31094000000.0,28901000000.0,26278000000.0
Cash Cash Equivalents And Short Term Investments,33787000000.0,25785000000.0,97913000000.0,96791000000.0
Other Short Term Investments,31338000000.0,23773000000.0,96254000000.0,95044000000.0
Cash And Cash Equivalents,2449000000.0,2012000000.0,1659000000.0,1747000000.0
