,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-139213000.0,-11046000.0,-2692000.0,-55729500.0,
Tax Rate For Calcs,0.19,0.21,0.02,0.265,
Normalized EBITDA,897300000.0,838500000.0,711700000.0,561300000.0,
Total Unusual Items,-732700000.0,-52600000.0,-134600000.0,-210300000.0,
Total Unusual Items Excluding Goodwill,-732700000.0,-52600000.0,-134600000.0,-210300000.0,
Net Income From Continuing Operation Net Minority Interest,-325300000.0,220600000.0,141700000.0,-47200000.0,
Reconciled Depreciation,374800000.0,342200000.0,310500000.0,319500000.0,
Reconciled Cost Of Revenue,3128300000.0,2927100000.0,2415800000.0,2216900000.0,
EBITDA,164600000.0,785900000.0,577100000.0,351000000.0,
EBIT,-210200000.0,443700000.0,266600000.0,31500000.0,
Net Interest Income,-203200000.0,-170300000.0,-125300000.0,-135600000.0,
Interest Expense,180200000.0,151300000.0,113000000.0,118700000.0,
Interest Income,11000000.0,10300000.0,9100000.0,10600000.0,
Normalized Income,268187000.0,262154000.0,273608000.0,107370500.0,
Net Income From Continuing And Discontinued Operation,-304000000.0,222700000.0,141700000.0,-47200000.0,
Total Expenses,3814900000.0,3560900000.0,3031000000.0,2725900000.0,
Total Operating Income As Reported,-185400000.0,466000000.0,284200000.0,48400000.0,
Diluted Average Shares,318191697.0,318417479.0,312901356.0,272009538.0,
Basic Average Shares,318191697.0,317660608.0,311016278.0,272009538.0,
Diluted EPS,-0.95,0.7,0.45,-0.17,
Basic EPS,-0.95,0.7,0.46,-0.17,
Diluted NI Availto Com Stockholders,-304000000.0,222700000.0,141700000.0,-47200000.0,
Net Income Common Stockholders,-304000000.0,222700000.0,141700000.0,-47200000.0,
Net Income,-304000000.0,222700000.0,141700000.0,-47200000.0,
Minority Interests,-7700000.0,-9200000.0,-8300000.0,300000.0,
Net Income Including Noncontrolling Interests,-296300000.0,231900000.0,150000000.0,-47500000.0,
Net Income Discontinuous Operations,21300000.0,2100000.0,,,
Net Income Continuous Operations,-317600000.0,229800000.0,150000000.0,-47500000.0,
Tax Provision,-72800000.0,62600000.0,3600000.0,-39700000.0,
Pretax Income,-390400000.0,292400000.0,153600000.0,-87200000.0,
Other Income Expense,-655100000.0,13000000.0,-61400000.0,-207600000.0,
Other Non Operating Income Expenses,5400000.0,12400000.0,24700000.0,,12700000.0
Special Income Charges,-735100000.0,-65200000.0,-135500000.0,-227500000.0,
Gain On Sale Of Ppe,,,,,7000000.0
Write Off,54900000.0,-8000000.0,37100000.0,163000000.0,
Impairment Of Capital Assets,568000000.0,0.0,0.0,103500000.0,
Restructuring And Mergern Acquisition,112200000.0,73200000.0,98400000.0,64500000.0,
Earnings From Equity Interest,72200000.0,53200000.0,48500000.0,2700000.0,
Gain On Sale Of Security,2400000.0,12600000.0,900000.0,17200000.0,
Net Non Operating Interest Income Expense,-203200000.0,-170300000.0,-125300000.0,-135600000.0,
Total Other Finance Cost,34000000.0,29300000.0,21400000.0,27500000.0,
Interest Expense Non Operating,180200000.0,151300000.0,113000000.0,118700000.0,
Interest Income Non Operating,11000000.0,10300000.0,9100000.0,10600000.0,
Operating Income,467900000.0,449700000.0,340300000.0,256000000.0,
Operating Expense,686600000.0,633800000.0,615200000.0,509000000.0,
Other Operating Expenses,,-4900000.0,-23800000.0,5400000.0,10100000.0
Research And Development,149800000.0,129000000.0,120800000.0,104700000.0,
Selling General And Administration,536800000.0,504800000.0,494400000.0,398900000.0,
General And Administrative Expense,536800000.0,504800000.0,494400000.0,398900000.0,
Other Gand A,535000000.0,501500000.0,489100000.0,398900000.0,
Salaries And Wages,1800000.0,3300000.0,5300000.0,,
Gross Profit,1154500000.0,1083500000.0,955500000.0,765000000.0,
Cost Of Revenue,3128300000.0,2927100000.0,2415800000.0,2216900000.0,
Total Revenue,4282800000.0,4010600000.0,3371300000.0,2981900000.0,
Operating Revenue,4282800000.0,4010600000.0,3371300000.0,2981900000.0,
