,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Ordinary Shares Number,8065325.0,3381092.0,3061909.0,1357221.0,
Share Issued,8065325.0,3381092.0,3061909.0,1357221.0,
Net Debt,3754941.0,2059525.0,,1298057.0,5442237.0
Total Debt,5164011.0,2075799.0,,1300000.0,6513801.0
Tangible Book Value,1662644.0,10261071.0,34654956.0,-3221654.0,
Invested Capital,6826655.0,12336870.0,34654956.0,-1921654.0,
Working Capital,4193575.0,984500.0,23628826.0,-6175578.0,
Net Tangible Assets,1662644.0,10261071.0,34654956.0,-3221654.0,
Capital Lease Obligations,,,,,630254.0
Common Stock Equity,1662644.0,10261071.0,34654956.0,-3221654.0,
Total Capitalization,4946636.0,10747403.0,34654956.0,-3221654.0,
Total Equity Gross Minority Interest,909583.0,10261071.0,34654956.0,-1619988.0,
Minority Interest,-753061.0,0.0,0.0,1601666.0,
Stockholders Equity,1662644.0,10261071.0,34654956.0,-3221654.0,
Other Equity Interest,,,,-21140.0,-47708.0
Gains Losses Not Affecting Retained Earnings,,,0.0,2791141.0,814149.0
Other Equity Adjustments,,,,2791141.0,814149.0
Retained Earnings,-81731423.0,-64199776.0,-35983424.0,-38574620.0,
Additional Paid In Capital,81066562.0,73446519.0,69719807.0,32175798.0,
Capital Stock,2327505.0,1014328.0,918573.0,407167.0,
Common Stock,2327505.0,1014328.0,918573.0,407167.0,
Total Liabilities Net Minority Interest,5775162.0,3074757.0,299968.0,42495816.0,
Total Non Current Liabilities Net Minority Interest,3283992.0,486332.0,0.0,3798524.0,
Liabilities Heldfor Sale Non Current,,,0.0,3798524.0,3787008.0
Long Term Debt And Capital Lease Obligation,3283992.0,486332.0,,,3369279.0
Long Term Capital Lease Obligation,,,,,581083.0
Long Term Debt,3283992.0,486332.0,,,2788196.0
Current Liabilities,2491170.0,2588425.0,299968.0,38697292.0,
Other Current Liabilities,,,,36458438.0,16260602.0
Current Deferred Liabilities,,,,4315777.0,1159902.0
Current Deferred Revenue,,,,4315777.0,1159902.0
Current Debt And Capital Lease Obligation,1880019.0,1589467.0,,1300000.0,6513801.0
Current Capital Lease Obligation,,,,,49171.0
Current Debt,1880019.0,1589467.0,,1300000.0,6513801.0
Other Current Borrowings,1880019.0,1589467.0,,1300000.0,5268312.0
Line Of Credit,,,,782073.0,1245489.0
Payables And Accrued Expenses,611151.0,998958.0,299968.0,938854.0,
Payables,611151.0,998958.0,299968.0,938854.0,
Other Payable,611151.0,331046.0,299968.0,218045.0,
Dueto Related Parties Current,,,0.0,720809.0,2264566.0
Total Tax Payable,,,,1034421.0,399276.0
Income Tax Payable,,,,,3114811.0
Accounts Payable,0.0,667912.0,0.0,9966193.0,
Total Assets,6684745.0,13335828.0,34954924.0,40875828.0,
Total Non Current Assets,0.0,9762903.0,11026130.0,8354114.0,
Other Non Current Assets,,,,8354114.0,7228745.0
Non Current Prepaid Assets,,,18175800.0,0.0,
Non Current Deferred Assets,,,,2331145.0,648768.0
Non Current Deferred Taxes Assets,,,,2331145.0,648768.0
Non Current Accounts Receivable,,,,,39685.0
Investments And Advances,0.0,2389698.0,3000000.0,0.0,
Investmentin Financial Assets,0.0,2389698.0,3000000.0,0.0,
Goodwill And Other Intangible Assets,,,,0.0,5185866.0
Other Intangible Assets,,,,,437989.0
Goodwill,,,,0.0,5185866.0
Net PPE,0.0,7373205.0,8026130.0,0.0,
Accumulated Depreciation,0.0,-22330521.0,-276763.0,0.0,
Gross PPE,0.0,29703726.0,8302893.0,0.0,
Leases,,,,,0.0
Construction In Progress,,,,,495634.0
Other Properties,,29703726.0,8302893.0,4395.0,10121.0
Machinery Furniture Equipment,,,,,208223.0
Buildings And Improvements,,,,,3393212.0
Properties,,,,,0.0
Current Assets,6684745.0,3572925.0,23928794.0,32521714.0,
Other Current Assets,178687.0,2084330.0,141888.0,,
Assets Held For Sale Current,,,0.0,32389683.0,38271324.0
Restricted Cash,,,,,237409.0
Prepaid Assets,2018277.0,1004149.0,19348276.0,130088.0,
Inventory,,,,229392.0,0.0
Receivables,3078711.0,468172.0,4420825.0,0.0,
Receivables Adjustments Allowances,-2972289.0,-2582761.0,,,
Other Receivables,2582761.0,2582761.0,3715962.0,,41687.0
Duefrom Related Parties Current,0.0,118212.0,354903.0,0.0,
Taxes Receivable,0.0,349960.0,349960.0,0.0,
Accrued Interest Receivable,97917.0,0.0,,,
Loans Receivable,3370322.0,0.0,,,
Accounts Receivable,,,,11142558.0,9833936.0
Allowance For Doubtful Accounts Receivable,,,,,-3932343.0
Gross Accounts Receivable,,,,11142558.0,9833936.0
Cash Cash Equivalents And Short Term Investments,1409070.0,16274.0,17805.0,1943.0,
Cash And Cash Equivalents,1409070.0,16274.0,17805.0,1943.0,
