,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,530000000.0,251000000.0,-226000000.0,-98000000.0
Repurchase Of Capital Stock,-36000000.0,0.0,0.0,
Issuance Of Capital Stock,576000000.0,0.0,390000000.0,625000000.0
Capital Expenditure,-56000000.0,-26000000.0,-22000000.0,-7000000.0
Income Tax Paid Supplemental Data,54000000.0,3000000.0,4000000.0,1000000.0
End Cash Position,2293000000.0,1599000000.0,1165000000.0,1236000000.0
Beginning Cash Position,1599000000.0,1165000000.0,1236000000.0,354000000.0
Effect Of Exchange Rate Changes,3000000.0,-6000000.0,-1000000.0,1000000.0
Changes In Cash,691000000.0,440000000.0,-70000000.0,881000000.0
Financing Cash Flow,-30000000.0,46000000.0,464000000.0,671000000.0
Cash Flow From Continuing Financing Activities,-30000000.0,46000000.0,464000000.0,671000000.0
Net Other Financing Charges,-576000000.0,-3000000.0,,
Proceeds From Stock Option Exercised,6000000.0,49000000.0,74000000.0,46000000.0
Net Preferred Stock Issuance,175000000.0,0.0,265000000.0,625000000.0
Preferred Stock Issuance,175000000.0,0.0,265000000.0,625000000.0
Net Common Stock Issuance,365000000.0,0.0,125000000.0,0.0
Common Stock Payments,-36000000.0,0.0,0.0,
Common Stock Issuance,401000000.0,0.0,125000000.0,0.0
Investing Cash Flow,135000000.0,117000000.0,-330000000.0,301000000.0
Cash Flow From Continuing Investing Activities,135000000.0,117000000.0,-330000000.0,301000000.0
Net Investment Purchase And Sale,191000000.0,236000000.0,-254000000.0,308000000.0
Sale Of Investment,301000000.0,394000000.0,369000000.0,618000000.0
Purchase Of Investment,-110000000.0,-158000000.0,-623000000.0,-310000000.0
Net Business Purchase And Sale,0.0,-93000000.0,-54000000.0,0.0
Purchase Of Business,0.0,-93000000.0,-54000000.0,0.0
Net Intangibles Purchase And Sale,-2000000.0,-2000000.0,-9000000.0,0.0
Purchase Of Intangibles,-2000000.0,-2000000.0,-9000000.0,0.0
Net PPE Purchase And Sale,-54000000.0,-24000000.0,-13000000.0,-7000000.0
Purchase Of PPE,-54000000.0,-24000000.0,-13000000.0,-7000000.0
Operating Cash Flow,586000000.0,277000000.0,-204000000.0,-91000000.0
Cash Flow From Continuing Operating Activities,586000000.0,277000000.0,-204000000.0,-91000000.0
Change In Working Capital,-165000000.0,124000000.0,-192000000.0,-141000000.0
Change In Other Working Capital,18000000.0,24000000.0,47000000.0,57000000.0
Change In Other Current Liabilities,-50000000.0,-14000000.0,1000000.0,38000000.0
Change In Payables And Accrued Expense,-78000000.0,166000000.0,138000000.0,156000000.0
Change In Accrued Expense,-62000000.0,141000000.0,102000000.0,148000000.0
Change In Payable,-16000000.0,25000000.0,36000000.0,8000000.0
Change In Account Payable,-16000000.0,25000000.0,36000000.0,8000000.0
Change In Prepaid Assets,-22000000.0,-31000000.0,-60000000.0,13000000.0
Change In Receivables,-33000000.0,-21000000.0,-318000000.0,-405000000.0
Changes In Account Receivables,-33000000.0,-21000000.0,-318000000.0,-405000000.0
Other Non Cash Items,-4000000.0,8000000.0,7000000.0,27000000.0
Stock Based Compensation,2756000000.0,33000000.0,22000000.0,64000000.0
Provisionand Write Offof Assets,23000000.0,10000000.0,7000000.0,9000000.0
Deferred Tax,-459000000.0,-373000000.0,-2000000.0,0.0
Deferred Income Tax,-459000000.0,-373000000.0,-2000000.0,0.0
Depreciation Amortization Depletion,57000000.0,47000000.0,27000000.0,20000000.0
Depreciation And Amortization,57000000.0,47000000.0,27000000.0,20000000.0
Depreciation,57000000.0,47000000.0,27000000.0,20000000.0
Net Income From Continuing Operations,-1622000000.0,428000000.0,-73000000.0,-70000000.0
