,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,11565000.0,1129000.0,3090000.0,14091000.0
Repurchase Of Capital Stock,-3653000.0,-5335000.0,-9688000.0,-1639000.0
Capital Expenditure,-5245000.0,-8735000.0,-5825000.0,-6875000.0
Income Tax Paid Supplemental Data,1347000.0,6615000.0,2767000.0,1826000.0
End Cash Position,26918000.0,20399000.0,29244000.0,37956000.0
Beginning Cash Position,20399000.0,29244000.0,37956000.0,26415000.0
Effect Of Exchange Rate Changes,-33000.0,110000.0,-54000.0,-46000.0
Changes In Cash,6552000.0,-8955000.0,-8658000.0,11587000.0
Financing Cash Flow,-3653000.0,-5335000.0,-9581000.0,-1639000.0
Cash Flow From Continuing Financing Activities,-3653000.0,-5335000.0,-9581000.0,-1639000.0
Proceeds From Stock Option Exercised,,0.0,107000.0,0.0
Net Common Stock Issuance,-3653000.0,-5335000.0,-9688000.0,-1639000.0
Common Stock Payments,-3653000.0,-5335000.0,-9688000.0,-1639000.0
Investing Cash Flow,-6605000.0,-13484000.0,-7992000.0,-7740000.0
Cash Flow From Continuing Investing Activities,-6605000.0,-13484000.0,-7992000.0,-7740000.0
Net Other Investing Changes,-448000.0,220000.0,-367000.0,-1000000.0
Net Investment Purchase And Sale,-912000.0,-4969000.0,-1800000.0,135000.0
Sale Of Investment,2264000.0,1975000.0,0.0,135000.0
Purchase Of Investment,-3176000.0,-6944000.0,-1800000.0,0.0
Net Intangibles Purchase And Sale,,0.0,-400000.0,0.0
Purchase Of Intangibles,,0.0,-400000.0,0.0
Net PPE Purchase And Sale,-5245000.0,-8735000.0,-5425000.0,-6875000.0
Purchase Of PPE,-5245000.0,-8735000.0,-5425000.0,-6875000.0
Operating Cash Flow,16810000.0,9864000.0,8915000.0,20966000.0
Cash Flow From Continuing Operating Activities,16810000.0,9864000.0,8915000.0,20966000.0
Change In Working Capital,6809000.0,-10967000.0,-4184000.0,8585000.0
Change In Other Working Capital,1008000.0,-860000.0,1105000.0,610000.0
Change In Other Current Liabilities,806000.0,-1268000.0,-2869000.0,2945000.0
Change In Other Current Assets,-729000.0,-1781000.0,-791000.0,-336000.0
Change In Payables And Accrued Expense,40000.0,615000.0,648000.0,-123000.0
Change In Accrued Expense,730000.0,-136000.0,327000.0,-434000.0
Change In Payable,-690000.0,751000.0,321000.0,311000.0
Change In Account Payable,-690000.0,751000.0,321000.0,311000.0
Change In Receivables,5684000.0,-7673000.0,-2277000.0,5489000.0
Changes In Account Receivables,5684000.0,-7673000.0,-2277000.0,5489000.0
Other Non Cash Items,,-55000.0,,-131000.0
Stock Based Compensation,150000.0,210000.0,319000.0,386000.0
Deferred Tax,-1573000.0,-77000.0,-227000.0,543000.0
Deferred Income Tax,-1573000.0,-77000.0,-227000.0,543000.0
Depreciation Amortization Depletion,6256000.0,5697000.0,3796000.0,2138000.0
Depreciation And Amortization,6256000.0,5697000.0,3796000.0,2138000.0
Depreciation,6256000.0,5697000.0,,
Operating Gains Losses,1773000.0,1175000.0,172000.0,1284000.0
Earnings Losses From Equity Investments,773000.0,-275000.0,172000.0,400000.0
Gain Loss On Investment Securities,1000000.0,1450000.0,,884000.0
Net Income From Continuing Operations,3395000.0,13881000.0,9039000.0,8161000.0
