,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,454000.0,-22099000.0,266000.0,13609000.0
Repurchase Of Capital Stock,-44151000.0,0.0,0.0,
Repayment Of Debt,-565000.0,-50000.0,-2772000.0,-1310000.0
Issuance Of Debt,0.0,2983000.0,0.0,4082000.0
Issuance Of Capital Stock,0.0,0.0,215689000.0,119666000.0
Capital Expenditure,-4827000.0,-9868000.0,-4364000.0,-1547000.0
Income Tax Paid Supplemental Data,5305000.0,10390000.0,2863000.0,2073000.0
End Cash Position,167630000.0,299500000.0,364618000.0,166119000.0
Beginning Cash Position,299500000.0,364618000.0,166119000.0,30490000.0
Effect Of Exchange Rate Changes,-1445000.0,-2491000.0,1303000.0,-587000.0
Changes In Cash,-130425000.0,-62627000.0,197196000.0,136216000.0
Financing Cash Flow,-41812000.0,5513000.0,213559000.0,122607000.0
Cash Flow From Continuing Financing Activities,-41812000.0,5513000.0,213559000.0,122607000.0
Net Other Financing Charges,-419000.0,-209000.0,,
Proceeds From Stock Option Exercised,3323000.0,2789000.0,642000.0,169000.0
Net Preferred Stock Issuance,,0.0,0.0,119666000.0
Preferred Stock Issuance,,0.0,0.0,119666000.0
Net Common Stock Issuance,-44151000.0,0.0,215689000.0,0.0
Common Stock Payments,-44151000.0,0.0,0.0,
Common Stock Issuance,0.0,0.0,215689000.0,0.0
Net Issuance Payments Of Debt,-565000.0,2933000.0,-2772000.0,2772000.0
Net Long Term Debt Issuance,-565000.0,2933000.0,-2772000.0,2772000.0
Long Term Debt Payments,-565000.0,-50000.0,-2772000.0,-1310000.0
Long Term Debt Issuance,0.0,2983000.0,0.0,4082000.0
Investing Cash Flow,-93894000.0,-55909000.0,-20993000.0,-1547000.0
Cash Flow From Continuing Investing Activities,-93894000.0,-55909000.0,-20993000.0,-1547000.0
Net Investment Purchase And Sale,-43935000.0,-46041000.0,0.0,0.0
Sale Of Investment,132000000.0,0.0,0.0,
Purchase Of Investment,-175935000.0,-46041000.0,0.0,0.0
Net Business Purchase And Sale,-45132000.0,0.0,-16629000.0,0.0
Sale Of Business,,0.0,371000.0,0.0
Purchase Of Business,-45132000.0,0.0,-17000000.0,0.0
Net Intangibles Purchase And Sale,-179000.0,-120000.0,0.0,0.0
Purchase Of Intangibles,-179000.0,-120000.0,0.0,0.0
Net PPE Purchase And Sale,-4648000.0,-9748000.0,-4364000.0,-1547000.0
Purchase Of PPE,-4648000.0,-9748000.0,-4364000.0,-1547000.0
Operating Cash Flow,5281000.0,-12231000.0,4630000.0,15156000.0
Cash Flow From Continuing Operating Activities,5281000.0,-12231000.0,4630000.0,15156000.0
Change In Working Capital,-10509000.0,-39928000.0,-8646000.0,-7536000.0
Change In Other Working Capital,6520000.0,9411000.0,10012000.0,2378000.0
Change In Other Current Liabilities,-3413000.0,-1912000.0,-3693000.0,458000.0
Change In Payables And Accrued Expense,-1055000.0,9332000.0,10722000.0,3214000.0
Change In Accrued Expense,729000.0,7470000.0,10978000.0,3269000.0
Change In Payable,-1784000.0,1862000.0,-256000.0,-55000.0
Change In Account Payable,-1784000.0,1862000.0,-256000.0,-55000.0
Change In Prepaid Assets,-9515000.0,-19362000.0,-6252000.0,-8216000.0
Change In Inventory,4286000.0,-17653000.0,-7068000.0,-5704000.0
Change In Receivables,-7332000.0,-19744000.0,-12367000.0,334000.0
Changes In Account Receivables,-7332000.0,-19744000.0,-12367000.0,334000.0
Other Non Cash Items,1577000.0,2178000.0,1973000.0,323000.0
Stock Based Compensation,22048000.0,16595000.0,6586000.0,611000.0
Provisionand Write Offof Assets,1737000.0,858000.0,488000.0,1744000.0
Amortization Of Securities,,-77000.0,0.0,0.0
Depreciation Amortization Depletion,9230000.0,5659000.0,1242000.0,603000.0
Depreciation And Amortization,9230000.0,5659000.0,1242000.0,603000.0
Depreciation,9230000.0,5659000.0,1242000.0,603000.0
Operating Gains Losses,-6654000.0,-77000.0,-40000.0,
Earnings Losses From Equity Investments,0.0,0.0,-40000.0,0.0
Gain Loss On Investment Securities,-6661000.0,-77000.0,,
Gain Loss On Sale Of PPE,7000.0,0.0,0.0,
Net Income From Continuing Operations,-12148000.0,2484000.0,3027000.0,19411000.0
