,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Ordinary Shares Number,9776000.0,9455146.0,9108000.0,8788000.0,
Share Issued,9776000.0,9455146.0,9108000.0,8788000.0,
Total Debt,4668000.0,2948000.0,5177000.0,4011000.0,
Tangible Book Value,47220000.0,46102000.0,38953000.0,34027000.0,
Invested Capital,51439000.0,48112000.0,42963000.0,36620000.0,
Working Capital,36167000.0,34705000.0,29275000.0,31207000.0,
Net Tangible Assets,47220000.0,46102000.0,38953000.0,34027000.0,
Capital Lease Obligations,499000.0,984000.0,1177000.0,1437000.0,
Common Stock Equity,47270000.0,46148000.0,38963000.0,34046000.0,
Total Capitalization,47270000.0,46148000.0,39412000.0,34922000.0,
Total Equity Gross Minority Interest,47270000.0,46148000.0,38963000.0,34046000.0,
Stockholders Equity,47270000.0,46148000.0,38963000.0,34046000.0,
Gains Losses Not Affecting Retained Earnings,-5365000.0,-6094000.0,-7328000.0,-9448000.0,
Other Equity Adjustments,-5365000.0,-6094000.0,-7328000.0,-9448000.0,
Retained Earnings,29848000.0,31311000.0,26769000.0,25191000.0,
Additional Paid In Capital,22689000.0,20837000.0,19476000.0,18258000.0,
Capital Stock,98000.0,94000.0,46000.0,45000.0,
Common Stock,98000.0,94000.0,46000.0,45000.0,
Total Liabilities Net Minority Interest,22166000.0,19756000.0,36099000.0,28928000.0,
Total Non Current Liabilities Net Minority Interest,3484000.0,4097000.0,5917000.0,11101000.0,
Other Non Current Liabilities,1614000.0,1851000.0,3046000.0,4783000.0,
Employee Benefits,1306000.0,1251000.0,1337000.0,4097000.0,
Non Current Pension And Other Postretirement Benefit Plans,1306000.0,1251000.0,1337000.0,4097000.0,
Tradeand Other Payables Non Current,447000.0,513000.0,462000.0,524000.0,
Long Term Debt And Capital Lease Obligation,117000.0,482000.0,1072000.0,1697000.0,
Long Term Capital Lease Obligation,117000.0,482000.0,623000.0,821000.0,
Long Term Debt,,,449000.0,876000.0,2485000.0
Current Liabilities,18682000.0,15659000.0,30182000.0,17827000.0,
Current Deferred Liabilities,2171000.0,1898000.0,4058000.0,1893000.0,
Current Deferred Revenue,2171000.0,1898000.0,4058000.0,1893000.0,
Current Debt And Capital Lease Obligation,4551000.0,2466000.0,4105000.0,2314000.0,
Current Capital Lease Obligation,382000.0,502000.0,554000.0,616000.0,
Current Debt,4169000.0,1964000.0,3551000.0,1698000.0,
Other Current Borrowings,,449000.0,427000.0,757000.0,1613000.0
Line Of Credit,4169000.0,1515000.0,3124000.0,941000.0,
Current Notes Payable,0.0,449000.0,,,
Pensionand Other Post Retirement Benefit Plans Current,1418000.0,2056000.0,1717000.0,1541000.0,
Payables And Accrued Expenses,10542000.0,9239000.0,20302000.0,12079000.0,
Current Accrued Expenses,917000.0,836000.0,850000.0,672000.0,
Payables,9625000.0,8403000.0,19452000.0,11407000.0,
Total Tax Payable,363000.0,1684000.0,211000.0,136000.0,
Income Tax Payable,182000.0,914000.0,0.0,,
Accounts Payable,9262000.0,6719000.0,19241000.0,11271000.0,
Total Assets,69436000.0,65904000.0,75062000.0,62974000.0,
Total Non Current Assets,14587000.0,15540000.0,15605000.0,13940000.0,
Other Non Current Assets,5762000.0,5475000.0,5274000.0,4262000.0,
Defined Pension Benefit,2201000.0,1958000.0,1099000.0,0.0,
Non Current Deferred Assets,2734000.0,2346000.0,0.0,0.0,
Non Current Deferred Taxes Assets,2734000.0,2346000.0,0.0,0.0,
Non Current Accounts Receivable,2922000.0,4224000.0,7415000.0,7537000.0,
Investments And Advances,,,3000.0,15000.0,81000.0
Other Investments,,,3000.0,15000.0,81000.0
Goodwill And Other Intangible Assets,50000.0,46000.0,10000.0,19000.0,
Other Intangible Assets,50000.0,46000.0,10000.0,19000.0,
Net PPE,918000.0,1491000.0,1807000.0,2122000.0,
Accumulated Depreciation,-8803000.0,-8519000.0,-8535000.0,-8283000.0,
Gross PPE,9721000.0,10010000.0,10342000.0,10405000.0,
Leases,224000.0,224000.0,224000.0,224000.0,
Other Properties,9303000.0,9592000.0,10002000.0,10065000.0,
Machinery Furniture Equipment,194000.0,194000.0,116000.0,116000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,54849000.0,50364000.0,59457000.0,49034000.0,
Other Current Assets,3093000.0,2479000.0,7043000.0,4616000.0,
Inventory,2293000.0,2542000.0,4372000.0,3989000.0,
Finished Goods,1901000.0,2259000.0,3928000.0,2964000.0,
Work In Process,315000.0,36000.0,23000.0,289000.0,
Raw Materials,77000.0,247000.0,421000.0,736000.0,
Receivables,18878000.0,20126000.0,24060000.0,20422000.0,
Other Receivables,4384000.0,7171000.0,17000.0,68000.0,
Taxes Receivable,,0.0,1050000.0,1656000.0,807000.0
Accounts Receivable,14494000.0,12955000.0,22993000.0,18698000.0,
Allowance For Doubtful Accounts Receivable,-147000.0,-100000.0,-88000.0,-142000.0,
Gross Accounts Receivable,14641000.0,13055000.0,23081000.0,18840000.0,
Cash Cash Equivalents And Short Term Investments,30585000.0,25217000.0,23982000.0,20007000.0,
Other Short Term Investments,,,17000.0,68000.0,336000.0
Cash And Cash Equivalents,30585000.0,25217000.0,23982000.0,20007000.0,
