,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Treasury Shares Number,725290.0,,,,
Ordinary Shares Number,98219496.0,91602192.0,92267724.0,92077103.0,
Share Issued,98944786.0,91602192.0,92267724.0,92077103.0,
Net Debt,1005855000.0,1001743000.0,883195000.0,244352000.0,
Total Debt,1287411000.0,1258859000.0,1101297000.0,504780000.0,
Tangible Book Value,-227481000.0,-584624000.0,-611374000.0,-53976000.0,
Invested Capital,2856698000.0,2288458000.0,2000073000.0,1327083000.0,
Working Capital,724485000.0,408403000.0,301453000.0,266632000.0,
Net Tangible Assets,-227481000.0,-584624000.0,-611374000.0,-53976000.0,
Capital Lease Obligations,111379000.0,97249000.0,82820000.0,72961000.0,
Common Stock Equity,1680666000.0,1126848000.0,981596000.0,895264000.0,
Total Capitalization,2852462000.0,2282569000.0,1998264000.0,1325898000.0,
Total Equity Gross Minority Interest,1683947000.0,1130583000.0,985683000.0,910360000.0,
Minority Interest,3281000.0,3735000.0,4087000.0,15096000.0,
Stockholders Equity,1680666000.0,1126848000.0,981596000.0,895264000.0,
Gains Losses Not Affecting Retained Earnings,64155000.0,60040000.0,22848000.0,59830000.0,
Other Equity Adjustments,15520000.0,8834000.0,-1564000.0,59830000.0,
Foreign Currency Translation Adjustments,48635000.0,51206000.0,24412000.0,,
Retained Earnings,724495000.0,530707000.0,416773000.0,297818000.0,
Additional Paid In Capital,26119000.0,15468000.0,11734000.0,11170000.0,
Capital Stock,865897000.0,520633000.0,530241000.0,526446000.0,
Common Stock,865897000.0,520633000.0,530241000.0,526446000.0,
Total Liabilities Net Minority Interest,2404852000.0,2413210000.0,2083714000.0,1291392000.0,
Total Non Current Liabilities Net Minority Interest,1375643000.0,1369639000.0,1238705000.0,627787000.0,
Derivative Product Liabilities,14101000.0,10718000.0,3935000.0,26305000.0,
Employee Benefits,24585000.0,25486000.0,29132000.0,34110000.0,
Non Current Deferred Liabilities,81353000.0,104459000.0,126114000.0,78974000.0,
Non Current Deferred Taxes Liabilities,81353000.0,104459000.0,126114000.0,78974000.0,
Long Term Debt And Capital Lease Obligation,1255604000.0,1228976000.0,1079524000.0,488398000.0,
Long Term Capital Lease Obligation,83808000.0,73255000.0,62856000.0,57764000.0,
Long Term Debt,1171796000.0,1155721000.0,1016668000.0,430634000.0,
Current Liabilities,1029209000.0,1043571000.0,845009000.0,663605000.0,
Current Deferred Liabilities,312204000.0,296555000.0,248329000.0,218290000.0,
Current Deferred Revenue,312204000.0,296555000.0,248329000.0,218290000.0,
Current Debt And Capital Lease Obligation,31807000.0,29883000.0,21773000.0,16382000.0,
Current Capital Lease Obligation,27571000.0,23994000.0,19964000.0,15197000.0,
Current Debt,4236000.0,5889000.0,1809000.0,1185000.0,
Other Current Borrowings,176000.0,65000.0,43000.0,79000.0,
Line Of Credit,4060000.0,5824000.0,1766000.0,1106000.0,
Current Provisions,35978000.0,30600000.0,24825000.0,29034000.0,
Payables And Accrued Expenses,649220000.0,686533000.0,550082000.0,399899000.0,
Payables,649220000.0,686533000.0,550082000.0,399899000.0,
Total Tax Payable,44732000.0,38904000.0,48617000.0,30998000.0,
Income Tax Payable,44732000.0,38904000.0,48617000.0,30998000.0,
Accounts Payable,604488000.0,647629000.0,501465000.0,368901000.0,
Total Assets,4088799000.0,3543793000.0,3069397000.0,2201752000.0,
Total Non Current Assets,2335105000.0,2091819000.0,1922935000.0,1271515000.0,
Other Non Current Assets,14000.0,25000.0,627000.0,747000.0,
Non Current Deferred Assets,5904000.0,6337000.0,7922000.0,11087000.0,
Non Current Deferred Taxes Assets,5904000.0,6337000.0,7922000.0,11087000.0,
Non Current Accounts Receivable,,,,52440000.0,64569000.0
Financial Assets,18402000.0,16654000.0,18004000.0,5135000.0,
Goodwill And Other Intangible Assets,1908147000.0,1711472000.0,1592970000.0,949240000.0,
Other Intangible Assets,679547000.0,593210000.0,568180000.0,282224000.0,
Goodwill,1228600000.0,1118262000.0,1024790000.0,667016000.0,
Net PPE,402638000.0,357331000.0,303412000.0,252866000.0,
Accumulated Depreciation,-125862000.0,-109605000.0,-90553000.0,-76830000.0,
Gross PPE,528500000.0,466936000.0,393965000.0,329696000.0,
Other Properties,176960000.0,150808000.0,128626000.0,94063000.0,
Machinery Furniture Equipment,,,11784000.0,11553000.0,10834000.0
Buildings And Improvements,311813000.0,279527000.0,230663000.0,203821000.0,
Land And Improvements,39727000.0,36601000.0,34676000.0,31812000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,1753694000.0,1451974000.0,1146462000.0,930237000.0,
Hedging Assets Current,5050000.0,4200000.0,5578000.0,4782000.0,
Restricted Cash,,,,,0.0
Prepaid Assets,73732000.0,75331000.0,52906000.0,33025000.0,
Inventory,295880000.0,256866000.0,207873000.0,138011000.0,
Finished Goods,44202000.0,33673000.0,27015000.0,12876000.0,
Work In Process,98245000.0,84401000.0,76880000.0,67002000.0,
Raw Materials,153433000.0,138792000.0,103978000.0,58133000.0,
Receivables,1208855000.0,955710000.0,744823000.0,566952000.0,
Other Receivables,704703000.0,526990000.0,360820000.0,272847000.0,
Taxes Receivable,32807000.0,28979000.0,35372000.0,8158000.0,
Accounts Receivable,471345000.0,399741000.0,348631000.0,285947000.0,
Cash Cash Equivalents And Short Term Investments,170177000.0,159867000.0,135282000.0,187467000.0,
Cash And Cash Equivalents,170177000.0,159867000.0,135282000.0,187467000.0,
