,2024-05-31,2023-05-31,2022-05-31,2021-05-31,2020-05-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,
Normalized EBITDA,-6980968.0,-5688198.0,-4712014.0,-3118229.0,
Total Unusual Items,-12703.0,-6195.0,-268972.0,27219.0,
Total Unusual Items Excluding Goodwill,-12703.0,-6195.0,-268972.0,27219.0,
Net Income From Continuing Operation Net Minority Interest,-7436861.0,-5863317.0,-5080551.0,-3208736.0,
Reconciled Depreciation,431153.0,151313.0,60633.0,57211.0,
EBITDA,-6993671.0,-5694393.0,-4980986.0,-3091010.0,
EBIT,-7424824.0,-5845706.0,-5041619.0,-3148221.0,
Net Interest Income,-31692.0,-26159.0,-46795.0,-66827.0,
Interest Expense,12037.0,17611.0,38932.0,60515.0,
Normalized Income,-7424158.0,-5857122.0,-4811579.0,-3235955.0,
Net Income From Continuing And Discontinued Operation,-7436861.0,-5863317.0,-5080551.0,-3208736.0,
Total Expenses,7729982.0,5940592.0,4764784.0,3207058.0,
Rent Expense Supplemental,,,0.0,0.0,12950.0
Diluted Average Shares,6287636.0,5401079.0,12405674.0,4167187.0,
Basic Average Shares,6287636.0,5401079.0,12405674.0,4167187.0,
Diluted EPS,-1.17,-1.0725,-0.4225,-0.78,
Basic EPS,-1.17,-1.0725,-0.4225,-0.78,
Diluted NI Availto Com Stockholders,-7436861.0,-5863317.0,-5080551.0,-3208736.0,
Net Income Common Stockholders,-7436861.0,-5863317.0,-5080551.0,-3208736.0,
Net Income,-7436861.0,-5863317.0,-5080551.0,-3208736.0,
Net Income Including Noncontrolling Interests,-7436861.0,-5863317.0,-5080551.0,-3208736.0,
Net Income Continuous Operations,-7436861.0,-5863317.0,-5080551.0,-3208736.0,
Pretax Income,-7436861.0,-5863317.0,-5080551.0,-3208736.0,
Other Income Expense,-12703.0,-6195.0,-268972.0,27219.0,
Special Income Charges,-2512.0,0.0,-245313.0,7500.0,
Gain On Sale Of Ppe,-2512.0,0.0,,,
Other Special Charges,,,245313.0,-7500.0,
Impairment Of Capital Assets,,,,,300000.0
Restructuring And Mergern Acquisition,,,,1453593.0,0.0
Gain On Sale Of Security,-10191.0,-6195.0,-23659.0,19719.0,
Net Non Operating Interest Income Expense,-31692.0,-26159.0,-46795.0,-66827.0,
Total Other Finance Cost,19655.0,8548.0,7863.0,6312.0,
Interest Expense Non Operating,12037.0,17611.0,38932.0,60515.0,
Operating Income,-7392466.0,-5830963.0,-4764784.0,-3169128.0,
Operating Expense,7729982.0,5940592.0,4764784.0,3207058.0,
Other Operating Expenses,,,116254.0,-30009.0,51744.0
Depreciation Amortization Depletion Income Statement,431153.0,151313.0,60633.0,57211.0,
Depreciation And Amortization In Income Statement,431153.0,151313.0,60633.0,57211.0,
Research And Development,3258268.0,2528403.0,1037796.0,310626.0,
Selling General And Administration,4040561.0,3260876.0,3666355.0,2869230.0,
Selling And Marketing Expense,,,0.0,11501.0,4198.0
General And Administrative Expense,4040561.0,3260876.0,3666355.0,2857729.0,
Other Gand A,2333910.0,1902248.0,1774598.0,1844404.0,
Rent And Landing Fees,,,0.0,0.0,12950.0
Salaries And Wages,1706651.0,1358628.0,1891757.0,1013325.0,
Total Revenue,337516.0,109629.0,0.0,37930.0,
Operating Revenue,337516.0,109629.0,0.0,37883.0,
