,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,5754505.0,1549745.0,1525555.0,1498518.0
Share Issued,5754505.0,1549745.0,1525555.0,1498518.0
Net Debt,,3830000.0,,
Total Debt,,5157000.0,0.0,
Tangible Book Value,8157000.0,-71304000.0,65023000.0,94786000.0
Invested Capital,8157000.0,-66147000.0,65023000.0,94786000.0
Working Capital,7577000.0,-3050000.0,63021000.0,92243000.0
Net Tangible Assets,8157000.0,-9233000.0,65023000.0,94786000.0
Capital Lease Obligations,,203000.0,0.0,
Common Stock Equity,8157000.0,-71304000.0,65023000.0,94786000.0
Preferred Stock Equity,,62071000.0,,
Total Capitalization,8157000.0,-4076000.0,65023000.0,94786000.0
Total Equity Gross Minority Interest,8157000.0,-9233000.0,65023000.0,94786000.0
Stockholders Equity,8157000.0,-9233000.0,65023000.0,94786000.0
Gains Losses Not Affecting Retained Earnings,2000.0,-37000.0,-16000.0,-4000.0
Other Equity Adjustments,2000.0,-37000.0,-16000.0,
Retained Earnings,-146064000.0,-111707000.0,-169188000.0,-133367000.0
Additional Paid In Capital,154218000.0,40402000.0,234225000.0,228155000.0
Capital Stock,1000.0,62072000.0,2000.0,2000.0
Common Stock,1000.0,1000.0,2000.0,2000.0
Preferred Stock,0.0,62071000.0,0.0,0.0
Total Liabilities Net Minority Interest,4028000.0,12582000.0,4065000.0,7008000.0
Total Non Current Liabilities Net Minority Interest,0.0,7802000.0,8000.0,11000.0
Derivative Product Liabilities,0.0,2645000.0,,
Non Current Deferred Liabilities,,0.0,8000.0,11000.0
Long Term Debt And Capital Lease Obligation,,5157000.0,,
Long Term Debt,,5157000.0,,
Current Liabilities,4028000.0,4780000.0,4057000.0,6997000.0
Other Current Liabilities,,199000.0,940000.0,799000.0
Current Deferred Liabilities,,0.0,8000.0,27000.0
Current Debt And Capital Lease Obligation,,203000.0,,
Current Capital Lease Obligation,,203000.0,0.0,
Pensionand Other Post Retirement Benefit Plans Current,89000.0,0.0,0.0,
Payables And Accrued Expenses,3939000.0,4581000.0,3109000.0,6171000.0
Current Accrued Expenses,2443000.0,1713000.0,2582000.0,3658000.0
Payables,1496000.0,2868000.0,527000.0,2513000.0
Total Tax Payable,77000.0,2000.0,,
Accounts Payable,1419000.0,2866000.0,527000.0,2513000.0
Total Assets,12185000.0,3349000.0,69088000.0,101794000.0
Total Non Current Assets,580000.0,1619000.0,2010000.0,2554000.0
Other Non Current Assets,413000.0,1424000.0,29000.0,
Non Current Prepaid Assets,,,29000.0,608000.0
Non Current Deferred Assets,,,,0.0
Net PPE,167000.0,195000.0,1981000.0,1946000.0
Accumulated Depreciation,,0.0,-1653000.0,-1134000.0
Gross PPE,167000.0,195000.0,3634000.0,3080000.0
Leases,,0.0,234000.0,234000.0
Construction In Progress,,0.0,833000.0,611000.0
Other Properties,167000.0,195000.0,2511000.0,2179000.0
Machinery Furniture Equipment,,0.0,56000.0,56000.0
Properties,,0.0,0.0,0.0
Current Assets,11605000.0,1730000.0,67078000.0,99240000.0
Other Current Assets,367000.0,254000.0,1353000.0,4207000.0
Restricted Cash,0.0,149000.0,,
Prepaid Assets,,503000.0,2034000.0,4207000.0
Receivables,,39000.0,21000.0,
Accrued Interest Receivable,,39000.0,21000.0,
Cash Cash Equivalents And Short Term Investments,11238000.0,1327000.0,63670000.0,95033000.0
Other Short Term Investments,5708000.0,0.0,50306000.0,61615000.0
Cash And Cash Equivalents,5530000.0,1327000.0,13364000.0,33418000.0
