,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,16102000.0,15731000.0,-34642000.0,-7824000.0,
Repayment Of Debt,-170297000.0,-160808000.0,-88364000.0,-132827000.0,
Issuance Of Debt,149099000.0,149956000.0,133595000.0,133876000.0,
Capital Expenditure,-1076000.0,-1178000.0,-1558000.0,-6005000.0,
Interest Paid Supplemental Data,3891000.0,5867000.0,1523000.0,2732000.0,
Income Tax Paid Supplemental Data,917000.0,1026000.0,429000.0,477000.0,
End Cash Position,7843000.0,7090000.0,8368000.0,15927000.0,
Beginning Cash Position,7090000.0,8368000.0,15927000.0,15571000.0,
Effect Of Exchange Rate Changes,-16000.0,361000.0,-341000.0,-412000.0,
Changes In Cash,769000.0,-1639000.0,-7218000.0,768000.0,
Financing Cash Flow,-13910000.0,-12380000.0,59254000.0,71000.0,
Cash Flow From Continuing Financing Activities,-13910000.0,-12380000.0,59254000.0,71000.0,
Net Other Financing Charges,-1492000.0,-1528000.0,2745000.0,-2319000.0,
Proceeds From Stock Option Exercised,8780000.0,0.0,11278000.0,1341000.0,
Net Issuance Payments Of Debt,-21198000.0,-10852000.0,45231000.0,1049000.0,
Net Short Term Debt Issuance,-17707000.0,6371000.0,14812000.0,-39169000.0,
Short Term Debt Payments,-141956000.0,-132958000.0,-84551000.0,-105552000.0,
Short Term Debt Issuance,124249000.0,139329000.0,99363000.0,66383000.0,
Net Long Term Debt Issuance,-3491000.0,-17223000.0,30419000.0,40218000.0,
Long Term Debt Payments,-28341000.0,-27850000.0,-3813000.0,-27275000.0,
Long Term Debt Issuance,24850000.0,10627000.0,34232000.0,67493000.0,
Investing Cash Flow,-2499000.0,-6168000.0,-33388000.0,2516000.0,
Cash From Discontinued Investing Activities,,,,0.0,20173000.0
Cash Flow From Continuing Investing Activities,-2499000.0,-6168000.0,-33388000.0,2516000.0,
Net Other Investing Changes,18000.0,-111000.0,-13044000.0,-919000.0,
Dividends Received Cfi,3192000.0,683000.0,,,
Net Investment Purchase And Sale,,0.0,815000.0,1793000.0,-387000.0
Sale Of Investment,,0.0,815000.0,2452000.0,239000.0
Purchase Of Investment,,,0.0,-659000.0,-626000.0
Net Business Purchase And Sale,-4633000.0,-5562000.0,-19601000.0,-536000.0,
Purchase Of Business,-4633000.0,-5562000.0,-19601000.0,-536000.0,
Net PPE Purchase And Sale,,,0.0,8183000.0,30688000.0
Sale Of PPE,,,0.0,8183000.0,30688000.0
Capital Expenditure Reported,-1076000.0,-1178000.0,-1558000.0,-6005000.0,
Operating Cash Flow,17178000.0,16909000.0,-33084000.0,-1819000.0,
Cash From Discontinued Operating Activities,,,0.0,4000.0,1157000.0
Cash Flow From Continuing Operating Activities,17178000.0,16909000.0,-33084000.0,-1823000.0,
Change In Working Capital,18264000.0,17383000.0,-40484000.0,-2487000.0,
Change In Other Working Capital,-1887000.0,13411000.0,-10793000.0,-5570000.0,
Change In Payables And Accrued Expense,7001000.0,99000.0,565000.0,-2862000.0,
Change In Accrued Expense,2378000.0,-893000.0,-485000.0,-341000.0,
Change In Payable,4623000.0,992000.0,1050000.0,-2521000.0,
Change In Account Payable,4623000.0,992000.0,1050000.0,-2521000.0,
Change In Inventory,9103000.0,10163000.0,-17602000.0,-129000.0,
Change In Receivables,4047000.0,-6290000.0,-12654000.0,6074000.0,
Changes In Account Receivables,4047000.0,-6290000.0,-12654000.0,6074000.0,
Other Non Cash Items,1294000.0,769000.0,876000.0,1019000.0,
Asset Impairment Charge,1195000.0,7840000.0,805000.0,6405000.0,
Depreciation Amortization Depletion,2798000.0,4162000.0,1860000.0,3107000.0,
Depreciation And Amortization,2798000.0,4162000.0,1860000.0,3107000.0,
Operating Gains Losses,-1689000.0,-1460000.0,-8368000.0,-1473000.0,
Earnings Losses From Equity Investments,-1689000.0,-1460000.0,-37000.0,,
Gain Loss On Sale Of PPE,,,0.0,-1473000.0,-5277000.0
Net Income From Continuing Operations,-4684000.0,-11785000.0,12227000.0,-8394000.0,
