,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Tax Effect Of Unusual Items,-21069534.0,-49550252.0,-26552747.0,-10647120.0,
Tax Rate For Calcs,0.213,0.263,0.247,0.218,
Normalized EBITDA,1181302000.0,736871000.0,939343000.0,872396000.0,
Total Unusual Items,-98918000.0,-188404000.0,-107501000.0,-48840000.0,
Total Unusual Items Excluding Goodwill,-98918000.0,-188404000.0,-107501000.0,-48840000.0,
Net Income From Continuing Operation Net Minority Interest,507263000.0,112539000.0,390540000.0,289998000.0,
Reconciled Depreciation,178812000.0,175725000.0,170886000.0,176400000.0,
Reconciled Cost Of Revenue,15021157000.0,13432996000.0,12300208000.0,12542431000.0,
EBITDA,1082384000.0,548467000.0,831842000.0,823556000.0,
EBIT,903572000.0,372742000.0,660956000.0,647156000.0,
Net Interest Income,-126860000.0,-119091000.0,-102064000.0,-231632000.0,
Interest Expense,185420000.0,159342000.0,110274000.0,238352000.0,
Interest Income,58560000.0,40251000.0,8210000.0,6720000.0,
Normalized Income,585111466.0,251392748.0,471488253.0,328190880.0,
Net Income From Continuing And Discontinued Operation,402266000.0,55332000.0,310611000.0,173185000.0,
Total Expenses,15181262000.0,13586571000.0,12447517000.0,12697503000.0,
Total Operating Income As Reported,827442000.0,324134000.0,646804000.0,629553000.0,
Diluted Average Shares,136453000.0,140109000.0,142696000.0,149676000.0,
Basic Average Shares,135544000.0,138614000.0,140768000.0,147279000.0,
Diluted EPS,2.95,0.39,2.18,1.16,
Basic EPS,2.97,0.4,2.21,1.18,
Diluted NI Availto Com Stockholders,402266000.0,55332000.0,310611000.0,173185000.0,
Net Income Common Stockholders,402266000.0,55332000.0,310611000.0,173185000.0,
Net Income,402266000.0,55332000.0,310611000.0,173185000.0,
Minority Interests,-57989000.0,-44809000.0,-24091000.0,-29795000.0,
Net Income Including Noncontrolling Interests,460255000.0,100141000.0,334702000.0,202980000.0,
Net Income Discontinuous Operations,-104997000.0,-57207000.0,-79929000.0,-116813000.0,
Net Income Continuous Operations,565252000.0,157348000.0,414631000.0,319793000.0,
Tax Provision,152900000.0,56052000.0,136051000.0,89011000.0,
Pretax Income,718152000.0,213400000.0,550682000.0,408804000.0,
Other Income Expense,-79224000.0,-459399000.0,-47919000.0,-2913000.0,
Other Non Operating Income Expenses,17570000.0,8357000.0,5942000.0,10883000.0,
Special Income Charges,-98918000.0,-188404000.0,-107501000.0,-48840000.0,
Gain On Sale Of Ppe,,,,0.0,0.0
Write Off,,,,0.0,0.0
Impairment Of Capital Assets,,,,0.0,
Restructuring And Mergern Acquisition,98918000.0,188404000.0,107501000.0,48840000.0,
Earnings From Equity Interest,2124000.0,-279352000.0,53640000.0,35044000.0,
Net Non Operating Interest Income Expense,-126860000.0,-119091000.0,-102064000.0,-231632000.0,
Interest Expense Non Operating,185420000.0,159342000.0,110274000.0,238352000.0,
Interest Income Non Operating,58560000.0,40251000.0,8210000.0,6720000.0,
Operating Income,924236000.0,791890000.0,700665000.0,643349000.0,
Operating Expense,160105000.0,153575000.0,147309000.0,155072000.0,
Selling General And Administration,160105000.0,153575000.0,147309000.0,155072000.0,
General And Administrative Expense,160105000.0,153575000.0,147309000.0,155072000.0,
Other Gand A,160105000.0,153575000.0,147309000.0,155072000.0,
Gross Profit,1084341000.0,945465000.0,847974000.0,798421000.0,
Cost Of Revenue,15021157000.0,13432996000.0,12300208000.0,12542431000.0,
Total Revenue,16105498000.0,14378461000.0,13148182000.0,13340852000.0,
Operating Revenue,16105498000.0,14378461000.0,13148182000.0,13340852000.0,
