,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,141960000.0,-191783.433419,534282566.198685,-27270000.0
Tax Rate For Calcs,0.21,0.191783,0.185001,0.27
Normalized EBITDA,,,-5337000000.0,-5008000000.0
Total Unusual Items,676000000.0,-1000000.0,2888000000.0,-101000000.0
Total Unusual Items Excluding Goodwill,676000000.0,-1000000.0,2888000000.0,-101000000.0
Net Income From Continuing Operation Net Minority Interest,1104000000.0,8159000000.0,8243000000.0,642000000.0
Reconciled Depreciation,366000000.0,585000000.0,413000000.0,325000000.0
Reconciled Cost Of Revenue,,,13658000000.0,11593000000.0
EBITDA,,,11078000000.0,1666000000.0
EBIT,1520000000.0,11025000000.0,11643000000.0,1341000000.0
Net Interest Income,-580000000.0,-534000000.0,-389000000.0,-490000000.0
Interest Expense,580000000.0,534000000.0,389000000.0,490000000.0
Interest Income,2359000000.0,1879000000.0,1663000000.0,
Normalized Income,569960000.0,8159808216.566581,5889282566.198685,715730000.0
Net Income From Continuing And Discontinued Operation,1104000000.0,8159000000.0,8243000000.0,642000000.0
Total Expenses,18148000000.0,15284000000.0,12309000000.0,14211000000.0
Diluted Average Shares,645200000.0,647400000.0,645000000.0,645000000.0
Basic Average Shares,643300000.0,646100000.0,645000000.0,645000000.0
Diluted EPS,1.71,12.602719,12.779845,0.995349
Basic EPS,1.72,12.628076,12.779845,0.995349
Diluted NI Availto Com Stockholders,1104000000.0,8159000000.0,8243000000.0,642000000.0
Net Income Common Stockholders,1104000000.0,8159000000.0,8243000000.0,642000000.0
Net Income,1104000000.0,8159000000.0,8243000000.0,642000000.0
Minority Interests,68000000.0,-320000000.0,-929000000.0,-224000000.0
Net Income Including Noncontrolling Interests,1036000000.0,8479000000.0,9172000000.0,866000000.0
Net Income Continuous Operations,1036000000.0,8479000000.0,9172000000.0,866000000.0
Tax Provision,-96000000.0,2012000000.0,2082000000.0,-15000000.0
Pretax Income,940000000.0,10491000000.0,11254000000.0,851000000.0
Other Income Expense,417000000.0,550000000.0,578000000.0,519000000.0
Special Income Charges,676000000.0,-1000000.0,2888000000.0,-101000000.0
Gain On Sale Of Ppe,,,3081000000.0,0.0
Other Special Charges,-676000000.0,1000000.0,-2888000000.0,101000000.0
Gain On Sale Of Security,,,13553000000.0,6684000000.0
Net Non Operating Interest Income Expense,-580000000.0,-534000000.0,-389000000.0,-490000000.0
Interest Expense Non Operating,580000000.0,534000000.0,389000000.0,490000000.0
Operating Income,,,-5899000000.0,-5333000000.0
Operating Expense,,,2104000000.0,2027000000.0
Other Operating Expenses,204000000.0,120000000.0,-141000000.0,
Selling General And Administration,2360000000.0,2323000000.0,2104000000.0,2027000000.0
General And Administrative Expense,2360000000.0,2323000000.0,2104000000.0,2027000000.0
Other Gand A,2360000000.0,2323000000.0,2104000000.0,2027000000.0
Gross Profit,,,-3795000000.0,-3306000000.0
Cost Of Revenue,,,13658000000.0,11593000000.0
Total Revenue,19088000000.0,25775000000.0,23563000000.0,15062000000.0
Operating Revenue,19088000000.0,25775000000.0,23563000000.0,15062000000.0
Loss Adjustment Expense,9362000000.0,6720000000.0,7387000000.0,6602000000.0
Net Policyholder Benefits And Claims,9362000000.0,6720000000.0,7387000000.0,6602000000.0
Policyholder Benefits Gross,9362000000.0,6720000000.0,7387000000.0,9124000000.0
Policyholder Benefits Ceded,,2148000000.0,2611000000.0,2522000000.0
