,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Tax Effect Of Unusual Items,0.0,-8400.0,-189840.0,-71820.0,
Tax Rate For Calcs,0.0,0.21,0.21,0.27,
Normalized EBITDA,-43191000.0,-46494000.0,-46716000.0,-37375000.0,
Total Unusual Items,189000.0,-40000.0,-904000.0,-266000.0,
Total Unusual Items Excluding Goodwill,189000.0,-40000.0,-904000.0,-266000.0,
Net Income From Continuing Operation Net Minority Interest,-43002000.0,-47505000.0,-47978000.0,-37909000.0,
EBITDA,-43002000.0,-46534000.0,-47620000.0,-37641000.0,
EBIT,-43002000.0,-46534000.0,-47620000.0,-37641000.0,
Net Interest Income,7320000.0,5555000.0,947000.0,26000.0,
Interest Expense,0.0,964000.0,0.0,0.0,
Interest Income,7320000.0,6519000.0,947000.0,26000.0,
Normalized Income,-43191000.0,-47473400.0,-47263840.0,-37714820.0,
Net Income From Continuing And Discontinued Operation,-43002000.0,-47505000.0,-47978000.0,-37909000.0,
Total Expenses,52802000.0,55731000.0,50986000.0,41948000.0,
Total Operating Income As Reported,-52877000.0,-55756000.0,-50986000.0,-42002000.0,
Diluted Average Shares,,79787596.0,76909993.0,69802960.0,58194894.0
Basic Average Shares,,79787596.0,76909993.0,69802960.0,58194894.0
Diluted EPS,,-0.6,-0.62,-0.54,-0.45
Basic EPS,,-0.6,-0.62,-0.54,-0.45
Diluted NI Availto Com Stockholders,-43002000.0,-47505000.0,-47978000.0,-37909000.0,
Net Income Common Stockholders,-43002000.0,-47505000.0,-47978000.0,-37909000.0,
Net Income,-43002000.0,-47505000.0,-47978000.0,-37909000.0,
Net Income Including Noncontrolling Interests,-43002000.0,-47505000.0,-47978000.0,-37909000.0,
Net Income Continuous Operations,-43002000.0,-47505000.0,-47978000.0,-37909000.0,
Tax Provision,0.0,7000.0,358000.0,268000.0,
Pretax Income,-43002000.0,-47498000.0,-47620000.0,-37641000.0,
Other Income Expense,2480000.0,2678000.0,2419000.0,4281000.0,
Other Non Operating Income Expenses,2291000.0,2718000.0,3323000.0,4547000.0,
Special Income Charges,,,,,0.0
Gain On Sale Of Security,189000.0,-40000.0,-904000.0,-266000.0,
Net Non Operating Interest Income Expense,7320000.0,5555000.0,947000.0,26000.0,
Total Other Finance Cost,,,,,-179973.0
Interest Expense Non Operating,0.0,964000.0,0.0,0.0,
Interest Income Non Operating,7320000.0,6519000.0,947000.0,26000.0,
Operating Income,-52802000.0,-55731000.0,-50986000.0,-41948000.0,
Operating Expense,52802000.0,55731000.0,50986000.0,41948000.0,
Other Operating Expenses,-75000.0,-25000.0,,-54000.0,-149888.0
Research And Development,41838000.0,43717000.0,37916000.0,32984000.0,
Selling General And Administration,11039000.0,12039000.0,13070000.0,9018000.0,
General And Administrative Expense,11039000.0,12039000.0,13070000.0,9018000.0,
Other Gand A,11039000.0,12039000.0,13070000.0,9018000.0,
Total Revenue,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,
