,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,9200000.0,9000000.0,9200000.0,9200000.0
Ordinary Shares Number,638000000.0,631000000.0,633524000.0,599197000.0
Share Issued,638000000.0,640000000.0,642724000.0,608397000.0
Total Debt,2304000000.0,2341000000.0,2418000000.0,2329808000.0
Tangible Book Value,7373000000.0,4876000000.0,4070000000.0,2170096000.0
Invested Capital,10156000000.0,7547000000.0,6758000000.0,4744100000.0
Working Capital,6559000000.0,6883000000.0,6027000000.0,3776607000.0
Net Tangible Assets,7373000000.0,4876000000.0,4070000000.0,2170096000.0
Capital Lease Obligations,313000000.0,354000000.0,435000000.0,487491000.0
Common Stock Equity,8165000000.0,5560000000.0,4775000000.0,2901783000.0
Total Capitalization,10156000000.0,7547000000.0,6758000000.0,4717345000.0
Total Equity Gross Minority Interest,8165000000.0,5560000000.0,4775000000.0,2901783000.0
Stockholders Equity,8165000000.0,5560000000.0,4775000000.0,2901783000.0
Gains Losses Not Affecting Retained Earnings,-49000000.0,-32000000.0,-7000000.0,2639000.0
Other Equity Adjustments,-49000000.0,-32000000.0,-7000000.0,2639000.0
Retained Earnings,-3425000000.0,-5965000000.0,-6358000000.0,-6005707000.0
Additional Paid In Capital,11639000000.0,11557000000.0,11140000000.0,8904791000.0
Capital Stock,0.0,0.0,0.0,60000.0
Common Stock,0.0,0.0,0.0,60000.0
Total Liabilities Net Minority Interest,12480000000.0,10478000000.0,8933000000.0,7589716000.0
Total Non Current Liabilities Net Minority Interest,2530000000.0,2500000000.0,2574000000.0,2449937000.0
Other Non Current Liabilities,287000000.0,218000000.0,219000000.0,203470000.0
Preferred Securities Outside Stock Equity,,,,0.0
Long Term Debt And Capital Lease Obligation,2243000000.0,2282000000.0,2355000000.0,2246467000.0
Long Term Capital Lease Obligation,252000000.0,295000000.0,372000000.0,430905000.0
Long Term Debt,1991000000.0,1987000000.0,1983000000.0,1815562000.0
Current Liabilities,9950000000.0,7978000000.0,6359000000.0,5139779000.0
Other Current Liabilities,897000000.0,813000000.0,552000000.0,1714650000.0
Current Deferred Liabilities,1427000000.0,1182000000.0,1185000000.0,188309000.0
Current Deferred Revenue,1427000000.0,1182000000.0,1002000000.0,
Current Deferred Taxes Liabilities,,206000000.0,183000000.0,188309000.0
Current Debt And Capital Lease Obligation,61000000.0,59000000.0,63000000.0,83341000.0
Current Capital Lease Obligation,61000000.0,59000000.0,63000000.0,56586000.0
Current Debt,,,,26755000.0
Other Current Borrowings,,,,26755000.0
Pensionand Other Post Retirement Benefit Plans Current,436000000.0,380000000.0,416000000.0,380164000.0
Current Provisions,,,,188309000.0
Payables And Accrued Expenses,8026000000.0,6357000000.0,4695000000.0,2773315000.0
Current Accrued Expenses,897000000.0,813000000.0,552000000.0,346831000.0
Payables,7129000000.0,5544000000.0,4143000000.0,2426484000.0
Other Payable,5869000000.0,4783000000.0,3715000000.0,2181329000.0
Total Tax Payable,1119000000.0,624000000.0,310000000.0,165257000.0
Income Tax Payable,,,25112000.0,12002000.0
Accounts Payable,141000000.0,137000000.0,118000000.0,79898000.0
Total Assets,20645000000.0,16038000000.0,13708000000.0,10491499000.0
Total Non Current Assets,4136000000.0,1177000000.0,1322000000.0,1575113000.0
Other Non Current Assets,184000000.0,218000000.0,188000000.0,189164000.0
Non Current Deferred Assets,2881000000.0,16000000.0,,
Non Current Deferred Taxes Assets,2881000000.0,16000000.0,,
Goodwill And Other Intangible Assets,792000000.0,684000000.0,705000000.0,731687000.0
Other Intangible Assets,40000000.0,34000000.0,52000000.0,75886000.0
Goodwill,752000000.0,650000000.0,653000000.0,655801000.0
Net PPE,279000000.0,259000000.0,429000000.0,654262000.0
Accumulated Depreciation,-110000000.0,-312000000.0,-379000000.0,-267851000.0
Gross PPE,389000000.0,571000000.0,808000000.0,922113000.0
Leases,90000000.0,152000000.0,214000000.0,243110000.0
Construction In Progress,82000000.0,45000000.0,30000000.0,10821000.0
Other Properties,119000000.0,138000000.0,272000000.0,384068000.0
Machinery Furniture Equipment,81000000.0,219000000.0,275000000.0,267270000.0
Buildings And Improvements,17000000.0,17000000.0,17000000.0,16844000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,16509000000.0,14861000000.0,12386000000.0,8916386000.0
Other Current Assets,320000000.0,256000000.0,349000000.0,309954000.0
Restricted Cash,,,14764000.0,33846000.0
Prepaid Assets,,,333669000.0,309954000.0
Receivables,6118000000.0,4983000000.0,3715000000.0,2181329000.0
Other Receivables,5869000000.0,4783000000.0,3715000000.0,2181329000.0
Accounts Receivable,249000000.0,200000000.0,,
Allowance For Doubtful Accounts Receivable,-44000000.0,-39000000.0,,
Gross Accounts Receivable,293000000.0,239000000.0,,
Cash Cash Equivalents And Short Term Investments,10071000000.0,9622000000.0,8322000000.0,6391257000.0
Other Short Term Investments,3197000000.0,2244000000.0,2255000000.0,910700000.0
Cash And Cash Equivalents,6874000000.0,7378000000.0,6067000000.0,5480557000.0
