,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Tax Effect Of Unusual Items,-52367350000.0,-1136450000.0,13090863460.019714,13183500000.0,
Tax Rate For Calcs,0.35,0.35,0.030424,0.25,
Normalized EBITDA,253206000000.0,116969000000.0,212692000000.0,40122000000.0,
Total Unusual Items,-149621000000.0,-3247000000.0,430287000000.0,52734000000.0,
Total Unusual Items Excluding Goodwill,-149621000000.0,-3247000000.0,430287000000.0,52734000000.0,
Net Income From Continuing Operation Net Minority Interest,78460000000.0,162990000000.0,297052000000.0,-15243000000.0,
Reconciled Depreciation,10573000000.0,9987000000.0,9890000000.0,2945000000.0,
Reconciled Cost Of Revenue,412986000000.0,436210000000.0,421520000000.0,68734000000.0,
EBITDA,103585000000.0,113722000000.0,642979000000.0,92856000000.0,
EBIT,93012000000.0,103735000000.0,633089000000.0,89911000000.0,
Net Interest Income,7339000000.0,-76194000000.0,-89120000000.0,-40507000000.0,
Interest Expense,60904000000.0,83457000000.0,112670000000.0,48566000000.0,
Interest Income,85623000000.0,8169000000.0,21752000000.0,13224000000.0,
Normalized Income,175713650000.0,165100550000.0,-120144136539.98029,-54793500000.0,
Net Income From Continuing And Discontinued Operation,78460000000.0,162990000000.0,297052000000.0,-44433000000.0,
Total Expenses,569062000000.0,612159000000.0,585613000000.0,104486000000.0,
Rent Expense Supplemental,76378000000.0,83655000000.0,74669000000.0,15914000000.0,
Total Operating Income As Reported,-136236000000.0,-75750000000.0,346227000000.0,35084000000.0,
Diluted Average Shares,70200000.0,68500000.0,67900000.0,54936106.0,
Basic Average Shares,59200000.0,60200000.0,60900000.0,54936106.0,
Diluted EPS,1118.0,2379.4,4374.8,-808.829078,
Basic EPS,1324.4,2707.5,4877.7,-808.829078,
Diluted NI Availto Com Stockholders,78460000000.0,162990000000.0,297052000000.0,-44433000000.0,
Net Income Common Stockholders,78460000000.0,162990000000.0,297052000000.0,-44433000000.0,
Net Income,78460000000.0,162990000000.0,297052000000.0,-44433000000.0,
Minority Interests,-15520000000.0,-127468000000.0,-207534000000.0,42184000000.0,
Net Income Including Noncontrolling Interests,93980000000.0,290458000000.0,504586000000.0,-86617000000.0,
Net Income Discontinuous Operations,,0.0,0.0,-29190000000.0,-6831000000.0
Net Income Continuous Operations,93980000000.0,290458000000.0,504586000000.0,-57427000000.0,
Tax Provision,-61872000000.0,-270180000000.0,15833000000.0,98772000000.0,
Pretax Income,32108000000.0,20278000000.0,520419000000.0,41345000000.0,
Other Income Expense,-117542000000.0,1219000000.0,427448000000.0,36408000000.0,
Other Non Operating Income Expenses,-874000000.0,-1403000000.0,-1277000000.0,-647000000.0,
Special Income Charges,-1135000000.0,65998000000.0,44707000000.0,5719000000.0,
Gain On Sale Of Ppe,50790000000.0,53320000000.0,44153000000.0,4665000000.0,
Gain On Sale Of Business,-1365000000.0,0.0,0.0,304000000.0,
Other Special Charges,50560000000.0,-12678000000.0,-554000000.0,-750000000.0,
Write Off,,,,0.0,2470000000.0
Restructuring And Mergern Acquisition,,,,,0.0
Earnings From Equity Interest,32953000000.0,5869000000.0,-1562000000.0,-15679000000.0,
Gain On Sale Of Security,-148486000000.0,-69245000000.0,385580000000.0,47015000000.0,
Net Non Operating Interest Income Expense,7339000000.0,-76194000000.0,-89120000000.0,-40507000000.0,
Total Other Finance Cost,17380000000.0,906000000.0,-1798000000.0,5165000000.0,
Interest Expense Non Operating,60904000000.0,83457000000.0,112670000000.0,48566000000.0,
Interest Income Non Operating,85623000000.0,8169000000.0,21752000000.0,13224000000.0,
Operating Income,142311000000.0,95253000000.0,182091000000.0,45444000000.0,
Operating Expense,149242000000.0,169539000000.0,158007000000.0,33941000000.0,
Other Operating Expenses,11633000000.0,23672000000.0,34216000000.0,2922000000.0,
Other Taxes,26612000000.0,23813000000.0,24185000000.0,6101000000.0,
Provision For Doubtful Accounts,1051000000.0,726000000.0,-60000000.0,780000000.0,
Depreciation Amortization Depletion Income Statement,3739000000.0,3577000000.0,3804000000.0,1134000000.0,
Depreciation And Amortization In Income Statement,3739000000.0,3577000000.0,3804000000.0,1134000000.0,
Selling General And Administration,106207000000.0,117751000000.0,95862000000.0,23004000000.0,
Selling And Marketing Expense,24247000000.0,21517000000.0,27617000000.0,6609000000.0,
General And Administrative Expense,81960000000.0,96234000000.0,68245000000.0,16395000000.0,
Other Gand A,12265000000.0,11717000000.0,9810000000.0,1998000000.0,
Rent And Landing Fees,1025000000.0,1254000000.0,1048000000.0,243000000.0,
Salaries And Wages,68670000000.0,83263000000.0,57387000000.0,14154000000.0,
Gross Profit,291553000000.0,264792000000.0,340098000000.0,79385000000.0,
Cost Of Revenue,419820000000.0,442620000000.0,427606000000.0,70545000000.0,
Total Revenue,711373000000.0,707412000000.0,767704000000.0,149930000000.0,
Operating Revenue,711373000000.0,707412000000.0,767704000000.0,149930000000.0,
