,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,26415.764863,45873.704053,99026.531281,-718440.690243
Tax Rate For Calcs,0.054242,0.098021,0.105798,0.05458
Normalized EBITDA,-7648000.0,-8560000.0,-6595000.0,-9056000.0
Total Unusual Items,487000.0,468000.0,936000.0,-13163000.0
Total Unusual Items Excluding Goodwill,487000.0,468000.0,936000.0,-13163000.0
Net Income From Continuing Operation Net Minority Interest,-7079000.0,-7656000.0,-5460000.0,-22189000.0
Reconciled Depreciation,283000.0,343000.0,403000.0,1217000.0
Reconciled Cost Of Revenue,4067000.0,5111000.0,4654000.0,6068000.0
EBITDA,-7161000.0,-8092000.0,-5659000.0,-22219000.0
EBIT,-7444000.0,-8435000.0,-6062000.0,-23436000.0
Net Interest Income,42000.0,-24000.0,-44000.0,-33000.0
Interest Expense,41000.0,53000.0,44000.0,34000.0
Interest Income,83000.0,29000.0,0.0,1000.0
Normalized Income,-7539584.235137,-8078126.295947,-6296973.468719,-9744440.690243
Net Income From Continuing And Discontinued Operation,-7079000.0,-7656000.0,-5460000.0,-22189000.0
Total Expenses,8395000.0,9631000.0,7576000.0,11014000.0
Rent Expense Supplemental,,,,0.0
Total Operating Income As Reported,-8014000.0,-8932000.0,-6998000.0,-23040000.0
Diluted Average Shares,,12354.0,10068.0,5355.0
Basic Average Shares,,12354.0,10068.0,5355.0
Diluted EPS,,-620.0,-544.0,-4144.0
Basic EPS,,-620.0,-544.0,-4144.0
Diluted NI Availto Com Stockholders,-7079000.0,-7656000.0,-5460000.0,-22189000.0
Net Income Common Stockholders,-7079000.0,-7656000.0,-5460000.0,-22189000.0
Otherunder Preferred Stock Dividend,,0.0,0.0,0.0
Net Income,-7079000.0,-7656000.0,-5460000.0,-22189000.0
Net Income Including Noncontrolling Interests,-7079000.0,-7656000.0,-5460000.0,-22189000.0
Net Income Discontinuous Operations,,,0.0,0.0
Net Income Continuous Operations,-7079000.0,-7656000.0,-5460000.0,-22189000.0
Tax Provision,-406000.0,-832000.0,-646000.0,-1281000.0
Pretax Income,-7485000.0,-8488000.0,-6106000.0,-23470000.0
Other Income Expense,487000.0,468000.0,936000.0,-12766000.0
Special Income Charges,,0.0,0.0,-12369000.0
Impairment Of Capital Assets,,0.0,0.0,12369000.0
Gain On Sale Of Security,487000.0,468000.0,936000.0,-397000.0
Net Non Operating Interest Income Expense,42000.0,-24000.0,-44000.0,-33000.0
Interest Expense Non Operating,41000.0,53000.0,44000.0,34000.0
Interest Income Non Operating,83000.0,29000.0,0.0,1000.0
Operating Income,-8014000.0,-8932000.0,-6998000.0,-10671000.0
Operating Expense,4328000.0,4520000.0,2922000.0,4946000.0
Other Operating Expenses,-14000.0,-22000.0,-24000.0,-12000.0
Selling General And Administration,4342000.0,4542000.0,2946000.0,4958000.0
Selling And Marketing Expense,,,0.0,6000.0
General And Administrative Expense,4342000.0,4542000.0,2946000.0,4958000.0
Other Gand A,4342000.0,4542000.0,2946000.0,4958000.0
Gross Profit,-3686000.0,-4412000.0,-4076000.0,-5725000.0
Cost Of Revenue,4067000.0,5111000.0,4654000.0,6068000.0
Total Revenue,381000.0,699000.0,578000.0,343000.0
Operating Revenue,381000.0,699000.0,578000.0,180000.0
