,2024-04-30,2023-04-30,2022-04-30,2021-04-30,2020-04-30
Ordinary Shares Number,164305000.0,148651000.0,144755000.0,144947064.0,
Share Issued,164305000.0,148651000.0,144755000.0,144947064.0,
Total Debt,13874000.0,15499000.0,17188000.0,0.0,
Tangible Book Value,540198000.0,347635000.0,334163000.0,-55431000.0,
Invested Capital,540198000.0,347635000.0,334163000.0,-55431000.0,
Working Capital,485645000.0,297200000.0,305680000.0,125267000.0,
Net Tangible Assets,540198000.0,347635000.0,334163000.0,-55431000.0,
Capital Lease Obligations,13874000.0,15499000.0,17188000.0,0.0,
Common Stock Equity,540198000.0,347635000.0,334163000.0,-55431000.0,
Total Capitalization,540198000.0,347635000.0,334163000.0,-55431000.0,
Total Equity Gross Minority Interest,540198000.0,347635000.0,334163000.0,-55431000.0,
Stockholders Equity,540198000.0,347635000.0,334163000.0,-55431000.0,
Gains Losses Not Affecting Retained Earnings,-519000.0,-191000.0,23000.0,227000.0,
Other Equity Adjustments,-519000.0,-191000.0,23000.0,227000.0,
Retained Earnings,-135345000.0,-106976000.0,-90429000.0,-68253000.0,
Additional Paid In Capital,676054000.0,454795000.0,424562000.0,12592000.0,
Capital Stock,8000.0,7000.0,7000.0,3000.0,
Common Stock,8000.0,7000.0,7000.0,3000.0,
Total Liabilities Net Minority Interest,61734000.0,49654000.0,41526000.0,210921000.0,
Total Non Current Liabilities Net Minority Interest,17114000.0,18622000.0,15029000.0,198389000.0,
Other Non Current Liabilities,903000.0,324000.0,220000.0,424000.0,
Preferred Securities Outside Stock Equity,,0.0,0.0,197965000.0,98617000.0
Tradeand Other Payables Non Current,4950000.0,5049000.0,0.0,,
Non Current Deferred Liabilities,128000.0,380000.0,0.0,424000.0,
Non Current Deferred Revenue,128000.0,380000.0,0.0,,
Non Current Deferred Taxes Liabilities,,,,424000.0,0.0
Long Term Debt And Capital Lease Obligation,11133000.0,12869000.0,14809000.0,0.0,
Long Term Capital Lease Obligation,11133000.0,12869000.0,14809000.0,0.0,
Current Liabilities,44620000.0,31032000.0,26497000.0,12532000.0,
Other Current Liabilities,,,,,8900000.0
Current Deferred Liabilities,3902000.0,4040000.0,1234000.0,4116000.0,
Current Deferred Revenue,3902000.0,4040000.0,1234000.0,4116000.0,
Current Debt And Capital Lease Obligation,2741000.0,2630000.0,2379000.0,,
Current Capital Lease Obligation,2741000.0,2630000.0,2379000.0,0.0,
Pensionand Other Post Retirement Benefit Plans Current,9000000.0,6471000.0,4713000.0,1549000.0,
Payables And Accrued Expenses,28977000.0,17891000.0,18171000.0,6867000.0,
Current Accrued Expenses,9610000.0,7555000.0,8372000.0,2652000.0,
Payables,19367000.0,10336000.0,9799000.0,4215000.0,
Other Payable,5950000.0,4269000.0,,,
Total Tax Payable,,960000.0,1312000.0,625000.0,752000.0
Income Tax Payable,,960000.0,1312000.0,625000.0,752000.0
Accounts Payable,13417000.0,6067000.0,8487000.0,3590000.0,
Total Assets,601932000.0,397289000.0,375689000.0,155490000.0,
Total Non Current Assets,71667000.0,69057000.0,43512000.0,17691000.0,
Other Non Current Assets,6725000.0,13975000.0,4714000.0,1641000.0,
Non Current Prepaid Assets,8200000.0,5180000.0,0.0,,
Non Current Deferred Assets,,,,34000.0,976000.0
Non Current Deferred Taxes Assets,,,,34000.0,976000.0
Non Current Accounts Receivable,,,983000.0,1819000.0,
Net PPE,56742000.0,55082000.0,38798000.0,14231000.0,
Accumulated Depreciation,-28729000.0,-18017000.0,-9836000.0,-6144000.0,
Gross PPE,85471000.0,73099000.0,48634000.0,20375000.0,
Leases,2525000.0,2005000.0,1465000.0,1349000.0,
Construction In Progress,3616000.0,6300000.0,2932000.0,4698000.0,
Other Properties,61059000.0,50852000.0,42501000.0,12722000.0,
Machinery Furniture Equipment,18271000.0,13942000.0,1736000.0,1606000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,530265000.0,328232000.0,332177000.0,137799000.0,
Other Current Assets,13131000.0,5412000.0,5923000.0,1142000.0,
Prepaid Assets,,,4665000.0,7589000.0,1372000.0
Inventory,25907000.0,46023000.0,27337000.0,7104000.0,
Finished Goods,9022000.0,21367000.0,5375000.0,3083000.0,
Work In Process,7470000.0,7200000.0,10352000.0,1844000.0,
Raw Materials,9415000.0,17456000.0,11610000.0,2177000.0,
Receivables,81224000.0,58986000.0,39595000.0,18207000.0,
Other Receivables,21562000.0,9445000.0,10071000.0,4562000.0,
Accounts Receivable,59662000.0,49541000.0,29524000.0,13645000.0,
Cash Cash Equivalents And Short Term Investments,410003000.0,217811000.0,259322000.0,103757000.0,
Other Short Term Investments,343061000.0,109228000.0,0.0,,
Cash And Cash Equivalents,66942000.0,108583000.0,259322000.0,103757000.0,
