,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.087,0.11,0.27,0.07
Normalized EBITDA,47994000.0,61764000.0,42704000.0,30549000.0
Total Unusual Items,,0.0,0.0,0.0
Total Unusual Items Excluding Goodwill,,0.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,39970000.0,46908000.0,94887000.0,17816000.0
Reconciled Depreciation,9346000.0,7381000.0,8907000.0,11303000.0
Reconciled Cost Of Revenue,47962000.0,56832000.0,53505000.0,50148000.0
EBITDA,47994000.0,61764000.0,42704000.0,30549000.0
EBIT,38648000.0,54383000.0,33797000.0,19246000.0
Net Interest Income,5147000.0,-363000.0,-1746000.0,1406000.0
Interest Expense,,1667000.0,2155000.0,107000.0
Interest Income,5147000.0,1304000.0,409000.0,1513000.0
Normalized Income,39970000.0,46908000.0,94887000.0,17816000.0
Net Income From Continuing And Discontinued Operation,39970000.0,46908000.0,94887000.0,17816000.0
Total Expenses,213052000.0,227259000.0,216654000.0,207794000.0
Total Operating Income As Reported,38648000.0,53079000.0,33388000.0,17733000.0
Diluted Average Shares,75550000.0,77751000.0,80037000.0,80019000.0
Basic Average Shares,74210000.0,75528000.0,77046000.0,77776000.0
Diluted EPS,0.24,0.6,1.19,0.22
Basic EPS,0.54,0.62,1.23,0.23
Diluted NI Availto Com Stockholders,39970000.0,46908000.0,94887000.0,17816000.0
Net Income Common Stockholders,39970000.0,46908000.0,94887000.0,17816000.0
Net Income,39970000.0,46908000.0,94887000.0,17816000.0
Net Income Including Noncontrolling Interests,39970000.0,46908000.0,94887000.0,17816000.0
Net Income Continuous Operations,39970000.0,46908000.0,94887000.0,17816000.0
Tax Provision,3825000.0,5808000.0,-63245000.0,1323000.0
Pretax Income,43795000.0,52716000.0,31642000.0,19139000.0
Special Income Charges,,0.0,0.0,0.0
Restructuring And Mergern Acquisition,,0.0,0.0,0.0
Net Non Operating Interest Income Expense,5147000.0,-363000.0,-1746000.0,1406000.0
Interest Expense Non Operating,,1667000.0,2155000.0,107000.0
Interest Income Non Operating,5147000.0,1304000.0,409000.0,1513000.0
Operating Income,38648000.0,53079000.0,33388000.0,17733000.0
Operating Expense,165090000.0,170427000.0,163149000.0,157646000.0
Research And Development,55229000.0,58398000.0,54077000.0,58063000.0
Selling General And Administration,109861000.0,112029000.0,109072000.0,99583000.0
Selling And Marketing Expense,85976000.0,88511000.0,85651000.0,77732000.0
General And Administrative Expense,23885000.0,23518000.0,23421000.0,21851000.0
Other Gand A,23885000.0,23518000.0,23421000.0,21851000.0
Gross Profit,203738000.0,223506000.0,196537000.0,175379000.0
Cost Of Revenue,47962000.0,56832000.0,53505000.0,50148000.0
Total Revenue,251700000.0,280338000.0,250042000.0,225527000.0
Operating Revenue,251700000.0,280338000.0,250042000.0,225527000.0
