,2024-05-31,2023-05-31,2022-05-31,2021-05-31,2020-05-31
Free Cash Flow,-33926000.0,-4274000.0,-11491000.0,18906000.0,
Repayment Of Debt,-50000000.0,-45000000.0,0.0,-20000000.0,
Issuance Of Debt,0.0,70000000.0,5000000.0,0.0,
Capital Expenditure,-5768000.0,-4352000.0,-4297000.0,-5187000.0,
Interest Paid Supplemental Data,0.0,2577000.0,562000.0,731000.0,
Income Tax Paid Supplemental Data,455000.0,342000.0,329000.0,313000.0,
End Cash Position,76056000.0,44620000.0,28825000.0,48161000.0,
Beginning Cash Position,44620000.0,28825000.0,48161000.0,54435000.0,
Effect Of Exchange Rate Changes,125000.0,43000.0,-518000.0,330000.0,
Changes In Cash,31311000.0,15752000.0,-18818000.0,-6604000.0,
Financing Cash Flow,-64248000.0,25420000.0,7683000.0,-16986000.0,
Cash Flow From Continuing Financing Activities,-64248000.0,25420000.0,7683000.0,-16986000.0,
Net Other Financing Charges,-15000000.0,-751000.0,,,-1983000.0
Proceeds From Stock Option Exercised,752000.0,1171000.0,2683000.0,3014000.0,
Net Issuance Payments Of Debt,-50000000.0,25000000.0,5000000.0,-20000000.0,
Net Long Term Debt Issuance,-50000000.0,25000000.0,5000000.0,-20000000.0,
Long Term Debt Payments,-50000000.0,-45000000.0,0.0,-20000000.0,
Long Term Debt Issuance,0.0,70000000.0,5000000.0,0.0,
Investing Cash Flow,123717000.0,-9746000.0,-19307000.0,-13711000.0,
Cash From Discontinued Investing Activities,,,,0.0,0.0
Cash Flow From Continuing Investing Activities,123717000.0,-9746000.0,-19307000.0,-13711000.0,
Net Other Investing Changes,129485000.0,-5394000.0,-11410000.0,-8524000.0,
Net Investment Purchase And Sale,,,,0.0,0.0
Sale Of Investment,,,,0.0,0.0
Net Business Purchase And Sale,0.0,0.0,-3600000.0,0.0,
Purchase Of Business,0.0,0.0,-3600000.0,0.0,
Net Intangibles Purchase And Sale,-3250000.0,-540000.0,0.0,0.0,
Purchase Of Intangibles,-3250000.0,-540000.0,0.0,0.0,
Net PPE Purchase And Sale,-2518000.0,-3812000.0,-4297000.0,-5187000.0,
Purchase Of PPE,-2518000.0,-3812000.0,-4297000.0,-5187000.0,
Operating Cash Flow,-28158000.0,78000.0,-7194000.0,24093000.0,
Cash Flow From Continuing Operating Activities,-28158000.0,78000.0,-7194000.0,24093000.0,
Change In Working Capital,14421000.0,-7026000.0,-21047000.0,9072000.0,
Change In Payables And Accrued Expense,27531000.0,2139000.0,3912000.0,4876000.0,
Change In Payable,27531000.0,2139000.0,3912000.0,4876000.0,
Change In Account Payable,27531000.0,2139000.0,3912000.0,4876000.0,
Change In Prepaid Assets,-11594000.0,332000.0,-5012000.0,-3181000.0,
Change In Inventory,-9410000.0,-8198000.0,-2796000.0,11539000.0,
Change In Receivables,7894000.0,-1299000.0,-17151000.0,-4162000.0,
Changes In Account Receivables,7894000.0,-1299000.0,-17151000.0,-4162000.0,
Other Non Cash Items,-2783000.0,4291000.0,3558000.0,2398000.0,
Stock Based Compensation,10529000.0,11158000.0,10692000.0,8625000.0,
Provisionand Write Offof Assets,1326000.0,695000.0,118000.0,207000.0,
Asset Impairment Charge,167453000.0,14840000.0,391000.0,14228000.0,
Deferred Tax,-7968000.0,-2311000.0,-3708000.0,-4805000.0,
Deferred Income Tax,-7968000.0,-2311000.0,-3708000.0,-4805000.0,
Depreciation Amortization Depletion,27712000.0,30873000.0,29349000.0,25916000.0,
Depreciation And Amortization,27712000.0,30873000.0,29349000.0,25916000.0,
Operating Gains Losses,-54499000.0,,,,
Net Income From Continuing Operations,-184349000.0,-52442000.0,-26547000.0,-31548000.0,
