,2024-02-29,2023-02-28,2022-02-28,2021-02-28,2020-02-29
Ordinary Shares Number,22089265.0,22224299.0,23701491.0,25713688.0,
Share Issued,22089265.0,22224299.0,23701491.0,25713688.0,
Net Debt,24784000.0,149913000.0,125417000.0,117723000.0,
Total Debt,106193000.0,214715000.0,215335000.0,226690000.0,
Tangible Book Value,275729000.0,200007000.0,158140000.0,232594000.0,
Invested Capital,533025000.0,566245000.0,549199000.0,657745000.0,
Working Capital,113934000.0,140552000.0,104946000.0,133122000.0,
Net Tangible Assets,275729000.0,200007000.0,158140000.0,232594000.0,
Capital Lease Obligations,44193000.0,44878000.0,52335000.0,61690000.0,
Common Stock Equity,471025000.0,396408000.0,386199000.0,492745000.0,
Total Capitalization,533025000.0,566245000.0,548199000.0,655745000.0,
Total Equity Gross Minority Interest,471025000.0,396408000.0,386199000.0,492745000.0,
Stockholders Equity,471025000.0,396408000.0,386199000.0,492745000.0,
Gains Losses Not Affecting Retained Earnings,-29531000.0,-31556000.0,-26240000.0,-28027000.0,
Other Equity Adjustments,-29531000.0,-31556000.0,-26240000.0,-28027000.0,
Retained Earnings,340375000.0,273740000.0,254825000.0,357243000.0,
Additional Paid In Capital,152818000.0,146816000.0,149713000.0,154958000.0,
Capital Stock,7363000.0,7408000.0,7901000.0,8571000.0,
Common Stock,7363000.0,7408000.0,7901000.0,8571000.0,
Preferred Stock,0.0,0.0,,,
Total Liabilities Net Minority Interest,413039000.0,518957000.0,501664000.0,522354000.0,
Total Non Current Liabilities Net Minority Interest,168334000.0,276408000.0,268718000.0,304802000.0,
Other Non Current Liabilities,12188000.0,11838000.0,16598000.0,16430000.0,
Employee Benefits,4769000.0,5749000.0,7041000.0,7730000.0,
Non Current Pension And Other Postretirement Benefit Plans,4769000.0,5749000.0,7041000.0,7730000.0,
Non Current Deferred Liabilities,26918000.0,26596000.0,20944000.0,44323000.0,
Non Current Deferred Revenue,19524000.0,19602000.0,9165000.0,15717000.0,
Non Current Deferred Taxes Liabilities,1456000.0,1417000.0,2296000.0,15099000.0,
Long Term Debt And Capital Lease Obligation,93907000.0,202909000.0,201591000.0,211439000.0,
Long Term Capital Lease Obligation,31907000.0,33072000.0,39591000.0,48439000.0,
Long Term Debt,62000000.0,169837000.0,162000000.0,163000000.0,
Long Term Provisions,30552000.0,29316000.0,22544000.0,24880000.0,
Current Liabilities,244705000.0,242549000.0,232946000.0,217552000.0,
Other Current Liabilities,34314000.0,42956000.0,40182000.0,33193000.0,
Current Deferred Liabilities,34755000.0,28011000.0,11373000.0,22789000.0,
Current Deferred Revenue,34755000.0,28011000.0,11373000.0,22789000.0,
Current Debt And Capital Lease Obligation,12286000.0,11806000.0,13744000.0,15251000.0,
Current Capital Lease Obligation,12286000.0,11806000.0,12744000.0,13251000.0,
Current Debt,,,1000000.0,2000000.0,5400000.0
Other Current Borrowings,,,1000000.0,2000000.0,5400000.0
Pensionand Other Post Retirement Benefit Plans Current,53801000.0,51651000.0,,,
Current Provisions,17592000.0,14447000.0,8796000.0,6482000.0,
Payables And Accrued Expenses,91957000.0,93678000.0,158851000.0,139837000.0,
Current Accrued Expenses,,51651000.0,50977000.0,56174000.0,89081000.0
Payables,91957000.0,93678000.0,107874000.0,83663000.0,
Total Tax Payable,7202000.0,7129000.0,15770000.0,7459000.0,
Income Tax Payable,,7129000.0,15770000.0,7459000.0,5952000.0
Accounts Payable,84755000.0,86549000.0,92104000.0,76204000.0,
Total Assets,884064000.0,915365000.0,887863000.0,1015099000.0,
Total Non Current Assets,525425000.0,532264000.0,575447000.0,664425000.0,
Other Non Current Assets,45692000.0,45642000.0,49481000.0,46967000.0,
Goodwill And Other Intangible Assets,195296000.0,196401000.0,228059000.0,260151000.0,
Other Intangible Assets,66114000.0,67375000.0,97957000.0,130053000.0,
Goodwill,129182000.0,129026000.0,130102000.0,130098000.0,
Net PPE,284437000.0,290221000.0,297907000.0,357307000.0,
Accumulated Depreciation,-445017000.0,-431710000.0,-404571000.0,-417615000.0,
Gross PPE,729454000.0,721931000.0,702478000.0,774922000.0,
Construction In Progress,42099000.0,41842000.0,15080000.0,13750000.0,
Other Properties,40221000.0,41354000.0,47912000.0,58864000.0,
Machinery Furniture Equipment,453822000.0,446186000.0,450133000.0,494041000.0,
Buildings And Improvements,189675000.0,188949000.0,185774000.0,204660000.0,
Land And Improvements,3637000.0,3600000.0,3579000.0,3607000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,358639000.0,383101000.0,337892000.0,350674000.0,
Other Current Assets,29124000.0,26517000.0,20820000.0,25160000.0,
Current Deferred Assets,,33569000.0,30403000.0,29497000.0,73582000.0
Restricted Cash,0.0,1549000.0,0.0,,0.0
Inventory,69240000.0,78441000.0,80494000.0,72823000.0,
Finished Goods,25586000.0,23548000.0,19809000.0,17210000.0,
Work In Process,12291000.0,18024000.0,18144000.0,18932000.0,
Raw Materials,31363000.0,36869000.0,42541000.0,36681000.0,
Receivables,223059000.0,256670000.0,168592000.0,175917000.0,
Receivables Adjustments Allowances,-3383000.0,-1796000.0,-2132000.0,-1947000.0,
Other Receivables,111381000.0,117734000.0,12857000.0,12163000.0,
Accounts Receivable,115061000.0,140732000.0,157867000.0,165701000.0,
Cash Cash Equivalents And Short Term Investments,37216000.0,19924000.0,37583000.0,47277000.0,
Cash And Cash Equivalents,37216000.0,19924000.0,37583000.0,47277000.0,
