,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,-2771000.0,-16626000.0,-193510000.0,-24443000.0,
Repurchase Of Capital Stock,-6225000.0,0.0,0.0,-9000.0,
Repayment Of Debt,-42515000.0,-2345000.0,-40045000.0,-25584000.0,
Issuance Of Debt,,0.0,0.0,80907000.0,22931000.0
Issuance Of Capital Stock,0.0,0.0,427092000.0,0.0,
Capital Expenditure,-8831000.0,-21320000.0,-21172000.0,-4825000.0,
Interest Paid Supplemental Data,2385000.0,283000.0,852000.0,5170000.0,
End Cash Position,130705000.0,183067000.0,201679000.0,39731000.0,
Beginning Cash Position,183067000.0,201679000.0,39731000.0,9676000.0,
Effect Of Exchange Rate Changes,24000.0,-62000.0,0.0,0.0,
Changes In Cash,-52386000.0,-18550000.0,161948000.0,30055000.0,
Financing Cash Flow,-49615000.0,-2099000.0,355458000.0,54498000.0,
Cash Flow From Continuing Financing Activities,-49615000.0,-2099000.0,355458000.0,54498000.0,
Net Other Financing Charges,-1472000.0,-917000.0,-34368000.0,-1297000.0,
Interest Paid Cff,0.0,0.0,-642000.0,-734000.0,
Proceeds From Stock Option Exercised,597000.0,1163000.0,3421000.0,1215000.0,
Cash Dividends Paid,0.0,0.0,0.0,0.0,
Net Common Stock Issuance,-6225000.0,0.0,427092000.0,-9000.0,
Common Stock Payments,-6225000.0,0.0,0.0,-9000.0,
Common Stock Issuance,0.0,0.0,427092000.0,0.0,
Net Issuance Payments Of Debt,-42515000.0,-2345000.0,-40045000.0,55323000.0,
Net Long Term Debt Issuance,-42515000.0,-2345000.0,-40045000.0,55323000.0,
Long Term Debt Payments,-42515000.0,-2345000.0,-40045000.0,-25584000.0,
Long Term Debt Issuance,,0.0,0.0,80907000.0,22931000.0
Investing Cash Flow,-8831000.0,-21145000.0,-21172000.0,-4825000.0,
Cash Flow From Continuing Investing Activities,-8831000.0,-21145000.0,-21172000.0,-4825000.0,
Net Investment Purchase And Sale,0.0,175000.0,0.0,0.0,
Sale Of Investment,0.0,175000.0,0.0,0.0,
Capital Expenditure Reported,-8831000.0,-21320000.0,-21172000.0,-4825000.0,
Operating Cash Flow,6060000.0,4694000.0,-172338000.0,-19618000.0,
Cash Flow From Continuing Operating Activities,6060000.0,4694000.0,-172338000.0,-19618000.0,
Change In Working Capital,12549000.0,39918000.0,-111598000.0,-1645000.0,
Change In Other Working Capital,-1814000.0,3573000.0,4372000.0,13894000.0,
Change In Other Current Liabilities,-6894000.0,-3101000.0,-17099000.0,13300000.0,
Change In Other Current Assets,700000.0,-133000.0,-314000.0,-402000.0,
Change In Payables And Accrued Expense,-17779000.0,457000.0,-13503000.0,16543000.0,
Change In Prepaid Assets,-1074000.0,2554000.0,-1055000.0,-2173000.0,
Change In Inventory,40706000.0,33549000.0,-82884000.0,-37758000.0,
Change In Receivables,-1296000.0,3019000.0,-1115000.0,-5049000.0,
Changes In Account Receivables,-1296000.0,3019000.0,-1115000.0,-5049000.0,
Other Non Cash Items,6797000.0,9932000.0,8836000.0,3508000.0,
Stock Based Compensation,12931000.0,14811000.0,17861000.0,6522000.0,
Provisionand Write Offof Assets,-548000.0,-4768000.0,7223000.0,0.0,
Asset Impairment Charge,3233000.0,2243000.0,307000.0,52000.0,
Depreciation Amortization Depletion,12602000.0,9427000.0,4403000.0,2405000.0,
Depreciation And Amortization,12602000.0,9427000.0,4403000.0,2405000.0,
Depreciation,12602000.0,9427000.0,4403000.0,2405000.0,
Operating Gains Losses,-4494000.0,-5350000.0,-31071000.0,931000.0,
Gain Loss On Investment Securities,-2738000.0,-5350000.0,-33095000.0,931000.0,
Net Income From Continuing Operations,-37010000.0,-61519000.0,-68299000.0,-31391000.0,
