,2024-08-31,2023-08-31,2022-08-31,2021-08-31,2020-08-31
Free Cash Flow,8689293.183068,-6167647.227407,-5263547.198024,60621117.584844,
Repurchase Of Capital Stock,0.0,0.0,-1145758.137217,-2764080.986938,
Repayment Of Debt,0.0,-18566330.849896,-447399033.177307,-146882374.758361,
Issuance Of Debt,0.0,0.0,246191758.874009,117529334.113578,
Issuance Of Capital Stock,,,,,0.0
Capital Expenditure,-4881211.59978,-8571576.122763,-11109826.117107,-17808389.736899,
Income Tax Paid Supplemental Data,4090348.598131,7126475.88119,19063457.266069,7699426.825804,
End Cash Position,54305425.068719,61254885.714286,106307517.357951,170051698.896026,
Beginning Cash Position,60902248.927982,92630687.910399,187778294.911802,496512918.187012,
Effect Of Exchange Rate Changes,-469514.513469,4204418.831668,3821341.958133,-9204474.983788,
Changes In Cash,-6127309.345794,-35580221.027781,-85292119.511984,-317256744.307198,
Financing Cash Flow,-9175449.53271,-32266274.217635,12564672.495991,-50115971.228731,
Cash Flow From Continuing Financing Activities,-9175449.53271,-32266274.217635,12564672.495991,-50115971.228731,
Net Other Financing Charges,-9175449.53271,-13699943.367739,214917704.936506,-7611211.475157,
Proceeds From Stock Option Exercised,,,,0.0,0.0
Cash Dividends Paid,,0.0,0.0,-10387638.121854,-20091129.214727
Common Stock Dividend Paid,,0.0,0.0,-10387638.121854,-20091129.214727
Net Common Stock Issuance,0.0,0.0,-1145758.137217,-2764080.986938,
Common Stock Payments,0.0,0.0,-1145758.137217,-2764080.986938,
Common Stock Issuance,,,,,0.0
Net Issuance Payments Of Debt,0.0,-18566330.849896,-201207274.303298,-29353040.644783,
Net Short Term Debt Issuance,0.0,0.0,108749364.04022,117529334.113578,
Short Term Debt Payments,,,-1221799000.0,-1228550000.0,-5452493.300711
Short Term Debt Issuance,0.0,0.0,108749364.04022,117529334.113578,
Net Long Term Debt Issuance,0.0,-18566330.849896,-309956638.343518,-29353040.644783,
Long Term Debt Payments,0.0,-18566330.849896,-447399033.177307,-146882374.758361,
Long Term Debt Issuance,0.0,0.0,137442394.833788,117529334.113578,
Investing Cash Flow,-10522364.595932,-5717875.705501,-103703070.927058,-345570280.40021,
Cash Flow From Continuing Investing Activities,-10522364.595932,-5717875.705501,-103703070.927058,-345570280.40021,
Net Other Investing Changes,,,6869839.379361,,
Net Investment Purchase And Sale,-2845217.152281,0.0,-99828561.82551,-827495.903715,
Sale Of Investment,1449450.247389,0.0,190421904.087028,438518620.299231,
Purchase Of Investment,-4294667.39967,0.0,-290250465.912538,-439346116.202946,
Net Business Purchase And Sale,-12996307.751512,-2051.778851,0.0,-327180073.388815,
Sale Of Business,,,0.0,0.0,3198541.620063
Purchase Of Business,-12996307.751512,-2051.778851,0.0,-327180073.388815,
Net PPE Purchase And Sale,5319160.307861,-5715823.92665,-10744348.480908,-17562711.10768,
Sale Of PPE,10200371.907642,2855752.196113,365477.636198,245678.629219,
Purchase Of PPE,-4881211.59978,-8571576.122763,-11109826.117107,-17808389.736899,
Capital Expenditure Reported,,,,-17808389.736899,-16331635.083887
Operating Cash Flow,13570504.782848,2403928.895355,5846278.919083,78429507.321743,
Cash Flow From Continuing Operating Activities,13570504.782848,2403928.895355,5846278.919083,78429507.321743,
Change In Working Capital,-9207015.338098,-9839359.476227,4283115.329606,5408409.074206,
Change In Other Working Capital,-1710029.191864,2566667.354782,-2140442.270186,15952051.442115,
Change In Other Current Liabilities,-11330406.26718,-11072802.53102,-15550212.087722,-30407023.288454,
Change In Payables And Accrued Expense,10326313.029137,-1849840.617108,24579083.647553,24577066.050088,
Change In Accrued Expense,11861334.524464,-2799382.271879,9287023.447319,24728805.431862,
Change In Payable,-1535021.495327,949541.654771,15292060.200234,-151739.381774,
Change In Account Payable,317590.654206,-161550.58746,4567788.822433,111896.570732,
Change In Inventory,111124.518966,148807.960909,87992.242014,-307070.228206,
Change In Receivables,-6604017.427158,367808.35621,-2693306.202054,-4406614.901337,
Changes In Account Receivables,-547247.993403,56261.935874,3380761.084384,-4261048.349443,
Other Non Cash Items,13038395.492029,9016812.133524,16758556.25623,29978179.961708,
Stock Based Compensation,869777.515118,0.0,-101129.111949,209315.049563,
Provisionand Write Offof Assets,483901.649258,1301691.698693,-723147.510077,794274.855634,
Asset Impairment Charge,111456711.48983,24339064.642583,67994084.05929,11257558.201834,
Deferred Tax,576129.631666,11674621.664654,-4156084.275994,-4976647.682426,
Deferred Income Tax,576129.631666,11674621.664654,-4156084.275994,-4976647.682426,
Depreciation Amortization Depletion,6773334.68939,9062275.233337,14368017.726347,24886493.176976,
Depreciation And Amortization,6773334.68939,9062275.233337,14368017.726347,24886493.176976,
Amortization Cash Flow,1214531.940627,1610754.386735,2207737.745417,3693372.467035,
Amortization Of Intangibles,1214531.940627,1610754.386735,2207737.745417,3693372.467035,
Depreciation,5558802.748763,7451520.846602,12160279.98093,21193120.70994,
Operating Gains Losses,474131.280924,-1378795.388163,-5385868.807697,29480537.64012,
Earnings Losses From Equity Investments,24157.504123,36608.054244,4925954.427253,136700.123522,
Gain Loss On Investment Securities,47133.974711,158094.959921,-10383952.086855,,-23009.521729
Gain Loss On Sale Of PPE,910147.388675,-1573498.402328,72128.851905,20987.621592,
Gain Loss On Sale Of Business,-507307.586586,0.0,0.0,29322849.895007,
Net Income From Continuing Operations,-110894861.627268,-41772381.613045,-87191264.746674,-18608612.955872,
