,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Ordinary Shares Number,5383769.0,3545467.0,2669300.0,2669300.0,
Share Issued,5383769.0,3545467.0,2669300.0,2669300.0,
Net Debt,3455927.0,13178909.0,2455435.0,3221494.0,
Total Debt,24068676.0,14014108.0,6681107.0,9785232.0,
Tangible Book Value,26047100.0,24121794.0,-71367.0,-81498.0,
Invested Capital,30319213.0,37863414.0,79723.0,71109.0,
Working Capital,24599462.0,19515543.0,-4703213.0,-4430933.0,
Net Tangible Assets,26047100.0,24121794.0,-71367.0,-81498.0,
Capital Lease Obligations,19796563.0,272488.0,6530017.0,9632625.0,
Common Stock Equity,26047100.0,24121794.0,-71367.0,-81498.0,
Total Capitalization,28731797.0,35341313.0,-71367.0,-81498.0,
Total Equity Gross Minority Interest,26047100.0,24121794.0,-71367.0,-81498.0,
Stockholders Equity,26047100.0,24121794.0,-71367.0,-81498.0,
Gains Losses Not Affecting Retained Earnings,100037.0,8984.0,-157163.0,-89296.0,
Other Equity Adjustments,100037.0,8984.0,-157163.0,-89296.0,
Retained Earnings,-8569190.0,-5451209.0,-6756230.0,-6834228.0,
Additional Paid In Capital,34510869.0,29528564.0,6815333.0,6815333.0,
Capital Stock,5384.0,35455.0,26693.0,26693.0,
Common Stock,5384.0,35455.0,26693.0,26693.0,
Total Liabilities Net Minority Interest,26291648.0,17181087.0,13158427.0,18505582.0,
Total Non Current Liabilities Net Minority Interest,21709718.0,13655389.0,2766086.0,6077167.0,
Derivative Product Liabilities,287955.0,2290483.0,0.0,,
Long Term Debt And Capital Lease Obligation,21421763.0,11364906.0,2766086.0,6077167.0,
Long Term Capital Lease Obligation,18737066.0,145387.0,2766086.0,6077167.0,
Long Term Debt,2684697.0,11219519.0,,,
Current Liabilities,4581930.0,3525698.0,10392341.0,12428415.0,
Current Deferred Liabilities,700913.0,2152.0,999105.0,154022.0,
Current Deferred Revenue,700913.0,2152.0,999105.0,154022.0,
Current Debt And Capital Lease Obligation,2646913.0,2649202.0,3915021.0,3708065.0,
Current Capital Lease Obligation,1059497.0,127101.0,3763931.0,3555458.0,
Current Debt,1587416.0,2522101.0,151090.0,152607.0,
Other Current Borrowings,1146745.0,2384633.0,3694989.0,4913964.0,
Line Of Credit,440671.0,137468.0,151090.0,152607.0,
Payables And Accrued Expenses,1234104.0,874344.0,5478215.0,8566328.0,
Current Accrued Expenses,208887.0,536146.0,359258.0,137548.0,
Interest Payable,31602.0,26226.0,20835.0,,
Payables,1025217.0,338198.0,5118957.0,8428780.0,
Other Payable,639497.0,35709.0,33671.0,365201.0,
Dueto Related Parties Current,,2384633.0,3694989.0,4913964.0,5429440.0
Total Tax Payable,26232.0,34988.0,55814.0,28242.0,
Accounts Payable,359488.0,267501.0,1334483.0,3121373.0,
Total Assets,52338748.0,41302881.0,13087060.0,18424084.0,
Total Non Current Assets,23157356.0,18261640.0,7397932.0,10426602.0,
Other Non Current Assets,,14750000.0,,,
Non Current Prepaid Assets,291938.0,90032.0,31496.0,0.0,
Non Current Accounts Receivable,2500000.0,2500000.0,,,
Goodwill And Other Intangible Assets,,,,,0.0
Goodwill,,,,,0.0
Net PPE,20365418.0,921608.0,7366436.0,10426602.0,
Accumulated Depreciation,-636491.0,-545933.0,-458102.0,-312631.0,
Gross PPE,21001909.0,1467541.0,7824538.0,10739233.0,
Other Properties,19796564.0,272488.0,6530017.0,9632625.0,
Machinery Furniture Equipment,1205345.0,1195053.0,1294521.0,1106608.0,
Current Assets,29181392.0,23041241.0,5689128.0,7997482.0,
Restricted Cash,2750000.0,0.0,,,
Prepaid Assets,1785520.0,1332329.0,1260165.0,511284.0,
Inventory,63505.0,285528.0,266596.0,270434.0,
Other Inventories,,,,-1.0,
Finished Goods,42558.0,256671.0,80771.0,35564.0,
Work In Process,0.0,9373.0,1327.0,0.0,
Raw Materials,20947.0,19484.0,184498.0,234870.0,
Receivables,6266181.0,3141923.0,2771723.0,5370687.0,
Other Receivables,1146838.0,907942.0,496511.0,528331.0,
Duefrom Related Parties Current,3012892.0,375092.0,110242.0,84838.0,
Accounts Receivable,2106451.0,1858889.0,2164970.0,4757518.0,
Allowance For Doubtful Accounts Receivable,,,,,0.0
Gross Accounts Receivable,,,,,4500116.0
Cash Cash Equivalents And Short Term Investments,18316186.0,18281461.0,1390644.0,1845077.0,
Other Short Term Investments,17500000.0,17718750.0,0.0,,
Cash And Cash Equivalents,816186.0,562711.0,1390644.0,1845077.0,
Cash Financial,816186.0,562711.0,1390644.0,1845077.0,
