,2024-07-31,2023-07-31,2022-04-30,2021-04-30,2020-04-30
Tax Effect Of Unusual Items,-8881.11,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.0,0.0,0.27,
Total Unusual Items,-42291.0,,,,
Total Unusual Items Excluding Goodwill,-42291.0,,,,
Net Income From Continuing Operation Net Minority Interest,7490853.0,-1646571.0,-36224447.0,44777466.0,
Net Interest Income,9744610.0,11113877.0,15275432.0,16468355.0,
Interest Expense,5310933.0,5664647.0,1687346.0,1687672.0,
Interest Income,15055543.0,16778524.0,16962778.0,18156027.0,
Normalized Income,7524262.89,-1646571.0,-36224447.0,44777466.0,
Net Income From Continuing And Discontinued Operation,7490853.0,-1646571.0,-36224447.0,44777466.0,
Diluted Average Shares,,17439148.0,17249737.0,17156117.0,17639159.0
Basic Average Shares,,17439148.0,17249737.0,17156117.0,17639159.0
Diluted EPS,,-0.07,-2.1,2.61,-0.17
Basic EPS,,-0.07,-2.1,2.61,-0.17
Diluted NI Availto Com Stockholders,7490853.0,-1646571.0,-36224447.0,44777466.0,
Net Income Common Stockholders,7490853.0,-1646571.0,-36224447.0,44777466.0,
Net Income,7490853.0,-1646571.0,-36224447.0,44777466.0,
Net Income Including Noncontrolling Interests,7490853.0,-1646571.0,-36224447.0,44777466.0,
Net Income Continuous Operations,7490853.0,-1646571.0,-36224447.0,44777466.0,
Pretax Income,7490853.0,-1646571.0,-36224447.0,44777466.0,
Special Income Charges,-42291.0,,,,
Restructuring And Mergern Acquisition,42291.0,,,,
Gain On Sale Of Security,-8899443.0,-13703375.0,-980201.0,735002.0,
Operating Expense,652722.0,811137.0,961872.0,996825.0,
Other Operating Expenses,-94175.0,33553.0,31285.0,34750.0,
Selling General And Administration,746897.0,777584.0,930587.0,962075.0,
General And Administrative Expense,746897.0,777584.0,930587.0,962075.0,
Total Revenue,8185866.0,-835434.0,-35262575.0,45774291.0,
Operating Revenue,8185866.0,-835434.0,-35262575.0,45774291.0,
