,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Free Cash Flow,-9522065.0,-5266758.0,-4665107.0,-296339.0,
Issuance Of Debt,409956.0,0.0,0.0,,
Issuance Of Capital Stock,800000.0,0.0,200000.0,9321523.0,
Capital Expenditure,-40343.0,-14231.0,-51410.0,-618529.0,
Interest Paid Supplemental Data,,,0.0,0.0,0.0
Income Tax Paid Supplemental Data,10787.0,10575.0,14166.0,490250.0,
End Cash Position,1488754.0,5305551.0,11443059.0,16537174.0,
Beginning Cash Position,5305551.0,11443059.0,16537174.0,7407990.0,
Effect Of Exchange Rate Changes,470.0,-7346.0,-28938.0,0.0,
Changes In Cash,-3817267.0,-6130162.0,-5065177.0,9129184.0,
Financing Cash Flow,4947683.0,0.0,200000.0,9321523.0,
Cash Flow From Continuing Financing Activities,4947683.0,0.0,200000.0,9321523.0,
Net Other Financing Charges,3737727.0,,200000.0,9321523.0,-432035.0
Net Common Stock Issuance,800000.0,0.0,200000.0,9321523.0,
Common Stock Issuance,800000.0,0.0,200000.0,9321523.0,
Net Issuance Payments Of Debt,409956.0,0.0,0.0,,
Net Long Term Debt Issuance,409956.0,0.0,0.0,,
Long Term Debt Issuance,409956.0,0.0,0.0,,
Investing Cash Flow,716772.0,-877635.0,-651480.0,-514529.0,
Cash Flow From Continuing Investing Activities,716772.0,-877635.0,-651480.0,-514529.0,
Net Other Investing Changes,,-1250007.0,-575000.0,100000.0,
Net Investment Purchase And Sale,,,-270000.0,0.0,
Purchase Of Investment,,,-270000.0,0.0,
Net Business Purchase And Sale,0.0,386603.0,-1945931.0,0.0,
Sale Of Business,,574108.0,,,
Purchase Of Business,0.0,-187505.0,-1945931.0,0.0,
Net PPE Purchase And Sale,716772.0,-14231.0,1869451.0,-614529.0,
Sale Of PPE,757115.0,0.0,1920861.0,4000.0,
Purchase Of PPE,-40343.0,-14231.0,-51410.0,-618529.0,
Operating Cash Flow,-9481722.0,-5252527.0,-4613697.0,322190.0,
Cash Flow From Continuing Operating Activities,-9481722.0,-5252527.0,-4613697.0,322190.0,
Change In Working Capital,-4482361.0,-943400.0,-2504206.0,1510628.0,
Change In Other Working Capital,1274677.0,187453.0,-1919092.0,648304.0,
Change In Other Current Liabilities,25064.0,-45022.0,0.0,0.0,
Change In Payables And Accrued Expense,1112423.0,-212817.0,-1320563.0,1117184.0,
Change In Payable,,,,,545606.0
Change In Account Payable,,,,,545606.0
Change In Prepaid Assets,1020250.0,-1323593.0,614548.0,231182.0,
Change In Inventory,-7285.0,-21170.0,0.0,0.0,
Change In Receivables,-7907490.0,471749.0,120901.0,-486042.0,
Changes In Account Receivables,-414866.0,217407.0,118608.0,-5176.0,
Other Non Cash Items,,,-25643.0,94698.0,
Stock Based Compensation,1977187.0,2061810.0,4813049.0,0.0,
Asset Impairment Charge,0.0,14038.0,0.0,0.0,
Deferred Tax,-354012.0,277874.0,-207488.0,-321057.0,
Deferred Income Tax,-354012.0,277874.0,-207488.0,-321057.0,
Depreciation Amortization Depletion,425763.0,407013.0,252097.0,126234.0,
Depreciation And Amortization,425763.0,407013.0,252097.0,126234.0,
Amortization Cash Flow,,192193.0,,,
Amortization Of Intangibles,,192193.0,,,
Depreciation,,214820.0,,,
Operating Gains Losses,-477115.0,,-813064.0,-4000.0,
Gain Loss On Sale Of PPE,-477115.0,0.0,-813064.0,-4000.0,
Net Income From Continuing Operations,-6571184.0,-7069862.0,-6128442.0,-1084313.0,
