,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-15350000.0,-29878000.0,-6640000.0,-5269000.0
Repurchase Of Capital Stock,-3374000.0,0.0,0.0,
Repayment Of Debt,,,0.0,0.0
Issuance Of Capital Stock,0.0,0.0,122993000.0,0.0
Capital Expenditure,-1794000.0,-1964000.0,-2239000.0,-1826000.0
Interest Paid Supplemental Data,0.0,10000.0,16000.0,14000.0
Income Tax Paid Supplemental Data,18000.0,26000.0,69000.0,11000.0
End Cash Position,40975000.0,158043000.0,171559000.0,58195000.0
Beginning Cash Position,158043000.0,171559000.0,58195000.0,58804000.0
Effect Of Exchange Rate Changes,349000.0,-278000.0,-16000.0,-14000.0
Changes In Cash,-117417000.0,-13238000.0,113380000.0,-595000.0
Financing Cash Flow,-3629000.0,2035000.0,120050000.0,1562000.0
Cash Flow From Continuing Financing Activities,-3629000.0,2035000.0,120050000.0,1562000.0
Net Other Financing Charges,-608000.0,,-5672000.0,-448000.0
Proceeds From Stock Option Exercised,353000.0,2035000.0,2729000.0,2010000.0
Net Preferred Stock Issuance,,,0.0,0.0
Preferred Stock Issuance,,,0.0,0.0
Net Common Stock Issuance,-3374000.0,0.0,122993000.0,0.0
Common Stock Payments,-3374000.0,0.0,0.0,
Common Stock Issuance,0.0,0.0,122993000.0,0.0
Net Issuance Payments Of Debt,,,0.0,0.0
Net Long Term Debt Issuance,,,0.0,0.0
Long Term Debt Payments,,,0.0,0.0
Investing Cash Flow,-100232000.0,12641000.0,-2269000.0,1286000.0
Cash Flow From Continuing Investing Activities,-100232000.0,12641000.0,-2269000.0,1286000.0
Net Other Investing Changes,2000.0,-6000.0,-30000.0,3112000.0
Net Investment Purchase And Sale,-98440000.0,0.0,0.0,
Sale Of Investment,92653000.0,0.0,0.0,
Purchase Of Investment,-191093000.0,0.0,0.0,
Net Business Purchase And Sale,0.0,14611000.0,0.0,0.0
Sale Of Business,0.0,14611000.0,0.0,0.0
Purchase Of Business,,,0.0,0.0
Net Intangibles Purchase And Sale,-1706000.0,-1871000.0,-2110000.0,-1782000.0
Purchase Of Intangibles,-1706000.0,-1871000.0,-2110000.0,-1782000.0
Net PPE Purchase And Sale,-88000.0,-93000.0,-129000.0,-44000.0
Purchase Of PPE,-88000.0,-93000.0,-129000.0,-44000.0
Operating Cash Flow,-13556000.0,-27914000.0,-4401000.0,-3443000.0
Cash Flow From Continuing Operating Activities,-13556000.0,-27914000.0,-4401000.0,-3443000.0
Change In Working Capital,-5587000.0,-13443000.0,9209000.0,3633000.0
Change In Other Working Capital,,,,-95000.0
Change In Other Current Liabilities,-1763000.0,-3792000.0,-977000.0,-95000.0
Change In Other Current Assets,-2136000.0,-615000.0,-145000.0,-163000.0
Change In Payables And Accrued Expense,-84000.0,-8247000.0,10787000.0,3811000.0
Change In Payable,-84000.0,-8247000.0,10787000.0,3811000.0
Change In Account Payable,578000.0,-5206000.0,5055000.0,2219000.0
Change In Prepaid Assets,-1469000.0,31000.0,-1418000.0,179000.0
Change In Receivables,-135000.0,-820000.0,962000.0,-99000.0
Changes In Account Receivables,59000.0,-497000.0,52000.0,-652000.0
Other Non Cash Items,8000.0,505000.0,701000.0,-2227000.0
Stock Based Compensation,12363000.0,11214000.0,2839000.0,846000.0
Provisionand Write Offof Assets,875000.0,781000.0,701000.0,810000.0
Amortization Of Securities,-3390000.0,0.0,0.0,
Deferred Tax,,,0.0,0.0
Deferred Income Tax,,,0.0,0.0
Depreciation Amortization Depletion,4874000.0,5251000.0,3112000.0,6023000.0
Depreciation And Amortization,4874000.0,5251000.0,3112000.0,6023000.0
Depreciation,4874000.0,5251000.0,3112000.0,6023000.0
Operating Gains Losses,,-9684000.0,,
Gain Loss On Sale Of Business,0.0,-9684000.0,0.0,0.0
Net Income From Continuing Operations,-22699000.0,-22538000.0,-20963000.0,-12528000.0
