,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-96930.0,-174216.0,-186319.0,897268.932618
Tax Rate For Calcs,0.27,0.238,0.301,0.166965
Normalized EBITDA,46942000.0,66240000.0,57619000.0,37919000.0
Total Unusual Items,-359000.0,-732000.0,-619000.0,5374000.0
Total Unusual Items Excluding Goodwill,-359000.0,-732000.0,-619000.0,5374000.0
Net Income From Continuing Operation Net Minority Interest,7519000.0,27404000.0,18587000.0,15242000.0
Reconciled Depreciation,23534000.0,25711000.0,26172000.0,19902000.0
Reconciled Cost Of Revenue,389955000.0,405469000.0,386953000.0,278956000.0
EBITDA,46583000.0,65508000.0,57000000.0,43293000.0
EBIT,23049000.0,39797000.0,30828000.0,23391000.0
Net Interest Income,-12639000.0,-3954000.0,-3687000.0,-5178000.0
Interest Expense,12752000.0,3832000.0,3687000.0,4944000.0
Interest Income,368000.0,167000.0,65000.0,89000.0
Normalized Income,7781070.0,27961784.0,19019681.0,10765268.932618
Net Income From Continuing And Discontinued Operation,7519000.0,27404000.0,18587000.0,15242000.0
Total Expenses,556076000.0,568964000.0,526901000.0,440453000.0
Total Operating Income As Reported,23295000.0,40651000.0,30946000.0,22908000.0
Diluted Average Shares,28533000.0,29872000.0,30410000.0,29993000.0
Basic Average Shares,28128000.0,29234000.0,29811000.0,29450000.0
Diluted EPS,0.26,0.92,0.61,0.51
Basic EPS,0.27,0.94,0.62,0.52
Diluted NI Availto Com Stockholders,7519000.0,27404000.0,18587000.0,15242000.0
Net Income Common Stockholders,7519000.0,27404000.0,18587000.0,15242000.0
Net Income,7519000.0,27404000.0,18587000.0,15242000.0
Minority Interests,,,,0.0
Net Income Including Noncontrolling Interests,7519000.0,27404000.0,18587000.0,15242000.0
Net Income Continuous Operations,7519000.0,27404000.0,18587000.0,15242000.0
Earnings From Equity Interest Net Of Tax,0.0,0.0,-388000.0,-125000.0
Tax Provision,2778000.0,8561000.0,8166000.0,3080000.0
Pretax Income,10297000.0,35965000.0,27141000.0,18447000.0
Other Income Expense,-359000.0,-732000.0,53000.0,5374000.0
Other Non Operating Income Expenses,,,672000.0,
Special Income Charges,0.0,0.0,171000.0,4657000.0
Impairment Of Capital Assets,,,,-4657000.0
Restructuring And Mergern Acquisition,0.0,0.0,-171000.0,-4657000.0
Earnings From Equity Interest,,,,717000.0
Gain On Sale Of Security,-359000.0,-732000.0,-790000.0,717000.0
Net Non Operating Interest Income Expense,-12639000.0,-3954000.0,-3687000.0,-5178000.0
Total Other Finance Cost,255000.0,289000.0,363000.0,323000.0
Interest Expense Non Operating,12752000.0,3832000.0,3687000.0,4944000.0
Interest Income Non Operating,368000.0,167000.0,65000.0,89000.0
Operating Income,23295000.0,40651000.0,30775000.0,18251000.0
Operating Expense,155869000.0,151737000.0,139948000.0,154339000.0
Depreciation Amortization Depletion Income Statement,13282000.0,13953000.0,13713000.0,12744000.0
Depreciation And Amortization In Income Statement,13282000.0,13953000.0,13713000.0,12744000.0
Amortization,13282000.0,13953000.0,13713000.0,12744000.0
Amortization Of Intangibles Income Statement,13282000.0,13953000.0,13713000.0,12744000.0
Research And Development,38025000.0,31816000.0,28855000.0,26310000.0
Selling General And Administration,104562000.0,105968000.0,111093000.0,115285000.0
Selling And Marketing Expense,56015000.0,52512000.0,91928000.0,79201000.0
General And Administrative Expense,48547000.0,53456000.0,61685000.0,36084000.0
Other Gand A,48547000.0,53456000.0,61685000.0,36084000.0
Gross Profit,179164000.0,192388000.0,170723000.0,172590000.0
Cost Of Revenue,400207000.0,417227000.0,386953000.0,286114000.0
Total Revenue,579371000.0,609615000.0,557676000.0,458704000.0
Operating Revenue,579371000.0,609615000.0,557676000.0,458704000.0
