,2024-07-31,2023-07-31,2022-07-31,2021-07-31,2020-07-31
Tax Effect Of Unusual Items,-86514.75,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.21,0.0,0.27,
Total Unusual Items,-411975.0,,0.0,0.0,0.0
Total Unusual Items Excluding Goodwill,-411975.0,,0.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,12010390.0,489356.0,-72519349.0,28209621.0,
Net Interest Income,15805456.0,16398315.0,21186371.0,21894408.0,
Interest Expense,8870694.0,7433215.0,3029826.0,2395901.0,
Interest Income,24676150.0,23831530.0,24216197.0,24290309.0,
Normalized Income,12335850.25,489356.0,-72519349.0,28209621.0,
Net Income From Continuing And Discontinued Operation,12010390.0,489356.0,-72519349.0,28209621.0,
Diluted Average Shares,,30274181.0,31667838.0,30999584.0,30767147.0
Basic Average Shares,,30274181.0,31667838.0,30999584.0,30767147.0
Diluted EPS,,0.08,-2.29,0.91,1.08
Basic EPS,,0.08,-2.29,0.91,1.08
Diluted NI Availto Com Stockholders,12010390.0,489356.0,-72519349.0,28209621.0,
Net Income Common Stockholders,12010390.0,489356.0,-72519349.0,28209621.0,
Net Income,12010390.0,489356.0,-72519349.0,28209621.0,
Net Income Including Noncontrolling Interests,12010390.0,489356.0,-72519349.0,28209621.0,
Net Income Continuous Operations,12010390.0,489356.0,-72519349.0,28209621.0,
Pretax Income,12010390.0,489356.0,-72519349.0,28209621.0,
Special Income Charges,-411975.0,,0.0,0.0,0.0
Restructuring And Mergern Acquisition,411975.0,,0.0,0.0,0.0
Gain On Sale Of Security,-7608553.0,-32964773.0,-5711331.0,5284184.0,
Operating Expense,439625.0,649239.0,248618.0,328978.0,
Other Operating Expenses,-153732.0,26578.0,27276.0,33806.0,
Selling General And Administration,593357.0,622661.0,221342.0,295172.0,
General And Administrative Expense,593357.0,622661.0,221342.0,295172.0,
Total Revenue,12861990.0,1138595.0,-72270731.0,28538599.0,
Operating Revenue,12861990.0,1138595.0,-72270731.0,28538599.0,
