,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,391694000.0,255778000.0,270485000.0,241893000.0
Repurchase Of Capital Stock,-58937000.0,-71811000.0,-120539000.0,-83975000.0
Repayment Of Debt,-846723000.0,-494692000.0,-991310000.0,-667050000.0
Issuance Of Debt,588154000.0,833292000.0,2178192000.0,675875000.0
Issuance Of Capital Stock,,0.0,0.0,354151000.0
Capital Expenditure,-25002000.0,-18546000.0,-17539000.0,-16447000.0
Interest Paid Supplemental Data,37389000.0,26581000.0,4631000.0,8012000.0
Income Tax Paid Supplemental Data,43619000.0,29478000.0,40203000.0,28986000.0
End Cash Position,68412000.0,71684000.0,329337000.0,122006000.0
Beginning Cash Position,71684000.0,329337000.0,122006000.0,121101000.0
Effect Of Exchange Rate Changes,-390000.0,-4884000.0,-6672000.0,-3591000.0
Changes In Cash,-2882000.0,-252769000.0,214003000.0,4496000.0
Financing Cash Flow,-359074000.0,243034000.0,982582000.0,-136511000.0
Cash Flow From Continuing Financing Activities,-359074000.0,243034000.0,982582000.0,-136511000.0
Net Other Financing Charges,-4515000.0,-7935000.0,-59816000.0,-1994000.0
Proceeds From Stock Option Exercised,21703000.0,18673000.0,9451000.0,9128000.0
Cash Dividends Paid,-58756000.0,-34493000.0,-33396000.0,-422646000.0
Common Stock Dividend Paid,-58756000.0,-34493000.0,-33396000.0,-422646000.0
Net Common Stock Issuance,-58937000.0,-71811000.0,-120539000.0,270176000.0
Common Stock Payments,-58937000.0,-71811000.0,-120539000.0,-83975000.0
Common Stock Issuance,,0.0,0.0,354151000.0
Net Issuance Payments Of Debt,-258569000.0,338600000.0,1186882000.0,8825000.0
Net Short Term Debt Issuance,,,-246000000.0,12250000.0
Short Term Debt Payments,,,-991310000.0,-538625000.0
Short Term Debt Issuance,,,745310000.0,550875000.0
Net Long Term Debt Issuance,-258569000.0,338600000.0,1186882000.0,8825000.0
Long Term Debt Payments,-846723000.0,-494692000.0,-991310000.0,-667050000.0
Long Term Debt Issuance,588154000.0,833292000.0,2178192000.0,675875000.0
Investing Cash Flow,-60504000.0,-770127000.0,-1056603000.0,-117333000.0
Cash Flow From Continuing Investing Activities,-60504000.0,-770127000.0,-1056603000.0,-117333000.0
Net Other Investing Changes,,-10954000.0,-4081000.0,-7854000.0
Net Investment Purchase And Sale,-9479000.0,-10954000.0,-4081000.0,
Sale Of Investment,2123000.0,0.0,0.0,
Purchase Of Investment,-11602000.0,-10954000.0,-4081000.0,
Net Business Purchase And Sale,-26023000.0,-743007000.0,-1034983000.0,-93032000.0
Purchase Of Business,-26023000.0,-743007000.0,-1034983000.0,-93032000.0
Net PPE Purchase And Sale,-25002000.0,-16166000.0,-17539000.0,-16447000.0
Sale Of PPE,0.0,2380000.0,0.0,0.0
Purchase Of PPE,-25002000.0,-18546000.0,-17539000.0,-16447000.0
Capital Expenditure Reported,,,,-951000.0
Operating Cash Flow,416696000.0,274324000.0,288024000.0,258340000.0
Cash Flow From Continuing Operating Activities,416696000.0,274324000.0,288024000.0,258340000.0
Change In Working Capital,97450000.0,-15092000.0,16106000.0,70895000.0
Change In Other Working Capital,19933000.0,2292000.0,5340000.0,-565000.0
Change In Payables And Accrued Expense,78585000.0,29501000.0,32025000.0,47367000.0
Change In Payable,78585000.0,29501000.0,32025000.0,47367000.0
Change In Account Payable,68733000.0,29181000.0,47957000.0,51185000.0
Change In Tax Payable,9852000.0,320000.0,-15932000.0,-3818000.0
Change In Income Tax Payable,9852000.0,320000.0,-15932000.0,-3818000.0
Change In Prepaid Assets,4112000.0,14053000.0,14260000.0,11705000.0
Change In Receivables,-5180000.0,-60938000.0,-35519000.0,12388000.0
Changes In Account Receivables,-5180000.0,-60938000.0,-35519000.0,12388000.0
Other Non Cash Items,28338000.0,9884000.0,11293000.0,1119000.0
Stock Based Compensation,72972000.0,75206000.0,49045000.0,32114000.0
Provisionand Write Offof Assets,,,1203000.0,-1000000.0
Deferred Tax,-198878000.0,-5126000.0,-19745000.0,16246000.0
Deferred Income Tax,-198878000.0,-5126000.0,-19745000.0,16246000.0
Depreciation Amortization Depletion,71861000.0,71537000.0,52793000.0,36117000.0
Depreciation And Amortization,71861000.0,71537000.0,52793000.0,36117000.0
Operating Gains Losses,18166000.0,-36865000.0,85340000.0,-24672000.0
Pension And Employee Benefit Expense,13580000.0,-15782000.0,95046000.0,177000.0
Earnings Losses From Equity Investments,,,3585000.0,2474000.0
Gain Loss On Investment Securities,5038000.0,-27083000.0,-9770000.0,-347000.0
Net Foreign Currency Exchange Gain Loss,-452000.0,6000000.0,64000.0,-24502000.0
Net Income From Continuing Operations,326787000.0,174780000.0,93192000.0,126521000.0
