,2024-05-31,2023-05-31,2022-05-31,2021-05-31,2020-05-31
Free Cash Flow,839255000.0,827963000.0,-1431191000.0,693737000.0,
Repurchase Of Capital Stock,-62943000.0,-191628000.0,0.0,0.0,
Repayment Of Debt,-240000.0,-48764000.0,-221997000.0,-120000000.0,
Issuance Of Debt,,0.0,0.0,297083000.0,20000000.0
Issuance Of Capital Stock,,0.0,0.0,1512640000.0,0.0
Capital Expenditure,-283388000.0,-143045000.0,-150738000.0,-436348000.0,
Interest Paid Supplemental Data,355000.0,798000.0,5048000.0,4219000.0,
Income Tax Paid Supplemental Data,109154000.0,55195000.0,53049000.0,144377000.0,
End Cash Position,1589104000.0,1805427000.0,1194527000.0,1632127000.0,
Beginning Cash Position,1805427000.0,1194527000.0,1632127000.0,919424000.0,
Effect Of Exchange Rate Changes,-24606000.0,-75830000.0,-94821000.0,106173000.0,
Changes In Cash,-191717000.0,686730000.0,-342779000.0,606530000.0,
Financing Cash Flow,-160438000.0,-246867000.0,-230858000.0,1654084000.0,
Cash Flow From Continuing Financing Activities,-160438000.0,-246867000.0,-230858000.0,1654084000.0,
Net Other Financing Charges,-101186000.0,-19353000.0,-9036000.0,-37568000.0,
Proceeds From Stock Option Exercised,3931000.0,12878000.0,175000.0,1929000.0,
Cash Dividends Paid,,,,,0.0
Common Stock Dividend Paid,,,,,0.0
Net Common Stock Issuance,-62943000.0,-191628000.0,0.0,1512640000.0,
Common Stock Payments,-62943000.0,-191628000.0,0.0,0.0,
Common Stock Issuance,,0.0,0.0,1512640000.0,0.0
Net Issuance Payments Of Debt,-240000.0,-48764000.0,-221997000.0,177083000.0,
Net Short Term Debt Issuance,,0.0,0.0,177083000.0,
Short Term Debt Payments,,0.0,0.0,-120000000.0,
Short Term Debt Issuance,,0.0,0.0,297083000.0,
Net Long Term Debt Issuance,-240000.0,-48764000.0,-221997000.0,0.0,
Long Term Debt Payments,-240000.0,-48764000.0,-221997000.0,0.0,
Long Term Debt Issuance,,,0.0,297083000.0,20000000.0
Investing Cash Flow,-1153922000.0,-37411000.0,1168532000.0,-2177639000.0,
Cash Flow From Continuing Investing Activities,-1153922000.0,-37411000.0,1168532000.0,-2177639000.0,
Net Other Investing Changes,-1388000.0,-2387000.0,-34716000.0,17228000.0,
Net Investment Purchase And Sale,-869569000.0,103700000.0,1377522000.0,-1791210000.0,
Sale Of Investment,2816225000.0,3429042000.0,2361071000.0,3773342000.0,
Purchase Of Investment,-3685794000.0,-3325342000.0,-983549000.0,-5564552000.0,
Net Business Purchase And Sale,0.0,886000.0,-33913000.0,-12701000.0,
Sale Of Business,,886000.0,0.0,0.0,13948000.0
Purchase Of Business,0.0,0.0,-33913000.0,-12701000.0,
Net Intangibles Purchase And Sale,-33995000.0,2112000.0,4990000.0,-7151000.0,
Sale Of Intangibles,0.0,2112000.0,4990000.0,0.0,
Purchase Of Intangibles,-33995000.0,0.0,0.0,-7151000.0,
