,2024-05-31,2023-05-31,2022-05-31,2021-05-31,2020-05-31
Ordinary Shares Number,28995000.0,28539000.0,27120000.0,23725228.0,
Share Issued,28995000.0,28539000.0,27120000.0,23725228.0,
Total Debt,6197000.0,6300000.0,1006000.0,4823000.0,
Tangible Book Value,111593000.0,75600000.0,50989000.0,11449000.0,
Invested Capital,111593000.0,75600000.0,50989000.0,14528000.0,
Working Capital,87340000.0,72722000.0,48993000.0,10123000.0,
Net Tangible Assets,111593000.0,75600000.0,50989000.0,11449000.0,
Capital Lease Obligations,6197000.0,6300000.0,1006000.0,1744000.0,
Common Stock Equity,111593000.0,75600000.0,50989000.0,11449000.0,
Total Capitalization,111593000.0,75600000.0,50989000.0,11449000.0,
Total Equity Gross Minority Interest,111593000.0,75600000.0,50989000.0,11449000.0,
Minority Interest,,,0.0,0.0,-21000.0
Stockholders Equity,111593000.0,75600000.0,50989000.0,11449000.0,
Gains Losses Not Affecting Retained Earnings,-158000.0,-155000.0,-105000.0,-28000.0,
Other Equity Adjustments,-158000.0,-155000.0,-105000.0,-28000.0,
Retained Earnings,-19150000.0,-52306000.0,-66863000.0,-76313000.0,
Additional Paid In Capital,130612000.0,127776000.0,117686000.0,87553000.0,
Capital Stock,289000.0,285000.0,271000.0,237000.0,
Common Stock,289000.0,285000.0,271000.0,237000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,16319000.0,22543000.0,11339000.0,10216000.0,
Total Non Current Liabilities Net Minority Interest,5811000.0,6235000.0,325000.0,1155000.0,
Other Non Current Liabilities,38000.0,41000.0,44000.0,49000.0,
Non Current Deferred Liabilities,41000.0,31000.0,69000.0,99000.0,
Non Current Deferred Revenue,41000.0,31000.0,69000.0,99000.0,
Long Term Debt And Capital Lease Obligation,5732000.0,6163000.0,212000.0,1007000.0,
Long Term Capital Lease Obligation,5732000.0,6163000.0,212000.0,1007000.0,
Long Term Debt,,,,,1026000.0
Current Liabilities,10508000.0,16308000.0,11014000.0,9061000.0,
Current Deferred Liabilities,1345000.0,2822000.0,2415000.0,189000.0,
Current Deferred Revenue,1345000.0,2822000.0,2415000.0,189000.0,
Current Debt And Capital Lease Obligation,465000.0,137000.0,794000.0,3816000.0,
Current Capital Lease Obligation,465000.0,137000.0,794000.0,737000.0,
Current Debt,,,,3079000.0,653000.0
Other Current Borrowings,,,,1679000.0,653000.0
Line Of Credit,,,0.0,1400000.0,0.0
Payables And Accrued Expenses,8698000.0,13349000.0,7805000.0,5056000.0,
Current Accrued Expenses,3366000.0,4143000.0,3597000.0,2158000.0,
Interest Payable,,,0.0,16000.0,0.0
Payables,5332000.0,9206000.0,4208000.0,2898000.0,
Total Tax Payable,,22000.0,13000.0,5000.0,30000.0
Accounts Payable,5332000.0,9206000.0,4195000.0,2893000.0,
Total Assets,127912000.0,98143000.0,62328000.0,21665000.0,
Total Non Current Assets,30064000.0,9113000.0,2321000.0,2481000.0,
Other Non Current Assets,304000.0,231000.0,201000.0,198000.0,
Non Current Deferred Assets,20773000.0,0.0,,,
Non Current Deferred Taxes Assets,20773000.0,0.0,,,
Net PPE,8987000.0,8882000.0,2120000.0,2283000.0,
Accumulated Depreciation,-4966000.0,-7700000.0,-7260000.0,-7032000.0,
Gross PPE,13953000.0,16582000.0,9380000.0,9315000.0,
Leases,1588000.0,1310000.0,1230000.0,1214000.0,
Other Properties,7662000.0,9121000.0,3440000.0,4131000.0,
Machinery Furniture Equipment,4703000.0,6151000.0,4710000.0,3970000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,97848000.0,89030000.0,60007000.0,19184000.0,
Other Current Assets,1423000.0,621000.0,613000.0,551000.0,
Prepaid Assets,,,613000.0,551000.0,512000.0
Inventory,37470000.0,23908000.0,15051000.0,8849000.0,
Finished Goods,1467000.0,2191000.0,83000.0,2000.0,
Work In Process,13593000.0,5764000.0,5461000.0,2988000.0,
Raw Materials,22410000.0,15953000.0,9507000.0,5859000.0,
Receivables,9796000.0,16594000.0,12859000.0,5202000.0,
Accounts Receivable,9796000.0,16594000.0,12859000.0,5202000.0,
Allowance For Doubtful Accounts Receivable,,0.0,0.0,0.0,0.0
Gross Accounts Receivable,,16594000.0,12859000.0,5202000.0,3717000.0
Cash Cash Equivalents And Short Term Investments,49159000.0,47907000.0,31484000.0,4582000.0,
Other Short Term Investments,0.0,17853000.0,0.0,,
Cash And Cash Equivalents,49159000.0,30054000.0,31484000.0,4582000.0,
Cash Equivalents,44130000.0,26872000.0,28529000.0,,
Cash Financial,5029000.0,3182000.0,2955000.0,,
