,2024-10-31,2023-10-31,2022-10-31,2021-10-31,2020-10-31
Treasury Shares Number,,0.0,,,
Ordinary Shares Number,103547762.0,103513735.0,103513735.0,103513735.0,
Share Issued,103547762.0,103513735.0,103513735.0,103513735.0,
Net Debt,79877693.0,79774935.0,91395278.0,81930775.0,
Total Debt,80000000.0,80000000.0,91500000.0,82000000.0,
Tangible Book Value,228453894.0,210167498.0,206835460.0,263513917.0,
Invested Capital,308453894.0,290167498.0,298335460.0,345513917.0,
Net Tangible Assets,228453894.0,210167498.0,206835460.0,263513917.0,
Common Stock Equity,228453894.0,210167498.0,206835460.0,263513917.0,
Total Capitalization,308453894.0,290167498.0,298335460.0,345513917.0,
Total Equity Gross Minority Interest,228453894.0,210167498.0,206835460.0,263513917.0,
Stockholders Equity,228453894.0,210167498.0,206835460.0,263513917.0,
Retained Earnings,-62215847.0,-81560270.0,-86488145.0,-32365906.0,
Additional Paid In Capital,290566193.0,291624254.0,293220091.0,295776309.0,
Capital Stock,103548.0,103514.0,103514.0,103514.0,
Common Stock,103548.0,103514.0,103514.0,103514.0,
Total Liabilities Net Minority Interest,94957966.0,97354887.0,106781985.0,100830823.0,
Derivative Product Liabilities,596.0,8246.0,64591.0,6379.0,
Long Term Debt And Capital Lease Obligation,80000000.0,80000000.0,91500000.0,82000000.0,
Payables,14844266.0,17233500.0,14959397.0,18679100.0,
Other Payable,7159514.0,11539487.0,12153322.0,2728100.0,
Accounts Payable,7684752.0,5694013.0,2806075.0,15951000.0,
Total Assets,323411860.0,307522385.0,313617445.0,364344740.0,
Investments And Advances,317108314.0,301428233.0,307509080.0,358329343.0,
Investmentin Financial Assets,317108314.0,301428233.0,307509080.0,358329343.0,
Available For Sale Securities,11014197.0,22949416.0,,,318526250.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,306009419.0,278456906.0,307506040.0,358320253.0,
Prepaid Assets,,,,1258.0,9513.0
Receivables,6168948.0,5259158.0,6003643.0,5944914.0,
Cash And Cash Equivalents,122307.0,225065.0,104722.0,69225.0,
Cash Financial,122307.0,225065.0,104722.0,69225.0,
Cash Cash Equivalents And Federal Funds Sold,122307.0,825065.0,104722.0,69225.0,
