,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Free Cash Flow,2595000000.0,2219000000.0,3442169609.93596,4190771445.179506,
Repurchase Of Capital Stock,-987000000.0,-1673000000.0,-2770230933.436833,-150856699.975088,
Repayment Of Debt,-2160000000.0,-2102000000.0,-2359062681.932855,-2815069061.920447,
Issuance Of Debt,2612000000.0,3058000000.0,3354841839.705026,1473966839.206134,
Issuance Of Capital Stock,21000000.0,36000000.0,21831942.557733,67816314.6677,
Capital Expenditure,-1510000000.0,-1417000000.0,-1330535610.324083,-866388020.040413,
End Cash Position,1109000000.0,1768000000.0,2681690277.508248,3649624934.259695,
Other Cash Adjustment Outside Changein Cash,-30000000.0,,,,
Beginning Cash Position,1768000000.0,2675000000.0,3198379584.707937,4363772247.90323,
Effect Of Exchange Rate Changes,-33000000.0,-76000000.0,289879681.738793,-394441830.210092,
Changes In Cash,-596000000.0,-831000000.0,-806568988.938482,-319705483.433443,
Financing Cash Flow,-3106000000.0,-3041000000.0,-3952794488.64739,-3866913942.480693,
Net Other Financing Charges,-233000000.0,-178000000.0,-18193285.464778,-58128269.715171,
Cash Dividends Paid,-2242000000.0,-2065000000.0,-2083737628.565884,-2278074570.266006,
Common Stock Dividend Paid,-2242000000.0,-2065000000.0,-2083737628.565884,-2278074570.266006,
Net Common Stock Issuance,-966000000.0,-1637000000.0,-2748398990.8791,-83040385.307388,
Common Stock Payments,-987000000.0,-1673000000.0,-2770230933.436833,-150856699.975088,
Common Stock Issuance,21000000.0,36000000.0,21831942.557733,67816314.6677,
Net Issuance Payments Of Debt,452000000.0,956000000.0,995779157.772172,-1341102222.714313,
Net Long Term Debt Issuance,452000000.0,956000000.0,995779157.772172,-1341102222.714313,
Long Term Debt Payments,-2160000000.0,-2102000000.0,-2359062681.932855,-2815069061.920447,
Long Term Debt Issuance,2612000000.0,3058000000.0,3354841839.705026,1473966839.206134,
Investing Cash Flow,-1595000000.0,-1426000000.0,-1626479720.551135,-1509951006.172669,
Net Business Purchase And Sale,-52000000.0,43000000.0,-229235396.8562,-656019043.928364,
Sale Of Business,87000000.0,559000000.0,99456627.207452,19376089.905057,
Purchase Of Business,-139000000.0,-516000000.0,-328692024.063652,-675395133.833421,
Net PPE Purchase And Sale,-1496000000.0,-1401000000.0,-1309916553.464002,-848395936.557146,
Sale Of PPE,14000000.0,16000000.0,20619056.860082,17992083.483267,
Purchase Of PPE,-1510000000.0,-1417000000.0,-1330535610.324083,-866388020.040413,
Capital Expenditure Reported,,,,,-861623298.293986
Operating Cash Flow,4105000000.0,3636000000.0,4772705220.260043,5057159465.219919,
Taxes Refund Paid,-1099000000.0,-1443000000.0,-1151028527.071609,-1179173471.364907,
Interest Received Cfo,156000000.0,157000000.0,133417426.741704,123176571.539292,
Interest Paid Cfo,-1017000000.0,-822000000.0,-531243935.571512,-608962825.587511,
Dividend Received Cfo,269000000.0,271000000.0,230448282.553852,401361862.319041,
Change In Working Capital,-768000000.0,-1414000000.0,-217106539.879682,458106125.612423,
Change In Payable,-546000000.0,-746000000.0,1138899670.09509,1688487834.583552,
Change In Inventory,-156000000.0,-810000000.0,-897535416.262371,-613114844.85288,
Change In Receivables,-66000000.0,142000000.0,-458470793.712401,-617266864.11825,
Other Non Cash Items,885000000.0,708000000.0,504560450.223171,501010324.687907,
Deferred Tax,1294000000.0,1163000000.0,1272317096.836794,1255293824.563346,
Depreciation And Amortization,493000000.0,1297000000.0,593101106.151756,618650870.540039,
Amortization Cash Flow,,,54579856.394333,,
Depreciation,493000000.0,1297000000.0,538521249.757423,618650870.540039,
Pension And Employee Benefit Expense,,-25000000.0,-89000000.0,-30000000.0,-109000000.0
Gain Loss On Sale Of PPE,,-26487393.262112,-110372598.486319,0.0,-2461780.852269
Gain Loss On Sale Of Business,70000000.0,-360000000.0,138268969.532311,-4152019.265369,
Net Income From Continuing Operations,4166000000.0,4479000000.0,4048612458.761886,3873833974.589642,
