,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,3818814.566116,-2004.8,44640.0,0.0
Tax Rate For Calcs,0.250086,0.2506,0.248,0.2381
Total Unusual Items,15270000.0,-8000.0,180000.0,0.0
Total Unusual Items Excluding Goodwill,15270000.0,-8000.0,180000.0,0.0
Net Income From Continuing Operation Net Minority Interest,34844000.0,33659000.0,43012000.0,35444000.0
Reconciled Depreciation,3232000.0,3536000.0,4269000.0,4099000.0
Net Interest Income,112405000.0,109615000.0,109026000.0,104835000.0
Interest Expense,50716000.0,12204000.0,4050000.0,5408000.0
Interest Income,163121000.0,121819000.0,113076000.0,110243000.0
Normalized Income,23392814.566116,33664995.2,42876640.0,35444000.0
Net Income From Continuing And Discontinued Operation,34844000.0,33659000.0,43012000.0,35444000.0
Diluted Average Shares,14737870.0,14989810.0,15353445.0,15280325.0
Basic Average Shares,14706141.0,14955756.0,15241957.0,15216749.0
Diluted EPS,2.36,2.25,2.8,2.32
Basic EPS,2.37,2.25,2.82,2.33
Diluted NI Availto Com Stockholders,34844000.0,33659000.0,43012000.0,35444000.0
Net Income Common Stockholders,34844000.0,33659000.0,43012000.0,35444000.0
Net Income,34844000.0,33659000.0,43012000.0,35444000.0
Net Income Including Noncontrolling Interests,34844000.0,33659000.0,43012000.0,35444000.0
Net Income Continuous Operations,34844000.0,33659000.0,43012000.0,35444000.0
Tax Provision,11620000.0,11256000.0,14187000.0,11079000.0
Pretax Income,46464000.0,44915000.0,57199000.0,46523000.0
Special Income Charges,15270000.0,-8000.0,180000.0,0.0
Other Special Charges,-15270000.0,8000.0,-180000.0,
Restructuring And Mergern Acquisition,,,0.0,0.0
Gain On Sale Of Security,-14395000.0,1408000.0,344000.0,-352000.0
Selling General And Administration,53192000.0,48781000.0,43952000.0,42067000.0
Selling And Marketing Expense,2215000.0,1728000.0,1521000.0,1889000.0
General And Administrative Expense,50977000.0,47053000.0,42431000.0,40178000.0
Other Gand A,,1563000.0,1157000.0,717000.0
Salaries And Wages,50977000.0,47053000.0,42431000.0,40178000.0
Total Revenue,118163000.0,130351000.0,127375000.0,121623000.0
Operating Revenue,118163000.0,130351000.0,127375000.0,121623000.0
Occupancy And Equipment,10160000.0,9718000.0,9837000.0,9842000.0
Professional Expense And Contract Services Expense,5293000.0,3061000.0,7652000.0,4263000.0
Other Non Interest Expense,14643000.0,13201000.0,12565000.0,10378000.0
