,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-3045630.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.21,0.27,0.27
Normalized EBITDA,9045000.0,-23598000.0,-5188000.0,1852000.0
Total Unusual Items,-14503000.0,0.0,0.0,
Total Unusual Items Excluding Goodwill,-14503000.0,0.0,0.0,
Net Income From Continuing Operation Net Minority Interest,-31911000.0,-18410000.0,-11472000.0,-812000.0
Reconciled Depreciation,12996000.0,6143000.0,661000.0,730000.0
Reconciled Cost Of Revenue,33805000.0,30187000.0,17698000.0,12311000.0
EBITDA,-5458000.0,-23598000.0,-5188000.0,1852000.0
EBIT,-18454000.0,-29741000.0,-5849000.0,1122000.0
Net Interest Income,3420000.0,13348000.0,-4386000.0,-734000.0
Interest Expense,,,4386000.0,734000.0
Normalized Income,-20453630.0,-18410000.0,-11472000.0,-812000.0
Net Income From Continuing And Discontinued Operation,-31911000.0,-18410000.0,-11472000.0,-812000.0
Total Expenses,158336000.0,156858000.0,96140000.0,67679000.0
Total Operating Income As Reported,-32957000.0,-29741000.0,-5849000.0,1122000.0
Diluted Average Shares,138577786.0,130756484.0,26745020.0,118941618.0
Basic Average Shares,138577786.0,130756484.0,26745020.0,118941618.0
Diluted EPS,-0.23,-0.14,-3.31,-0.068176
Basic EPS,-0.23,-0.14,-3.31,-0.068176
Diluted NI Availto Com Stockholders,-31911000.0,-18410000.0,-88535000.0,-8109000.0
Net Income Common Stockholders,-31911000.0,-18410000.0,-88535000.0,-8109000.0
Preferred Stock Dividends,,,77063000.0,7297000.0
Net Income,-31911000.0,-18410000.0,-11472000.0,-812000.0
Net Income Including Noncontrolling Interests,-31911000.0,-18410000.0,-11472000.0,-812000.0
Net Income Continuous Operations,-31911000.0,-18410000.0,-11472000.0,-812000.0
Tax Provision,2374000.0,2017000.0,1237000.0,1200000.0
Pretax Income,-29537000.0,-16393000.0,-10235000.0,388000.0
Other Income Expense,-14503000.0,,,
Special Income Charges,-14503000.0,0.0,0.0,
Impairment Of Capital Assets,14503000.0,0.0,0.0,
Net Non Operating Interest Income Expense,3420000.0,13348000.0,-4386000.0,-734000.0
Total Other Finance Cost,-3420000.0,-13348000.0,4386000.0,
Interest Expense Non Operating,,,4386000.0,734000.0
Operating Income,-18454000.0,-29741000.0,-5849000.0,1122000.0
Operating Expense,124531000.0,126671000.0,78442000.0,55368000.0
Depreciation Amortization Depletion Income Statement,12996000.0,6143000.0,661000.0,730000.0
Depreciation And Amortization In Income Statement,12996000.0,6143000.0,661000.0,730000.0
Research And Development,26878000.0,31118000.0,24299000.0,18014000.0
Selling General And Administration,84657000.0,89410000.0,53482000.0,36624000.0
Selling And Marketing Expense,45571000.0,50266000.0,32841000.0,28521000.0
General And Administrative Expense,39086000.0,39144000.0,20641000.0,8103000.0
Other Gand A,39086000.0,39144000.0,20641000.0,8103000.0
Gross Profit,106077000.0,96930000.0,72593000.0,56490000.0
Cost Of Revenue,33805000.0,30187000.0,17698000.0,12311000.0
Total Revenue,139882000.0,127117000.0,90291000.0,68801000.0
Operating Revenue,139882000.0,127117000.0,90291000.0,68801000.0
