,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,19125608.568647,-4190272.968838,-731786000.0,-294034000.0,
Tax Rate For Calcs,0.313535,0.322329,0.341,0.263,
Total Unusual Items,61000000.0,-13000000.0,-2146000000.0,-1118000000.0,
Total Unusual Items Excluding Goodwill,61000000.0,-13000000.0,-2146000000.0,-1118000000.0,
Net Income From Continuing Operation Net Minority Interest,10054000000.0,8019000000.0,6358000000.0,4373000000.0,
Reconciled Depreciation,1533000000.0,1403000000.0,1328000000.0,1234000000.0,
Net Interest Income,25267000000.0,23089000000.0,19124000000.0,14686000000.0,
Interest Expense,,24760000000.0,12308000000.0,8328000000.0,7798000000.0
Interest Income,25267000000.0,23089000000.0,31432000000.0,23014000000.0,
Normalized Income,10012125608.568647,8027809727.031162,7772214000.0,5196966000.0,
Net Income From Continuing And Discontinued Operation,10054000000.0,8019000000.0,6358000000.0,4653000000.0,
Diluted Average Shares,5770000000.0,5955000000.0,6189000000.0,6401000000.0,
Basic Average Shares,5770000000.0,5955000000.0,6189000000.0,6401000000.0,
Diluted EPS,1.68,1.29,0.98,0.67,
Basic EPS,1.68,1.29,0.98,0.67,
Diluted NI Availto Com Stockholders,9666000000.0,7675000000.0,6045000000.0,4293000000.0,
Net Income Common Stockholders,9666000000.0,7675000000.0,6045000000.0,4293000000.0,
Otherunder Preferred Stock Dividend,388000000.0,344000000.0,313000000.0,360000000.0,
Net Income,10054000000.0,8019000000.0,6358000000.0,4653000000.0,
Minority Interests,-521000000.0,-397000000.0,-405000000.0,-965000000.0,
Net Income Including Noncontrolling Interests,10575000000.0,8416000000.0,6763000000.0,5618000000.0,
Net Income From Tax Loss Carryforward,,,,,-1780000000.0
Net Income Discontinuous Operations,,0.0,0.0,280000000.0,-1729000000.0
Net Income Continuous Operations,10575000000.0,8416000000.0,6763000000.0,5338000000.0,
Tax Provision,4830000000.0,4003000000.0,3505000000.0,1909000000.0,
Pretax Income,15405000000.0,12419000000.0,10268000000.0,7247000000.0,
Special Income Charges,61000000.0,-13000000.0,-2114000000.0,-1014000000.0,
Gain On Sale Of Business,,28000000.0,-11000000.0,24000000.0,-7000000.0
Other Special Charges,-61000000.0,13000000.0,1897000000.0,720000000.0,
Write Off,,63000000.0,234000000.0,138000000.0,302000000.0
Impairment Of Capital Assets,,42000000.0,-28000000.0,180000000.0,144000000.0
Restructuring And Mergern Acquisition,,0.0,0.0,0.0,0.0
Gain On Sale Of Security,0.0,0.0,37000000.0,680000000.0,
Depreciation Amortization Depletion Income Statement,1533000000.0,1403000000.0,1328000000.0,1234000000.0,
Depreciation And Amortization In Income Statement,1533000000.0,1403000000.0,1328000000.0,1234000000.0,
Amortization,,536000000.0,510000000.0,494000000.0,507000000.0
Amortization Of Intangibles Income Statement,,536000000.0,510000000.0,494000000.0,507000000.0
Depreciation Income Statement,,867000000.0,818000000.0,740000000.0,781000000.0
Selling General And Administration,12660000000.0,10905000000.0,9472000000.0,8459000000.0,
Selling And Marketing Expense,,349000000.0,266000000.0,207000000.0,186000000.0
General And Administrative Expense,12660000000.0,10905000000.0,9206000000.0,8252000000.0,
Other Gand A,5001000000.0,4375000000.0,2697000000.0,2316000000.0,
Insurance And Claims,,1017000000.0,997000000.0,829000000.0,800000000.0
Salaries And Wages,7659000000.0,6530000000.0,5512000000.0,5107000000.0,
Total Revenue,35482000000.0,29542000000.0,28065000000.0,22996000000.0,
Operating Revenue,35482000000.0,29542000000.0,28065000000.0,22996000000.0,
Occupancy And Equipment,,520000000.0,440000000.0,380000000.0,404000000.0
Other Non Interest Expense,198000000.0,373000000.0,1074000000.0,1636000000.0,
