,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-7466023.319564,-7268520.0,-3187104.394263,-89891370.0
Tax Rate For Calcs,0.26064,0.21,0.227683,0.27
Normalized EBITDA,518880000.0,340178000.0,460127000.0,205779000.0
Total Unusual Items,-28645000.0,-34612000.0,-13998000.0,-332931000.0
Total Unusual Items Excluding Goodwill,-28645000.0,-34612000.0,-13998000.0,-332931000.0
Net Income From Continuing Operation Net Minority Interest,117596000.0,2493000.0,151853000.0,-184093000.0
Reconciled Depreciation,223130000.0,197542000.0,181035000.0,176267000.0
Reconciled Cost Of Revenue,2012114000.0,1961361000.0,1476374000.0,994413000.0
EBITDA,490235000.0,305566000.0,446129000.0,-127152000.0
EBIT,267105000.0,108024000.0,265094000.0,-303419000.0
Net Interest Income,-61439000.0,-86602000.0,-66660000.0,-52139000.0
Interest Expense,108054000.0,103071000.0,68474000.0,57648000.0
Interest Income,46615000.0,16469000.0,1814000.0,5509000.0
Normalized Income,138774976.680436,29836480.0,162663895.605737,58946630.0
Net Income From Continuing And Discontinued Operation,117596000.0,2493000.0,151853000.0,-184093000.0
Total Expenses,2260231000.0,2175571000.0,1430837000.0,964759000.0
Rent Expense Supplemental,24948000.0,23621000.0,21242000.0,9828000.0
Total Operating Income As Reported,220981000.0,91646000.0,263075000.0,-280985000.0
Diluted Average Shares,18019000.0,18034000.0,17231000.0,15992000.0
Basic Average Shares,17945000.0,17959000.0,17212000.0,15992000.0
Diluted EPS,6.29,0.14,8.68,-11.53
Basic EPS,6.32,0.14,8.69,-11.53
Diluted NI Availto Com Stockholders,113421000.0,2461000.0,149638000.0,-184329000.0
Average Dilution Earnings,13000.0,0.0,3000.0,
Net Income Common Stockholders,113408000.0,2461000.0,149635000.0,-184329000.0
Otherunder Preferred Stock Dividend,4188000.0,32000.0,2218000.0,236000.0
Net Income,117596000.0,2493000.0,151853000.0,-184093000.0
Net Income Including Noncontrolling Interests,117596000.0,2493000.0,151853000.0,-184093000.0
Net Income Continuous Operations,117596000.0,2493000.0,151853000.0,-184093000.0
Tax Provision,41455000.0,2460000.0,44767000.0,-176974000.0
Pretax Income,159051000.0,4953000.0,196620000.0,-361067000.0
Other Income Expense,-29136000.0,-34703000.0,-13793000.0,-334242000.0
Other Non Operating Income Expenses,-491000.0,-91000.0,205000.0,-1311000.0
Special Income Charges,-28645000.0,-34612000.0,-13998000.0,-332931000.0
Other Special Charges,28645000.0,34612000.0,13998000.0,332931000.0
Net Non Operating Interest Income Expense,-61439000.0,-86602000.0,-66660000.0,-52139000.0
Interest Expense Non Operating,108054000.0,103071000.0,68474000.0,57648000.0
Interest Income Non Operating,46615000.0,16469000.0,1814000.0,5509000.0
Operating Income,249626000.0,126258000.0,277073000.0,25314000.0
Operating Expense,248117000.0,214210000.0,-45537000.0,-29654000.0
Other Operating Expenses,133501000.0,113532000.0,-118279000.0,-73171000.0
Selling General And Administration,114616000.0,100678000.0,72742000.0,43517000.0
Selling And Marketing Expense,114616000.0,100678000.0,72742000.0,43517000.0
Gross Profit,497743000.0,340468000.0,231536000.0,-4340000.0
Cost Of Revenue,2012114000.0,1961361000.0,1476374000.0,994413000.0
Total Revenue,2509857000.0,2301829000.0,1707910000.0,990073000.0
Operating Revenue,2505524000.0,2299658000.0,1706107000.0,975534000.0
