,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Ordinary Shares Number,15449451.0,15691667.0,14900000.0,12000000.0,
Share Issued,15449451.0,15691667.0,14900000.0,12000000.0,
Total Debt,13250516.0,13905921.0,14809302.0,,
Tangible Book Value,21498557.0,22393017.0,30349777.0,25148711.0,
Invested Capital,34749073.0,40635341.0,65072587.0,45565172.0,
Working Capital,17300813.0,21526611.0,19507339.0,11707244.0,
Net Tangible Assets,21498557.0,22393017.0,30349777.0,25148711.0,
Capital Lease Obligations,0.0,224822.0,0.0,,
Common Stock Equity,21498557.0,26954242.0,50263285.0,45565172.0,
Total Capitalization,34749073.0,40635341.0,65072587.0,45565172.0,
Total Equity Gross Minority Interest,21498557.0,26954242.0,50263285.0,45565172.0,
Stockholders Equity,21498557.0,26954242.0,50263285.0,45565172.0,
Gains Losses Not Affecting Retained Earnings,-949584.0,-216045.0,3186013.0,1727608.0,
Other Equity Adjustments,-949584.0,-216045.0,3186013.0,1727608.0,
Foreign Currency Translation Adjustments,,,,982018.0,-1406288.0
Retained Earnings,3389754.0,8111900.0,29018885.0,30419177.0,
Additional Paid In Capital,19055297.0,19055407.0,18055407.0,13415987.0,
Capital Stock,3090.0,2980.0,2980.0,2400.0,
Common Stock,3090.0,2980.0,2980.0,2400.0,
Total Liabilities Net Minority Interest,14824526.0,16688396.0,22829600.0,13640721.0,
Total Non Current Liabilities Net Minority Interest,13250516.0,13684529.0,14813015.0,312896.0,
Non Current Deferred Liabilities,0.0,3430.0,3713.0,312896.0,
Non Current Deferred Revenue,0.0,3430.0,3713.0,312896.0,
Long Term Debt And Capital Lease Obligation,13250516.0,13681099.0,14809302.0,,
Long Term Debt,13250516.0,13681099.0,14809302.0,,
Current Liabilities,1574010.0,3003867.0,8016585.0,13327825.0,
Current Deferred Liabilities,111630.0,1385477.0,6903475.0,11456667.0,
Current Deferred Revenue,111630.0,1357236.0,6864731.0,11456667.0,
Current Deferred Taxes Liabilities,0.0,28241.0,38744.0,0.0,
Current Debt And Capital Lease Obligation,,224822.0,,,
Current Capital Lease Obligation,0.0,224822.0,0.0,,
Pensionand Other Post Retirement Benefit Plans Current,,,0.0,5077.0,3095.0
Payables And Accrued Expenses,1462380.0,1393568.0,1113110.0,1866081.0,
Current Accrued Expenses,1211563.0,1058703.0,841550.0,846852.0,
Interest Payable,992703.0,202405.0,219097.0,0.0,
Payables,250817.0,334865.0,271560.0,1019229.0,
Other Payable,3322.0,,20000.0,200000.0,227525.0
Dueto Related Parties Current,52936.0,54588.0,46649.0,257037.0,
Total Tax Payable,194559.0,258383.0,127645.0,448485.0,
Income Tax Payable,189588.0,211046.0,81610.0,375467.0,
Accounts Payable,0.0,21894.0,77266.0,113707.0,
Total Assets,36323083.0,43642638.0,73092885.0,59205893.0,
Total Non Current Assets,17448260.0,19112160.0,45568961.0,34170824.0,
Non Current Prepaid Assets,,,0.0,28406.0,97035.0
Investments And Advances,17393830.0,14296824.0,14956443.0,0.0,
Goodwill And Other Intangible Assets,0.0,4561225.0,19913508.0,20416461.0,
Other Intangible Assets,,254646.0,15332396.0,20416461.0,19294740.0
Goodwill,0.0,4306579.0,4581112.0,0.0,
Net PPE,54430.0,254111.0,10699010.0,13725957.0,
Accumulated Depreciation,-19763377.0,-20319594.0,-11234271.0,-8633295.0,
Gross PPE,19817807.0,20573705.0,21933281.0,22359252.0,
Construction In Progress,,,,,0.0
Other Properties,301547.0,311345.0,,,
Machinery Furniture Equipment,19516260.0,20262360.0,21933281.0,22359252.0,
Current Assets,18874823.0,24530478.0,27523924.0,25035069.0,
Other Current Assets,,,,,1752.0
Restricted Cash,,,0.0,150001.0,
Prepaid Assets,1000744.0,3038773.0,3404525.0,1784537.0,
Receivables,41088.0,492919.0,285274.0,83980.0,
Other Receivables,33745.0,34815.0,33059.0,5713192.0,
Duefrom Related Parties Current,,0.0,0.0,,
Accounts Receivable,7343.0,458104.0,252215.0,83980.0,
Allowance For Doubtful Accounts Receivable,-162500.0,0.0,0.0,0.0,
Gross Accounts Receivable,169843.0,458104.0,252215.0,83980.0,
Cash Cash Equivalents And Short Term Investments,17832991.0,20998786.0,23834125.0,23016551.0,
Other Short Term Investments,,,0.0,5563191.0,
Cash And Cash Equivalents,17832991.0,20998786.0,23834125.0,17453360.0,
Cash Equivalents,211.0,218.0,236.0,0.0,
Cash Financial,17832780.0,20998568.0,23833889.0,17453360.0,
