,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-48543.85347,42410.225738,7393.824656,2808.800744
Tax Rate For Calcs,0.117256,0.182018,0.168041,0.127673
Normalized EBITDA,-25008000.0,-27857000.0,-22390000.0,-10638000.0
Total Unusual Items,-414000.0,233000.0,44000.0,22000.0
Total Unusual Items Excluding Goodwill,-414000.0,233000.0,44000.0,22000.0
Net Income From Continuing Operation Net Minority Interest,-22555000.0,-21198000.0,-18457000.0,-8445000.0
Reconciled Depreciation,31000.0,32000.0,43000.0,20000.0
EBITDA,-25422000.0,-27624000.0,-22346000.0,-10616000.0
EBIT,-25453000.0,-27656000.0,-22389000.0,-10636000.0
Net Interest Income,266000.0,210000.0,16000.0,42000.0
Interest Income,266000.0,210000.0,16000.0,42000.0
Normalized Income,-22189543.85347,-21388589.774262,-18493606.175344,-8464191.199256
Net Income From Continuing And Discontinued Operation,-22555000.0,-21198000.0,-18457000.0,-8445000.0
Total Expenses,25873000.0,27656000.0,22389000.0,10636000.0
Total Operating Income As Reported,-25453000.0,-27656000.0,-22389000.0,-10636000.0
Diluted NI Availto Com Stockholders,-22756000.0,-21399000.0,-18658000.0,-12421000.0
Net Income Common Stockholders,-22756000.0,-21399000.0,-18658000.0,-12421000.0
Otherunder Preferred Stock Dividend,,0.0,0.0,3775000.0
Preferred Stock Dividends,201000.0,201000.0,201000.0,201000.0
Net Income,-22555000.0,-21198000.0,-18457000.0,-8445000.0
Net Income Including Noncontrolling Interests,-22555000.0,-21198000.0,-18457000.0,-8445000.0
Net Income Continuous Operations,-22555000.0,-21198000.0,-18457000.0,-8445000.0
Tax Provision,-2996000.0,-4717000.0,-3728000.0,-1236000.0
Pretax Income,-25551000.0,-25915000.0,-22185000.0,-9681000.0
Other Income Expense,-364000.0,1531000.0,188000.0,913000.0
Other Non Operating Income Expenses,50000.0,1298000.0,144000.0,891000.0
Gain On Sale Of Security,-414000.0,233000.0,44000.0,22000.0
Net Non Operating Interest Income Expense,266000.0,210000.0,16000.0,42000.0
Interest Income Non Operating,266000.0,210000.0,16000.0,42000.0
Operating Income,-25453000.0,-27656000.0,-22389000.0,-10636000.0
Operating Expense,25873000.0,27656000.0,22389000.0,10636000.0
Research And Development,19155000.0,20274000.0,14928000.0,4759000.0
Selling General And Administration,6718000.0,7382000.0,7461000.0,5877000.0
General And Administrative Expense,6718000.0,7382000.0,7461000.0,5877000.0
Other Gand A,6718000.0,7382000.0,7461000.0,5877000.0
Total Revenue,420000.0,0.0,0.0,0.0
Operating Revenue,420000.0,0.0,0.0,0.0
