,2024-07-31,2023-07-31,2022-07-31,2021-07-31,2020-07-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,
Normalized EBITDA,-61463199.0,-25335650.0,-15133550.0,-6953939.0,
Total Unusual Items,28217020.0,2078657.0,-11689102.0,-6768451.0,
Total Unusual Items Excluding Goodwill,28217020.0,2078657.0,-11689102.0,-6768451.0,
Net Income From Continuing Operation Net Minority Interest,-4791466.0,-20302394.0,-26838903.0,-13816200.0,
Reconciled Depreciation,83897.0,15271.0,15272.0,15256.0,
EBITDA,-33246179.0,-23256993.0,-26822652.0,-13722390.0,
EBIT,-33330076.0,-23272264.0,-26837924.0,-13737646.0,
Net Interest Income,288018.0,891213.0,135752.0,-75405.0,
Interest Expense,,0.0,979.0,78554.0,29480.0
Interest Income,288018.0,891213.0,136731.0,3149.0,
Normalized Income,-33008486.0,-22381051.0,-15149801.0,-7047749.0,
Net Income From Continuing And Discontinued Operation,-4791466.0,-20302394.0,-26838903.0,-13816200.0,
Total Expenses,33330076.0,23272264.0,15285553.0,6972344.0,
Rent Expense Supplemental,,,,11939.0,21023.0
Total Operating Income As Reported,-33330076.0,-23272264.0,-15288941.0,-6973498.0,
Diluted Average Shares,16454932.0,15619676.0,15494091.0,4519579.0,
Basic Average Shares,16454932.0,15619676.0,15494091.0,4519579.0,
Diluted EPS,-0.29,-1.3,-1.73,-0.09,
Basic EPS,-0.29,-1.3,-1.73,-0.09,
Diluted NI Availto Com Stockholders,-4791466.0,-20302394.0,-26838903.0,-13816200.0,
Net Income Common Stockholders,-4791466.0,-20302394.0,-26838903.0,-13816200.0,
Net Income,-4791466.0,-20302394.0,-26838903.0,-13816200.0,
Minority Interests,140082.0,0.0,,,
Net Income Including Noncontrolling Interests,-4931548.0,-20302394.0,-26838903.0,-13816200.0,
Net Income Continuous Operations,-4931548.0,-20302394.0,-26838903.0,-13816200.0,
Pretax Income,-4931548.0,-20302394.0,-26838903.0,-13816200.0,
Other Income Expense,28110510.0,2078657.0,-11689102.0,-6768451.0,
Other Non Operating Income Expenses,,,,,-64385.0
Special Income Charges,,,0.0,-141703.0,0.0
Other Special Charges,,,,141703.0,
Earnings From Equity Interest,-106510.0,0.0,,,
Gain On Sale Of Security,28217020.0,2078657.0,-11689102.0,-6626748.0,
Net Non Operating Interest Income Expense,288018.0,891213.0,135752.0,-75405.0,
Total Other Finance Cost,,,11658372.0,4448957.0,
Interest Expense Non Operating,,0.0,979.0,78554.0,29480.0
Interest Income Non Operating,288018.0,891213.0,136731.0,3149.0,
Operating Income,-33330076.0,-23272264.0,-15285553.0,-6972344.0,
Operating Expense,33330076.0,23272264.0,15285553.0,6972344.0,
Other Operating Expenses,,,-3388.0,-3691.0,-23284.0
Depreciation Amortization Depletion Income Statement,,,,15254.0,15255.0
Depreciation And Amortization In Income Statement,,,,15254.0,15255.0
Amortization,,,,15254.0,15255.0
Amortization Of Intangibles Income Statement,,,,15254.0,15255.0
Depreciation Income Statement,,,,15254.0,15255.0
Research And Development,27177807.0,15336638.0,8021489.0,2020899.0,
Selling General And Administration,6152269.0,7935626.0,7267452.0,4955136.0,
General And Administrative Expense,6152269.0,7935626.0,7267452.0,4955136.0,
Other Gand A,6152269.0,7935626.0,7267452.0,4955136.0,
Insurance And Claims,,,,318034.0,15476.0
Rent And Landing Fees,,,,11939.0,21023.0
Salaries And Wages,,,,2147392.0,204437.0
Total Revenue,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,
