,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Free Cash Flow,-3189645.0,-3645209.0,-7427274.0,-6177012.0,
Repurchase Of Capital Stock,,,,,0.0
Issuance Of Debt,,,,0.0,1920600.0
Issuance Of Capital Stock,0.0,1850503.0,3869550.0,12796229.0,
Capital Expenditure,-375866.0,-396033.0,-711622.0,-842326.0,
End Cash Position,2071016.0,5260661.0,7155367.0,10713091.0,
Beginning Cash Position,5260661.0,7055367.0,10713091.0,4093874.0,
Changes In Cash,-3189645.0,-1794706.0,-3557724.0,6619217.0,
Financing Cash Flow,0.0,1850503.0,3869550.0,12796229.0,
Cash Flow From Continuing Financing Activities,0.0,1850503.0,3869550.0,12796229.0,
Net Other Financing Charges,,,,,4770222.0
Net Common Stock Issuance,0.0,1850503.0,3869550.0,12796229.0,
Common Stock Payments,,,,,0.0
Common Stock Issuance,0.0,1850503.0,3869550.0,12796229.0,
Net Issuance Payments Of Debt,,,,0.0,1920600.0
Net Short Term Debt Issuance,,,,0.0,1920600.0
Short Term Debt Issuance,,,,0.0,1920600.0
Investing Cash Flow,-375866.0,-396033.0,-711622.0,-842326.0,
Cash Flow From Continuing Investing Activities,-375866.0,-396033.0,-711622.0,-842326.0,
Net Intangibles Purchase And Sale,,,,-768899.0,-784987.0
Purchase Of Intangibles,,,,-768899.0,-784987.0
Net PPE Purchase And Sale,-1166.0,-27124.0,-16575.0,-73427.0,
Purchase Of PPE,-1166.0,-27124.0,-16575.0,-73427.0,
Capital Expenditure Reported,-374700.0,-368909.0,-695047.0,-768899.0,
Operating Cash Flow,-2813779.0,-3249176.0,-6715652.0,-5334686.0,
Cash Flow From Continuing Operating Activities,-2813779.0,-3249176.0,-6715652.0,-5334686.0,
Change In Working Capital,221267.0,-29828.0,-122368.0,454.0,
Change In Other Working Capital,-53958.0,-288714.0,9472.0,137423.0,
Change In Payables And Accrued Expense,587095.0,-194064.0,92280.0,-74854.0,
Change In Accrued Expense,608258.0,-141852.0,14362.0,-28054.0,
Change In Payable,-21163.0,-52212.0,77918.0,-46800.0,
Change In Account Payable,-21163.0,-52212.0,77918.0,-46800.0,
Change In Prepaid Assets,-296810.0,453405.0,-260695.0,-72115.0,
Change In Receivables,-15060.0,-455.0,36575.0,10000.0,
Changes In Account Receivables,-15060.0,-455.0,36575.0,10000.0,
Other Non Cash Items,,71938.0,148948.0,4623359.0,79000.0
Stock Based Compensation,834469.0,179534.0,1442087.0,876295.0,
Asset Impairment Charge,,,,0.0,15305.0
Depreciation Amortization Depletion,533667.0,682483.0,875604.0,751498.0,
Depreciation And Amortization,533667.0,682483.0,875604.0,751498.0,
Net Income From Continuing Operations,-4403182.0,-4153303.0,-9059923.0,-11586292.0,
