,2024-04-30,2023-04-30,2022-04-30,2021-04-30,2020-04-30
Treasury Shares Number,,,,,225250.0
Ordinary Shares Number,5271309.0,5254909.0,5240309.0,7323370.0,
Share Issued,5271309.0,5254909.0,5240309.0,7323370.0,
Total Debt,35000.0,44000.0,2030000.0,3448000.0,
Tangible Book Value,118050000.0,111000000.0,83162000.0,88889000.0,
Invested Capital,118085000.0,111044000.0,85192000.0,92337000.0,
Working Capital,92448000.0,83091000.0,73701000.0,76198000.0,
Net Tangible Assets,118050000.0,111000000.0,83162000.0,88889000.0,
Common Stock Equity,118050000.0,111000000.0,83162000.0,88889000.0,
Total Capitalization,118085000.0,111044000.0,85192000.0,92337000.0,
Total Equity Gross Minority Interest,118050000.0,111000000.0,83162000.0,88889000.0,
Stockholders Equity,118050000.0,111000000.0,83162000.0,88889000.0,
Gains Losses Not Affecting Retained Earnings,1230000.0,1170000.0,-4573000.0,-4623000.0,
Other Equity Adjustments,1230000.0,1170000.0,-4573000.0,-4623000.0,
Treasury Stock,,,,,4215000.0
Retained Earnings,83308000.0,76618000.0,54828000.0,47710000.0,
Additional Paid In Capital,32986000.0,32686000.0,32383000.0,45072000.0,
Capital Stock,526000.0,526000.0,524000.0,730000.0,
Common Stock,526000.0,526000.0,524000.0,730000.0,
Total Liabilities Net Minority Interest,4780000.0,4895000.0,11755000.0,8477000.0,
Total Non Current Liabilities Net Minority Interest,35000.0,44000.0,2030000.0,3924000.0,
Employee Benefits,,,0.0,476000.0,5014000.0
Non Current Pension And Other Postretirement Benefit Plans,,,0.0,476000.0,5014000.0
Non Current Deferred Liabilities,,,,1769000.0,1117000.0
Non Current Deferred Revenue,,,,1769000.0,1117000.0
Long Term Debt And Capital Lease Obligation,35000.0,44000.0,2030000.0,3448000.0,
Long Term Debt,35000.0,44000.0,2030000.0,3448000.0,
Current Liabilities,4745000.0,4851000.0,9725000.0,4553000.0,
Current Deferred Liabilities,1240000.0,1319000.0,1357000.0,1769000.0,
Current Deferred Revenue,1240000.0,1319000.0,1357000.0,1769000.0,
Line Of Credit,0.0,0.0,,,
Pensionand Other Post Retirement Benefit Plans Current,,,,476000.0,5014000.0
Payables And Accrued Expenses,4745000.0,4851000.0,9725000.0,4553000.0,
Current Accrued Expenses,901000.0,1028000.0,1238000.0,658000.0,
Payables,3844000.0,3823000.0,8487000.0,3895000.0,
Other Payable,1753000.0,1953000.0,1813000.0,2423000.0,
Total Tax Payable,,0.0,3648000.0,95000.0,
Income Tax Payable,,0.0,3648000.0,,
Accounts Payable,2091000.0,1870000.0,3026000.0,1377000.0,
Total Assets,122830000.0,115895000.0,94917000.0,97366000.0,
Total Non Current Assets,25637000.0,27953000.0,11491000.0,16615000.0,
Other Non Current Assets,307000.0,362000.0,249000.0,172000.0,
Non Current Deferred Assets,11038000.0,12493000.0,958000.0,2749000.0,
Non Current Deferred Taxes Assets,11038000.0,12493000.0,958000.0,2749000.0,
Investment Properties,12551000.0,13747000.0,9017000.0,13582000.0,
Net PPE,1741000.0,1351000.0,1267000.0,112000.0,
Accumulated Depreciation,-333000.0,-266000.0,-220000.0,-194000.0,
Gross PPE,2074000.0,1617000.0,1487000.0,306000.0,
Other Properties,542000.0,366000.0,240000.0,222000.0,
Machinery Furniture Equipment,,,118000.0,84000.0,109000.0
Properties,1532000.0,1251000.0,1247000.0,0.0,
Current Assets,97193000.0,87942000.0,83426000.0,80751000.0,
Restricted Cash,547000.0,0.0,,,0.0
Prepaid Assets,942000.0,2283000.0,456000.0,324000.0,
Inventory,65983000.0,65625000.0,67249000.0,55589000.0,
Finished Goods,65983000.0,65625000.0,67249000.0,55589000.0,
Receivables,27000.0,41000.0,0.0,37000.0,
Taxes Receivable,27000.0,41000.0,0.0,,57000.0
Accounts Receivable,,,50000.0,37000.0,156000.0
Gross Accounts Receivable,,,50000.0,37000.0,156000.0
Cash Cash Equivalents And Short Term Investments,29694000.0,19993000.0,15721000.0,24801000.0,
Cash And Cash Equivalents,29694000.0,19993000.0,15721000.0,24801000.0,
