,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,-19774086.378738
Tax Rate For Calcs,0.238,0.254,0.237,0.30897
Normalized EBITDA,,,1167000000.0,613000000.0
Total Unusual Items,,0.0,0.0,-64000000.0
Total Unusual Items Excluding Goodwill,,0.0,0.0,-64000000.0
Net Income From Continuing Operation Net Minority Interest,737000000.0,224000000.0,797000000.0,208000000.0
Reconciled Depreciation,116000000.0,113000000.0,123000000.0,184000000.0
Reconciled Cost Of Revenue,,,1562000000.0,2571200000.0
EBITDA,,,1167000000.0,549000000.0
EBIT,,,1044000000.0,365000000.0
Net Interest Income,4266000000.0,4181000000.0,3485000000.0,3453000000.0
Interest Expense,879000000.0,503000000.0,383000000.0,499000000.0
Interest Income,5145000000.0,4684000000.0,3868000000.0,3952000000.0
Normalized Income,737000000.0,224000000.0,797000000.0,252225913.621262
Net Income From Continuing And Discontinued Operation,718000000.0,223000000.0,801000000.0,214000000.0
Total Expenses,,,2611000000.0,4126900000.0
Total Operating Income As Reported,,,,888400000.0
Diluted Average Shares,50000000.0,50000000.0,50000000.0,47900000.0
Basic Average Shares,49800000.0,49900000.0,49700000.0,47800000.0
Diluted EPS,14.34,4.46,16.02,4.46
Basic EPS,14.39,4.47,16.09,4.47
Diluted NI Availto Com Stockholders,718000000.0,223000000.0,801000000.0,214000000.0
Average Dilution Earnings,,,,0.0
Net Income Common Stockholders,718000000.0,223000000.0,801000000.0,214000000.0
Otherunder Preferred Stock Dividend,,,,0.0
Net Income,718000000.0,223000000.0,801000000.0,214000000.0
Net Income Including Noncontrolling Interests,718000000.0,223000000.0,801000000.0,214000000.0
Net Income Discontinuous Operations,-19000000.0,-1000000.0,4000000.0,6000000.0
Net Income Continuous Operations,737000000.0,224000000.0,797000000.0,208000000.0
Tax Provision,231000000.0,76000000.0,247000000.0,93000000.0
Pretax Income,968000000.0,300000000.0,1044000000.0,301000000.0
Other Income Expense,,,,-64000000.0
Special Income Charges,,0.0,0.0,-64000000.0
Gain On Sale Of Business,,,0.0,14000000.0
Write Off,,0.0,0.0,64000000.0
Gain On Sale Of Security,,,0.0,0.0
Net Non Operating Interest Income Expense,,,,-108500000.0
Total Other Finance Cost,,,,165900000.0
Interest Expense Non Operating,,,,108500000.0
Operating Income,,,1044000000.0,394500000.0
Operating Expense,,,1018000000.0,1555700000.0
Other Operating Expenses,,,86000000.0,108000000.0
Provision For Doubtful Accounts,,,544000000.0,1266200000.0
Depreciation Amortization Depletion Income Statement,116000000.0,113000000.0,92000000.0,106000000.0
Depreciation And Amortization In Income Statement,116000000.0,113000000.0,92000000.0,106000000.0
Amortization,,,,85300000.0
Amortization Of Intangibles Income Statement,,,,85300000.0
Depreciation Income Statement,,,,98500000.0
Selling General And Administration,1028000000.0,959000000.0,831000000.0,752000000.0
Selling And Marketing Expense,161000000.0,180000000.0,160000000.0,143000000.0
General And Administrative Expense,867000000.0,779000000.0,671000000.0,609000000.0
Other Gand A,,,136000000.0,105700000.0
Salaries And Wages,867000000.0,779000000.0,671000000.0,609000000.0
Gross Profit,,,2062000000.0,1950200000.0
Cost Of Revenue,,,1593000000.0,2571200000.0
Total Revenue,4295000000.0,3870000000.0,3270000000.0,3298000000.0
Operating Revenue,4295000000.0,3870000000.0,3270000000.0,3298000000.0
Occupancy And Equipment,22000000.0,23000000.0,26000000.0,
Professional Expense And Contract Services Expense,128000000.0,142000000.0,136000000.0,114000000.0
Other Non Interest Expense,798000000.0,695000000.0,599000000.0,695000000.0
