,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0
Normalized EBITDA,-28151000.0,-26972000.0,-33766000.0,-59089000.0
Total Unusual Items,,0.0,553000.0,-1000.0
Total Unusual Items Excluding Goodwill,,0.0,553000.0,-1000.0
Net Income From Continuing Operation Net Minority Interest,-29041000.0,-27052000.0,-31917000.0,-52218000.0
Reconciled Depreciation,361000.0,293000.0,198000.0,94000.0
Reconciled Cost Of Revenue,0.0,57000.0,199000.0,0.0
EBITDA,-28151000.0,-26972000.0,-33213000.0,-59090000.0
EBIT,-28512000.0,-27265000.0,-33411000.0,-59184000.0
Net Interest Income,9000.0,3000.0,2000.0,45000.0
Interest Income,9000.0,3000.0,2000.0,45000.0
Normalized Income,-29041000.0,-27052000.0,-32470000.0,-52217000.0
Net Income From Continuing And Discontinued Operation,-29041000.0,-27052000.0,-31917000.0,-52218000.0
Total Expenses,28530000.0,27551000.0,33852000.0,59184000.0
Total Operating Income As Reported,-28512000.0,-27265000.0,-33411000.0,-59184000.0
Diluted Average Shares,7351794.0,4307244.0,3351194.0,2790658.0
Basic Average Shares,7351794.0,4307244.0,3351194.0,2790658.0
Diluted EPS,-3.95,-6.33,-9.5,-18.7
Basic EPS,-3.95,-6.33,-9.5,-18.7
Diluted NI Availto Com Stockholders,-29050000.0,-27271000.0,-31926000.0,-52218000.0
Net Income Common Stockholders,-29050000.0,-27271000.0,-31926000.0,-52218000.0
Preferred Stock Dividends,9000.0,219000.0,9000.0,14000.0
Net Income,-29041000.0,-27052000.0,-31917000.0,-52218000.0
Minority Interests,-351000.0,210000.0,939000.0,6922000.0
Net Income Including Noncontrolling Interests,-28690000.0,-27262000.0,-32856000.0,-59140000.0
Net Income Continuous Operations,-28690000.0,-27262000.0,-32856000.0,-59140000.0
Tax Provision,0.0,0.0,0.0,0.0
Pretax Income,-28690000.0,-27262000.0,-32856000.0,-59140000.0
Other Income Expense,-187000.0,,553000.0,-1000.0
Other Non Operating Income Expenses,-187000.0,,,
Special Income Charges,,0.0,553000.0,0.0
Other Special Charges,,,-553000.0,
Gain On Sale Of Security,,,,-1000.0
Net Non Operating Interest Income Expense,9000.0,3000.0,2000.0,45000.0
Interest Income Non Operating,9000.0,3000.0,2000.0,45000.0
Operating Income,-28512000.0,-27265000.0,-33411000.0,-59184000.0
Operating Expense,28530000.0,27494000.0,33653000.0,59184000.0
Depreciation Amortization Depletion Income Statement,361000.0,293000.0,198000.0,94000.0
Depreciation And Amortization In Income Statement,361000.0,293000.0,198000.0,94000.0
Research And Development,5092000.0,5821000.0,5602000.0,18136000.0
Selling General And Administration,23077000.0,21380000.0,27853000.0,40954000.0
General And Administrative Expense,23077000.0,21380000.0,27853000.0,40954000.0
Other Gand A,23077000.0,21380000.0,27853000.0,40954000.0
Gross Profit,18000.0,229000.0,242000.0,0.0
Cost Of Revenue,0.0,57000.0,199000.0,0.0
Total Revenue,18000.0,286000.0,441000.0,0.0
Operating Revenue,18000.0,286000.0,441000.0,0.0
